Variant,ConfigName,n,wall_mean,wall_med,wall_iqr,wall_iqr_ratio,compile_mean,compile_med,compile_iqr,compile_iqr_ratio,size_mean,size_med
rustls,EXP_DBL_1509,10,10.835143,10.821063,0.020819,0.001924,72.613387,72.613387,0.000000,0.000000,4309192.000000,4309192
rustls,EXP_DBL_1558,10,10.840747,10.826628,0.020796,0.001921,71.144398,71.144398,0.000000,0.000000,4364320.000000,4364320
rustls,EXP_DBL_0073,10,10.848478,10.835738,0.020757,0.001916,70.560555,70.560555,0.000000,0.000000,4312872.000000,4312872
rustls,EXP_DBL_1445,10,10.831919,10.819162,0.020728,0.001916,69.684661,69.684661,0.000000,0.000000,4308232.000000,4308232
rustls,EXP_DBL_0454,10,10.834133,10.824313,0.020654,0.001908,69.318988,69.318988,0.000000,0.000000,4310056.000000,4310056
rustls,EXP_DBL_0108,10,10.817262,10.817545,0.020623,0.001906,70.389562,70.389562,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_0035,10,10.842546,10.837946,0.020641,0.001905,70.547453,70.547453,0.000000,0.000000,4312872.000000,4312872
rustls,EXP_DBL_0949,10,10.816068,10.811286,0.020584,0.001904,69.779488,69.779488,0.000000,0.000000,4309168.000000,4309168
rustls,EXP_DBL_0892,10,10.869891,10.862578,0.020664,0.001902,72.005630,72.005630,0.000000,0.000000,4392728.000000,4392728
rustls,EXP_ABL_041_disable-copyprop,10,10.825995,10.820704,0.020573,0.001901,70.691728,70.691728,0.000000,0.000000,4310656.000000,4310656
rustls,EXP_DBL_1389,10,10.835045,10.829550,0.020539,0.001897,70.048145,70.048145,0.000000,0.000000,4310856.000000,4310856
rustls,EXP_DBL_1419,10,10.839478,10.830513,0.020528,0.001895,70.546552,70.546552,0.000000,0.000000,4308232.000000,4308232
rustls,EXP_DBL_0673,10,10.833093,10.813994,0.020494,0.001895,69.962018,69.962018,0.000000,0.000000,4306416.000000,4306416
rustls,EXP_DBL_0145,10,10.821296,10.813365,0.020444,0.001891,70.435136,70.435136,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_0018,10,10.867306,10.856133,0.020514,0.001890,69.994956,69.994956,0.000000,0.000000,4321928.000000,4321928
rustls,EXP_DBL_0455,10,10.830542,10.825789,0.020432,0.001887,70.200132,70.200132,0.000000,0.000000,4309480.000000,4309480
rustls,EXP_DBL_0309,10,10.826081,10.818621,0.020414,0.001887,71.123395,71.123395,0.000000,0.000000,4317408.000000,4317408
rustls,EXP_DBL_0292,10,10.855505,10.855494,0.020467,0.001885,71.006503,71.006503,0.000000,0.000000,4317408.000000,4317408
rustls,EXP_DBL_1122,10,10.816491,10.806432,0.020360,0.001884,70.163912,70.163912,0.000000,0.000000,4317760.000000,4317760
rustls,EXP_DBL_0502,10,10.826554,10.813793,0.020364,0.001883,69.263115,69.263115,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_1364,10,10.840286,10.822997,0.020370,0.001882,70.136631,70.136631,0.000000,0.000000,4310856.000000,4310856
rustls,EXP_DBL_1556,10,10.831444,10.824797,0.020350,0.001880,69.681827,69.681827,0.000000,0.000000,4309192.000000,4309192
rustls,EXP_DBL_0593,10,10.820434,10.809509,0.020293,0.001877,69.657984,69.657984,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_0928,10,10.830215,10.814999,0.020274,0.001875,69.614729,69.614729,0.000000,0.000000,4309168.000000,4309168
rustls,EXP_DBL_0227,10,10.823761,10.804089,0.020204,0.001870,69.801002,69.801002,0.000000,0.000000,4311496.000000,4311496
rustls,EXP_DBL_0463,10,10.824412,10.816906,0.020218,0.001869,69.453538,69.453538,0.000000,0.000000,4310056.000000,4310056
rustls,EXP_DBL_0881,10,10.862083,10.852780,0.020221,0.001863,71.963433,71.963433,0.000000,0.000000,4392856.000000,4392856
rustls,EXP_DBL_1390,10,10.834092,10.826100,0.020094,0.001856,69.365644,69.365644,0.000000,0.000000,4310856.000000,4310856
rustls,EXP_DBL_0440,10,10.832528,10.815516,0.020032,0.001852,69.195822,69.195822,0.000000,0.000000,4310056.000000,4310056
rustls,EXP_DBL_1035,10,10.822468,10.809538,0.020000,0.001850,69.506908,69.506908,0.000000,0.000000,4309416.000000,4309416
rustls,EXP_DBL_0624,10,10.816631,10.806797,0.019972,0.001848,69.443264,69.443264,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_ABL_004_DeadStoreElimination-initial,10,10.827832,10.820467,0.019950,0.001844,70.621414,70.621414,0.000000,0.000000,4317408.000000,4317408
rustls,EXP_DBL_0885,10,10.867567,10.847311,0.019982,0.001842,72.092901,72.092901,0.000000,0.000000,4392728.000000,4392728
rustls,EXP_DBL_0329,10,10.852387,10.841559,0.019920,0.001837,69.876451,69.876451,0.000000,0.000000,4350496.000000,4350496
rustls,EXP_DBL_0829,10,10.837390,10.821137,0.019869,0.001836,69.631595,69.631595,0.000000,0.000000,4323072.000000,4323072
rustls,EXP_DBL_0930,10,10.862683,10.854382,0.019856,0.001829,70.231558,70.231558,0.000000,0.000000,4261296.000000,4261296
rustls,EXP_DBL_0775,10,10.836137,10.826955,0.019780,0.001827,69.616908,69.616908,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_1200,10,10.846395,10.828522,0.019766,0.001825,70.787220,70.787220,0.000000,0.000000,4304720.000000,4304720
rustls,EXP_DBL_1308,10,10.823987,10.810815,0.019731,0.001825,71.010067,71.010067,0.000000,0.000000,4294368.000000,4294368
rustls,EXP_DBL_0984,10,10.819162,10.809746,0.019705,0.001823,69.460026,69.460026,0.000000,0.000000,4309168.000000,4309168
rustls,EXP_ABL_073_disable-cgp-gc-opts,10,10.824406,10.809107,0.019703,0.001823,70.369637,70.369637,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_0932,10,10.822985,10.809856,0.019695,0.001822,69.633805,69.633805,0.000000,0.000000,4309200.000000,4309200
rustls,EXP_DBL_1615,10,10.841976,10.832459,0.019707,0.001819,70.044435,70.044435,0.000000,0.000000,4309536.000000,4309536
rustls,EXP_DBL_0064,10,10.845481,10.830929,0.019699,0.001819,70.494141,70.494141,0.000000,0.000000,4368360.000000,4368360
rustls,EXP_DBL_1652,10,10.841897,10.828489,0.019688,0.001818,71.318796,71.318796,0.000000,0.000000,4309440.000000,4309440
rustls,EXP_DBL_1330,10,10.830389,10.815351,0.019630,0.001815,69.738664,69.738664,0.000000,0.000000,4311016.000000,4311016
rustls,EXP_DBL_0895,10,10.868987,10.853079,0.019658,0.001811,72.529410,72.529410,0.000000,0.000000,4392728.000000,4392728
rustls,EXP_DBL_1633,10,10.838952,10.824991,0.019593,0.001810,70.166340,70.166340,0.000000,0.000000,4309440.000000,4309440
rustls,EXP_DBL_1231,10,10.861737,10.857359,0.019636,0.001809,70.650182,70.650182,0.000000,0.000000,4304624.000000,4304624
rustls,EXP_DBL_1300,10,10.843858,10.823647,0.019555,0.001807,69.910970,69.910970,0.000000,0.000000,4294408.000000,4294408
rustls,EXP_DBL_1518,10,10.830984,10.829149,0.019561,0.001806,70.094652,70.094652,0.000000,0.000000,4309192.000000,4309192
rustls,EXP_DBL_0338,10,10.815812,10.801222,0.019472,0.001803,69.355675,69.355675,0.000000,0.000000,4312992.000000,4312992
rustls,EXP_DBL_0255,10,10.836247,10.818842,0.019447,0.001798,70.360402,70.360402,0.000000,0.000000,4317408.000000,4317408
rustls,EXP_DBL_0074,10,10.849693,10.847703,0.019475,0.001795,70.374638,70.374638,0.000000,0.000000,4313000.000000,4313000
rustls,EXP_DBL_1215,10,10.860639,10.845471,0.019447,0.001793,70.720970,70.720970,0.000000,0.000000,4304624.000000,4304624
rustls,EXP_DBL_0942,10,10.823134,10.806700,0.019381,0.001793,69.581396,69.581396,0.000000,0.000000,4309168.000000,4309168
rustls,EXP_DBL_0422,10,10.822294,10.815651,0.019378,0.001792,69.601556,69.601556,0.000000,0.000000,4310056.000000,4310056
rustls,EXP_DBL_1542,10,10.837883,10.828202,0.019394,0.001791,69.775874,69.775874,0.000000,0.000000,4309192.000000,4309192
rustls,EXP_DBL_1386,10,10.827839,10.820735,0.019361,0.001789,69.494039,69.494039,0.000000,0.000000,4310856.000000,4310856
rustls,EXP_DBL_0091,10,10.820149,10.810446,0.019345,0.001789,69.919528,69.919528,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_1153,10,10.840145,10.823152,0.019278,0.001781,69.722536,69.722536,0.000000,0.000000,4317888.000000,4317888
rustls,EXP_DBL_0694,10,10.806697,10.795407,0.019193,0.001778,70.433932,70.433932,0.000000,0.000000,4311656.000000,4311656
rustls,EXP_DBL_0927,10,10.821451,10.815337,0.019193,0.001775,69.339798,69.339798,0.000000,0.000000,4291440.000000,4291440
rustls,EXP_DBL_1471,10,10.827238,10.818426,0.019193,0.001774,71.102747,71.102747,0.000000,0.000000,4308232.000000,4308232
rustls,EXP_DBL_0946,10,10.821770,10.824827,0.019175,0.001771,69.700087,69.700087,0.000000,0.000000,4309232.000000,4309232
rustls,EXP_DBL_1280,10,10.836247,10.819386,0.019149,0.001770,70.828176,70.828176,0.000000,0.000000,4294408.000000,4294408
rustls,EXP_DBL_0652,10,10.839916,10.832645,0.019149,0.001768,69.397547,69.397547,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_0563,10,10.821798,10.818444,0.019103,0.001766,69.519977,69.519977,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_0569,10,10.836164,10.826288,0.019085,0.001763,70.274678,70.274678,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_0905,10,10.861356,10.848169,0.019090,0.001760,71.508469,71.508469,0.000000,0.000000,4392728.000000,4392728
rustls,EXP_DBL_0496,10,10.832258,10.818452,0.019044,0.001760,70.162221,70.162221,0.000000,0.000000,4310056.000000,4310056
rustls,EXP_DBL_0705,10,10.815890,10.802511,0.019006,0.001759,70.558861,70.558861,0.000000,0.000000,4312872.000000,4312872
rustls,EXP_DBL_1070,10,10.819470,10.820445,0.019017,0.001758,69.634878,69.634878,0.000000,0.000000,4309608.000000,4309608
rustls,EXP_DBL_0246,10,10.841499,10.830980,0.019033,0.001757,70.745006,70.745006,0.000000,0.000000,4344328.000000,4344328
rustls,EXP_DBL_0427,10,10.840611,10.831027,0.019027,0.001757,71.086188,71.086188,0.000000,0.000000,4310056.000000,4310056
rustls,EXP_DBL_0144,10,10.820582,10.814673,0.018958,0.001753,70.868737,70.868737,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_1337,10,10.861929,10.849754,0.019007,0.001752,69.416905,69.416905,0.000000,0.000000,4305560.000000,4305560
rustls,EXP_DBL_0208,10,10.830643,10.813543,0.018927,0.001750,70.240996,70.240996,0.000000,0.000000,4311496.000000,4311496
rustls,EXP_DBL_0125,10,10.832982,10.820106,0.018915,0.001748,70.382465,70.382465,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_0517,10,10.822477,10.818440,0.018897,0.001747,70.835373,70.835373,0.000000,0.000000,4309536.000000,4309536
rustls,EXP_DBL_1489,10,10.834217,10.828410,0.018892,0.001745,70.925808,70.925808,0.000000,0.000000,4308232.000000,4308232
rustls,EXP_DBL_1319,10,10.835917,10.822604,0.018864,0.001743,70.138546,70.138546,0.000000,0.000000,4294536.000000,4294536
rustls,EXP_DBL_1627,10,10.838808,10.829293,0.018865,0.001742,70.124018,70.124018,0.000000,0.000000,4307776.000000,4307776
rustls,EXP_DBL_0314,10,10.834208,10.824089,0.018854,0.001742,69.786079,69.786079,0.000000,0.000000,4317408.000000,4317408
rustls,EXP_DBL_0342,10,10.826734,10.826531,0.018835,0.001740,69.484598,69.484598,0.000000,0.000000,4313424.000000,4313424
rustls,EXP_DBL_0428,10,10.799396,10.796160,0.018778,0.001739,68.274274,68.274274,0.000000,0.000000,4311688.000000,4311688
rustls,EXP_DBL_0918,10,10.822726,10.816654,0.018802,0.001738,69.508874,69.508874,0.000000,0.000000,4309168.000000,4309168
rustls,EXP_DBL_0059,10,10.854861,10.847824,0.018817,0.001735,70.404315,70.404315,0.000000,0.000000,4312872.000000,4312872
rustls,EXP_DBL_1012,10,10.836145,10.826561,0.018729,0.001730,69.765218,69.765218,0.000000,0.000000,4309768.000000,4309768
rustls,EXP_DBL_1407,10,10.831232,10.818025,0.018679,0.001727,69.545064,69.545064,0.000000,0.000000,4310856.000000,4310856
rustls,EXP_DBL_0733,10,10.797072,10.790399,0.018597,0.001723,70.007557,70.007557,0.000000,0.000000,4311656.000000,4311656
rustls,EXP_DBL_1167,10,10.835123,10.827455,0.018644,0.001722,69.593653,69.593653,0.000000,0.000000,4304624.000000,4304624
rustls,EXP_DBL_0964,10,10.840497,10.823408,0.018631,0.001721,70.132644,70.132644,0.000000,0.000000,4309200.000000,4309200
rustls,EXP_DBL_1412,10,10.820379,10.813707,0.018599,0.001720,70.325404,70.325404,0.000000,0.000000,4308232.000000,4308232
rustls,EXP_DBL_1324,10,10.833145,10.818283,0.018601,0.001719,69.574750,69.574750,0.000000,0.000000,4294408.000000,4294408
rustls,EXP_DBL_0857,10,10.863202,10.852110,0.018644,0.001718,72.239630,72.239630,0.000000,0.000000,4392728.000000,4392728
rustls,EXP_DBL_1236,10,10.841535,10.832897,0.018595,0.001717,70.686026,70.686026,0.000000,0.000000,4304752.000000,4304752
rustls,EXP_DBL_0860,10,10.859130,10.858215,0.018628,0.001716,71.503904,71.503904,0.000000,0.000000,4392728.000000,4392728
rustls,EXP_DBL_1589,10,10.834381,10.828277,0.018550,0.001713,70.000187,70.000187,0.000000,0.000000,4309440.000000,4309440
rustls,EXP_DBL_1058,10,10.822769,10.810061,0.018508,0.001712,70.981808,70.981808,0.000000,0.000000,4309416.000000,4309416
rustls,EXP_DBL_1366,10,10.832583,10.821883,0.018467,0.001706,69.595141,69.595141,0.000000,0.000000,4310888.000000,4310888
rustls,EXP_ABL_014_JumpThreading,10,10.825074,10.818331,0.018443,0.001705,70.264674,70.264674,0.000000,0.000000,4317760.000000,4317760
rustls,EXP_DBL_0008,10,10.851950,10.838890,0.018465,0.001704,70.579984,70.579984,0.000000,0.000000,4312872.000000,4312872
rustls,EXP_DBL_0383,10,10.832228,10.820010,0.018441,0.001704,69.581937,69.581937,0.000000,0.000000,4313184.000000,4313184
rustls,EXP_DBL_0835,10,10.865383,10.849964,0.018479,0.001703,71.478979,71.478979,0.000000,0.000000,4392728.000000,4392728
rustls,EXP_DBL_1030,10,10.842598,10.830666,0.018440,0.001703,70.251205,70.251205,0.000000,0.000000,4309416.000000,4309416
rustls,EXP_DBL_0252,10,10.824695,10.821831,0.018391,0.001699,70.228413,70.228413,0.000000,0.000000,4317408.000000,4317408
rustls,EXP_DBL_0049,10,10.841987,10.833990,0.018331,0.001692,70.286958,70.286958,0.000000,0.000000,4312872.000000,4312872
rustls,EXP_DBL_0983,10,10.831431,10.818663,0.018274,0.001689,69.612745,69.612745,0.000000,0.000000,4309168.000000,4309168
rustls,EXP_DBL_0866,10,10.878828,10.870599,0.018316,0.001685,71.583190,71.583190,0.000000,0.000000,4392728.000000,4392728
rustls,EXP_DBL_1632,10,10.837153,10.828907,0.018226,0.001683,69.934242,69.934242,0.000000,0.000000,4309440.000000,4309440
rustls,EXP_DBL_0855,10,10.864231,10.853934,0.018261,0.001682,71.658098,71.658098,0.000000,0.000000,4392728.000000,4392728
rustls,EXP_DBL_1160,10,10.810314,10.804246,0.018094,0.001675,69.638566,69.638566,0.000000,0.000000,4317760.000000,4317760
rustls,EXP_DBL_0672,10,10.809765,10.797215,0.018064,0.001673,69.388209,69.388209,0.000000,0.000000,4311656.000000,4311656
rustls,EXP_ABL_049_disable-non-allocatable-phys-copy-opt,10,10.824751,10.815239,0.018054,0.001669,70.180604,70.180604,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_0920,10,10.825520,10.813507,0.018051,0.001669,69.629430,69.629430,0.000000,0.000000,4309168.000000,4309168
rustls,EXP_DBL_0140,10,10.832688,10.826055,0.018062,0.001668,71.315779,71.315779,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_0501,10,10.828968,10.818461,0.018049,0.001668,69.314541,69.314541,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_0081,10,10.840767,10.837750,0.018030,0.001664,70.581051,70.581051,0.000000,0.000000,4312872.000000,4312872
rustls,EXP_DBL_0162,10,10.830777,10.820627,0.017998,0.001663,70.686241,70.686241,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_1031,10,10.819602,10.811793,0.017974,0.001662,69.780146,69.780146,0.000000,0.000000,4309416.000000,4309416
rustls,EXP_DBL_1620,10,10.834932,10.825211,0.017981,0.001661,69.914584,69.914584,0.000000,0.000000,4309440.000000,4309440
rustls,EXP_DBL_1408,10,10.841506,10.825567,0.017945,0.001658,69.527097,69.527097,0.000000,0.000000,4343624.000000,4343624
rustls,EXP_DBL_0910,10,10.871365,10.859192,0.017983,0.001656,71.510321,71.510321,0.000000,0.000000,4426616.000000,4426616
rustls,EXP_DBL_0251,10,10.832020,10.827872,0.017860,0.001649,69.986172,69.986172,0.000000,0.000000,4317632.000000,4317632
rustls,EXP_DBL_0668,10,10.818722,10.805703,0.017780,0.001645,69.426228,69.426228,0.000000,0.000000,4311656.000000,4311656
rustls,EXP_DBL_0126,10,10.831899,10.821498,0.017754,0.001641,70.312811,70.312811,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_0158,10,10.823500,10.817877,0.017741,0.001640,70.644508,70.644508,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_0021,10,10.853865,10.845390,0.017762,0.001638,70.456755,70.456755,0.000000,0.000000,4312872.000000,4312872
rustls,EXP_DBL_0356,10,10.820971,10.806296,0.017706,0.001638,69.483825,69.483825,0.000000,0.000000,4312992.000000,4312992
rustls,EXP_DBL_0867,10,10.869054,10.849836,0.017688,0.001630,71.502050,71.502050,0.000000,0.000000,4392728.000000,4392728
rustls,EXP_DBL_1044,10,10.841613,10.829654,0.017643,0.001629,70.477832,70.477832,0.000000,0.000000,4309416.000000,4309416
rustls,EXP_DBL_0484,10,10.833980,10.828589,0.017608,0.001626,69.487660,69.487660,0.000000,0.000000,4310056.000000,4310056
rustls,EXP_DBL_0925,10,10.819155,10.805768,0.017565,0.001626,69.433284,69.433284,0.000000,0.000000,4309168.000000,4309168
rustls,EXP_DBL_1334,10,10.837092,10.830592,0.017464,0.001612,69.918251,69.918251,0.000000,0.000000,4310856.000000,4310856
rustls,EXP_DBL_000_BASELINE,10,10.825091,10.822045,0.017450,0.001612,70.338366,70.338366,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_1555,10,10.833687,10.826764,0.017447,0.001611,71.109425,71.109425,0.000000,0.000000,4309192.000000,4309192
rustls,EXP_DBL_0570,10,10.833040,10.820882,0.017426,0.001610,69.452669,69.452669,0.000000,0.000000,4317440.000000,4317440
rustls,EXP_DBL_1165,10,10.859142,10.850653,0.017420,0.001605,69.431185,69.431185,0.000000,0.000000,4304624.000000,4304624
rustls,EXP_DBL_0663,10,10.839998,10.833377,0.017368,0.001603,70.779063,70.779063,0.000000,0.000000,4323072.000000,4323072
rustls,EXP_DBL_0634,10,10.830282,10.818474,0.017269,0.001596,69.440797,69.440797,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_1382,10,10.835355,10.822921,0.017233,0.001592,69.522417,69.522417,0.000000,0.000000,4313928.000000,4313928
rustls,EXP_DBL_0355,10,10.848968,10.846882,0.017231,0.001589,69.293055,69.293055,0.000000,0.000000,4311168.000000,4311168
rustls,EXP_DBL_0160,10,10.834631,10.821210,0.017194,0.001589,71.059411,71.059411,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_0196,10,10.814369,10.805866,0.017146,0.001587,69.532336,69.532336,0.000000,0.000000,4311496.000000,4311496
rustls,EXP_DBL_1173,10,10.838948,10.825661,0.017144,0.001584,70.858681,70.858681,0.000000,0.000000,4301888.000000,4301888
rustls,EXP_DBL_0675,10,10.808043,10.789067,0.017040,0.001579,69.236183,69.236183,0.000000,0.000000,4309192.000000,4309192
rustls,EXP_DBL_1327,10,10.829465,10.825264,0.017071,0.001577,69.795710,69.795710,0.000000,0.000000,4308072.000000,4308072
rustls,EXP_DBL_0242,10,10.825897,10.817409,0.017061,0.001577,69.948786,69.948786,0.000000,0.000000,4311856.000000,4311856
rustls,EXP_DBL_0734,10,10.814813,10.795148,0.016980,0.001573,69.369536,69.369536,0.000000,0.000000,4311656.000000,4311656
rustls,EXP_DBL_1400,10,10.838771,10.825394,0.016958,0.001567,69.655682,69.655682,0.000000,0.000000,4318248.000000,4318248
rustls,EXP_DBL_0131,10,10.830232,10.823815,0.016952,0.001566,71.076283,71.076283,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_0649,10,10.837255,10.809839,0.016919,0.001565,70.564029,70.564029,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_ABL_031_disable-tail-calls,10,10.825743,10.812708,0.016919,0.001565,70.343913,70.343913,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_0974,10,10.828946,10.811534,0.016898,0.001563,70.140184,70.140184,0.000000,0.000000,4309168.000000,4309168
rustls,EXP_DBL_1527,10,10.846129,10.828722,0.016908,0.001561,71.151285,71.151285,0.000000,0.000000,4309224.000000,4309224
rustls,EXP_DBL_0409,10,10.824274,10.818563,0.016837,0.001556,69.952240,69.952240,0.000000,0.000000,4312992.000000,4312992
rustls,EXP_ABL_075_disable-dfa-sched,10,10.831392,10.812596,0.016827,0.001556,70.469452,70.469452,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_1137,10,10.819488,10.809491,0.016800,0.001554,69.800959,69.800959,0.000000,0.000000,4317760.000000,4317760
rustls,EXP_DBL_0087,10,10.826304,10.813424,0.016777,0.001551,70.467728,70.467728,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_1049,10,10.831490,10.821545,0.016669,0.001540,69.773238,69.773238,0.000000,0.000000,4309416.000000,4309416
rustls,EXP_DBL_0268,10,10.843042,10.829648,0.016672,0.001539,69.831713,69.831713,0.000000,0.000000,4317440.000000,4317440
rustls,EXP_DBL_0121,10,10.827258,10.816574,0.016629,0.001537,69.756703,69.756703,0.000000,0.000000,4309600.000000,4309600
rustls,EXP_DBL_1569,10,10.831767,10.823748,0.016609,0.001534,70.515714,70.515714,0.000000,0.000000,4309192.000000,4309192
rustls,EXP_DBL_0287,10,10.854187,10.847958,0.016622,0.001532,69.881178,69.881178,0.000000,0.000000,4317440.000000,4317440
rustls,EXP_DBL_0612,10,10.826897,10.812316,0.016504,0.001526,69.810279,69.810279,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_1645,10,10.834532,10.827583,0.016498,0.001524,70.976888,70.976888,0.000000,0.000000,4309440.000000,4309440
rustls,EXP_DBL_0865,10,10.857288,10.852685,0.016513,0.001522,71.461123,71.461123,0.000000,0.000000,4392728.000000,4392728
rustls,EXP_DBL_0164,10,10.829623,10.825961,0.016468,0.001521,70.098418,70.098418,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_1384,10,10.823680,10.814986,0.016441,0.001520,69.994164,69.994164,0.000000,0.000000,4310856.000000,4310856
rustls,EXP_DBL_0095,10,10.843395,10.833662,0.016452,0.001519,70.410291,70.410291,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_0130,10,10.818702,10.804981,0.016395,0.001517,70.661968,70.661968,0.000000,0.000000,4307616.000000,4307616
rustls,EXP_DBL_0298,10,10.840686,10.840643,0.016401,0.001513,71.308544,71.308544,0.000000,0.000000,4317408.000000,4317408
rustls,EXP_DBL_0999,10,10.823812,10.810131,0.016351,0.001513,70.798923,70.798923,0.000000,0.000000,4309416.000000,4309416
rustls,EXP_DBL_1653,10,10.839183,10.822099,0.016353,0.001511,69.826241,69.826241,0.000000,0.000000,4309576.000000,4309576
rustls,EXP_DBL_0671,10,10.808959,10.803932,0.016309,0.001510,69.270643,69.270643,0.000000,0.000000,4311656.000000,4311656
rustls,EXP_DBL_1182,10,10.847103,10.838598,0.016335,0.001507,71.033830,71.033830,0.000000,0.000000,4304528.000000,4304528
rustls,EXP_DBL_0827,10,10.844337,10.833657,0.016329,0.001507,69.796879,69.796879,0.000000,0.000000,4342624.000000,4342624
rustls,EXP_DBL_1428,10,10.852015,10.847588,0.016285,0.001501,69.371827,69.371827,0.000000,0.000000,4260392.000000,4260392
rustls,EXP_DBL_0172,10,10.820070,10.800078,0.016213,0.001501,69.744938,69.744938,0.000000,0.000000,4311496.000000,4311496
rustls,EXP_DBL_0133,10,10.815342,10.811450,0.016204,0.001499,70.803603,70.803603,0.000000,0.000000,4307840.000000,4307840
rustls,EXP_DBL_1050,10,10.818556,10.798080,0.016184,0.001499,69.589334,69.589334,0.000000,0.000000,4312616.000000,4312616
rustls,EXP_DBL_0621,10,10.843007,10.833702,0.016234,0.001498,69.900596,69.900596,0.000000,0.000000,4308928.000000,4308928
rustls,EXP_ABL_064_disable-nounwind-inference,10,10.835214,10.833053,0.016226,0.001498,69.876818,69.876818,0.000000,0.000000,4364560.000000,4364560
rustls,EXP_DBL_1226,10,10.849992,10.842052,0.016227,0.001497,70.788447,70.788447,0.000000,0.000000,4358928.000000,4358928
rustls,EXP_DBL_0184,10,10.828254,10.829459,0.016210,0.001497,70.566141,70.566141,0.000000,0.000000,4320584.000000,4320584
rustls,EXP_ABL_017_disable-block-placement,10,10.840715,10.828596,0.016203,0.001496,70.119721,70.119721,0.000000,0.000000,4261664.000000,4261664
rustls,EXP_DBL_1577,10,10.831560,10.826692,0.016195,0.001496,70.010553,70.010553,0.000000,0.000000,4309192.000000,4309192
rustls,EXP_DBL_1405,10,10.830054,10.814934,0.016125,0.001491,70.204629,70.204629,0.000000,0.000000,4310856.000000,4310856
rustls,EXP_ABL_002_disable-expand-reductions,10,10.824255,10.820653,0.016109,0.001489,70.182946,70.182946,0.000000,0.000000,4309728.000000,4309728
rustls,EXP_DBL_0276,10,10.857271,10.849198,0.016145,0.001488,69.785863,69.785863,0.000000,0.000000,4317408.000000,4317408
rustls,EXP_DBL_1501,10,10.828197,10.820262,0.015970,0.001476,70.226128,70.226128,0.000000,0.000000,4309192.000000,4309192
rustls,EXP_DBL_0062,10,10.841725,10.840170,0.015993,0.001475,70.124301,70.124301,0.000000,0.000000,4312872.000000,4312872
rustls,EXP_DBL_1415,10,10.841841,10.819160,0.015933,0.001473,70.257873,70.257873,0.000000,0.000000,4308232.000000,4308232
rustls,EXP_DBL_1080,10,10.818536,10.808386,0.015920,0.001473,69.735176,69.735176,0.000000,0.000000,4317760.000000,4317760
rustls,EXP_DBL_0358,10,10.824094,10.811060,0.015853,0.001466,69.774931,69.774931,0.000000,0.000000,4312992.000000,4312992
rustls,EXP_DBL_1374,10,10.845454,10.830935,0.015842,0.001463,70.708614,70.708614,0.000000,0.000000,4310888.000000,4310888
rustls,EXP_ABL_076_disable-i2p-p2i-opt,10,10.826529,10.819026,0.015830,0.001463,70.354400,70.354400,0.000000,0.000000,4309720.000000,4309720
rustls,EXP_DBL_1130,10,10.833810,10.817258,0.015796,0.001460,70.033037,70.033037,0.000000,0.000000,4318016.000000,4318016
rustls,EXP_DBL_1287,10,10.845491,10.826279,0.015796,0.001459,71.040963,71.040963,0.000000,0.000000,4294408.000000,4294408
rustls,EXP_DBL_1543,10,10.839607,10.821236,0.015730,0.001454,69.860023,69.860023,0.000000,0.000000,4309192.000000,4309192
rustls,EXP_DBL_0107,10,10.824428,10.821394,0.015664,0.001448,69.972922,69.972922,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_1470,10,10.833506,10.819334,0.015612,0.001443,69.885925,69.885925,0.000000,0.000000,4308232.000000,4308232
