Variant,ConfigName,n,wall_mean,wall_med,wall_iqr,compile_mean,compile_med,compile_iqr,size_mean,size_med
rustls,EXP_DBL_0761,10,10.836472,10.811772,0.040022,76.719921,76.719921,0.000000,4292856.000000,4292856
rustls,EXP_DBL_0762,10,10.832713,10.816104,0.031661,76.180024,76.180024,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0763,10,10.839734,10.827939,0.041159,75.802565,75.802565,0.000000,4310840.000000,4310840
rustls,EXP_DBL_0764,10,10.837836,10.820619,0.041087,76.954369,76.954369,0.000000,4262616.000000,4262616
rustls,EXP_DBL_0765,10,10.850216,10.818814,0.033782,77.686309,77.686309,0.000000,4319512.000000,4319512
rustls,EXP_DBL_0766,10,10.836420,10.808739,0.028989,77.680014,77.680014,0.000000,4310520.000000,4310520
rustls,EXP_DBL_0767,10,10.824215,10.811112,0.026970,77.291085,77.291085,0.000000,4310392.000000,4310392
rustls,EXP_DBL_0768,10,10.848592,10.827979,0.034863,77.720146,77.720146,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0769,10,10.836717,10.813107,0.033811,76.829647,76.829647,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0770,10,10.847313,10.833281,0.024803,76.708878,76.708878,0.000000,4308184.000000,4308184
rustls,EXP_DBL_0771,10,10.814890,10.806492,0.025095,76.946150,76.946150,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0772,10,10.830952,10.805010,0.068613,77.333597,77.333597,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0773,10,10.828214,10.816617,0.042311,76.278977,76.278977,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0774,10,10.831038,10.817494,0.043534,76.633379,76.633379,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0775,10,10.820453,10.808161,0.013797,76.186551,76.186551,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0776,10,10.847474,10.807834,0.030518,76.723147,76.723147,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0777,10,10.838890,10.817467,0.026116,76.281381,76.281381,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0778,10,10.844738,10.809862,0.005155,77.097555,77.097555,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0779,10,10.835457,10.817844,0.023945,77.978851,77.978851,0.000000,4308696.000000,4308696
rustls,EXP_DBL_0780,10,10.843387,10.829177,0.051961,78.229081,78.229081,0.000000,4310552.000000,4310552
rustls,EXP_DBL_0781,10,10.829309,10.816847,0.031955,76.716037,76.716037,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0782,10,10.831730,10.835085,0.044878,78.252566,78.252566,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0783,10,10.843243,10.818202,0.054523,78.318074,78.318074,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0784,10,10.846016,10.800000,0.031590,77.532220,77.532220,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0785,10,10.824678,10.803627,0.043355,77.182971,77.182971,0.000000,4310584.000000,4310584
rustls,EXP_DBL_0786,10,10.829723,10.807230,0.028364,77.289026,77.289026,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0787,10,10.821851,10.802805,0.028318,77.348558,77.348558,0.000000,4309912.000000,4309912
rustls,EXP_DBL_0788,10,10.848310,10.812108,0.043323,76.951587,76.951587,0.000000,4311608.000000,4311608
rustls,EXP_DBL_0789,10,10.816901,10.805186,0.010086,76.915123,76.915123,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0790,10,10.828540,10.815860,0.032018,77.353308,77.353308,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0791,10,10.835098,10.819205,0.042428,75.549972,75.549972,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0792,10,10.826844,10.803169,0.013848,77.034755,77.034755,0.000000,4314136.000000,4314136
rustls,EXP_DBL_0793,10,10.805168,10.802081,0.027724,76.330844,76.330844,0.000000,4310520.000000,4310520
rustls,EXP_DBL_0794,10,10.840193,10.822487,0.039797,77.002662,77.002662,0.000000,4308536.000000,4308536
rustls,EXP_DBL_0795,10,10.835215,10.819367,0.049694,76.672785,76.672785,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0796,10,10.851392,10.820915,0.051031,77.246381,77.246381,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0797,10,10.823680,10.802450,0.022732,78.450744,78.450744,0.000000,4308824.000000,4308824
rustls,EXP_DBL_0798,10,10.823415,10.808685,0.056198,76.499184,76.499184,0.000000,4310616.000000,4310616
rustls,EXP_DBL_0799,10,10.837391,10.828913,0.060122,77.423673,77.423673,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0800,10,10.832165,10.815330,0.026436,76.832528,76.832528,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0801,10,10.841957,10.813750,0.057754,76.685273,76.685273,0.000000,4313688.000000,4313688
rustls,EXP_DBL_0802,10,10.828250,10.812819,0.064866,76.408606,76.408606,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0803,10,10.829562,10.804313,0.020675,76.448436,76.448436,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0804,10,10.823933,10.799378,0.015158,76.939433,76.939433,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0805,10,10.827043,10.813808,0.021236,76.855263,76.855263,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0806,10,10.849559,10.815552,0.097162,76.954564,76.954564,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0807,10,10.824741,10.802525,0.017056,76.644888,76.644888,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0808,10,10.831938,10.809756,0.020834,77.740152,77.740152,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0809,10,10.839541,10.808811,0.027108,76.826473,76.826473,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0810,10,10.828076,10.806254,0.017327,76.246695,76.246695,0.000000,4310496.000000,4310496
rustls,EXP_DBL_0811,10,10.827636,10.808635,0.029931,76.442159,76.442159,0.000000,4365224.000000,4365224
rustls,EXP_DBL_0812,10,10.830106,10.818404,0.017079,77.405059,77.405059,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0813,10,10.842022,10.813709,0.039183,77.660251,77.660251,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0814,10,10.836208,10.811329,0.026813,78.286388,78.286388,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0815,10,10.820258,10.813581,0.026174,77.465134,77.465134,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0816,10,10.834379,10.819468,0.017558,77.515655,77.515655,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0817,10,10.828954,10.809608,0.023936,76.578868,76.578868,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0818,10,10.832640,10.804250,0.032249,76.076015,76.076015,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0819,10,10.841042,10.832136,0.019081,77.627567,77.627567,0.000000,4318392.000000,4318392
rustls,EXP_DBL_0820,10,10.829477,10.809871,0.029497,78.431983,78.431983,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0821,10,10.837309,10.819993,0.044992,78.143686,78.143686,0.000000,4310680.000000,4310680
rustls,EXP_DBL_0822,10,10.814570,10.799460,0.016712,77.985004,77.985004,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0823,10,10.830614,10.811601,0.040997,78.784257,78.784257,0.000000,4310784.000000,4310784
rustls,EXP_DBL_0824,10,10.820323,10.804431,0.015650,77.899213,77.899213,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0825,10,10.836270,10.816017,0.034495,77.132572,77.132572,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0826,10,10.822441,10.811972,0.034827,77.360548,77.360548,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0827,10,10.854867,10.837742,0.020219,77.774209,77.774209,0.000000,4343640.000000,4343640
rustls,EXP_DBL_0828,10,10.834209,10.817254,0.037311,76.559025,76.559025,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0829,10,10.836494,10.817419,0.025774,75.842206,75.842206,0.000000,4323992.000000,4323992
rustls,EXP_DBL_0830,10,10.822083,10.809683,0.020311,77.526621,77.526621,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0831,10,10.870596,10.854451,0.037962,78.977958,78.977958,0.000000,4392584.000000,4392584
rustls,EXP_DBL_0832,10,10.867033,10.853662,0.049584,78.847394,78.847394,0.000000,4392808.000000,4392808
rustls,EXP_DBL_0833,10,10.866239,10.850213,0.018754,78.786095,78.786095,0.000000,4392584.000000,4392584
rustls,EXP_DBL_0834,10,10.880457,10.860249,0.046254,78.027157,78.027157,0.000000,4392584.000000,4392584
rustls,EXP_DBL_0835,10,10.885547,10.856976,0.043505,77.716816,77.716816,0.000000,4392584.000000,4392584
rustls,EXP_DBL_0836,10,10.880771,10.856976,0.016474,78.756246,78.756246,0.000000,4392584.000000,4392584
rustls,EXP_DBL_0837,10,10.875221,10.853665,0.053982,79.442976,79.442976,0.000000,4392584.000000,4392584
rustls,EXP_DBL_0838,10,10.883734,10.869220,0.047655,78.148104,78.148104,0.000000,4392584.000000,4392584
rustls,EXP_DBL_0839,10,10.864856,10.851532,0.019340,79.002156,79.002156,0.000000,4390480.000000,4390480
rustls,EXP_DBL_0840,10,10.843179,10.828663,0.022538,79.805937,79.805937,0.000000,4392616.000000,4392616
rustls,EXP_DBL_0841,10,10.881166,10.878200,0.047035,79.701402,79.701402,0.000000,4390432.000000,4390432
rustls,EXP_DBL_0842,10,10.901874,10.867425,0.065010,79.123670,79.123670,0.000000,4392584.000000,4392584
rustls,EXP_DBL_0843,10,10.860676,10.838268,0.017365,78.449261,78.449261,0.000000,4393800.000000,4393800
rustls,EXP_DBL_0844,10,10.862804,10.837794,0.069913,78.482851,78.482851,0.000000,4374888.000000,4374888
rustls,EXP_DBL_0845,10,10.886537,10.860751,0.051337,78.372910,78.372910,0.000000,4392552.000000,4392552
rustls,EXP_DBL_0846,10,10.865424,10.850963,0.019696,79.255793,79.255793,0.000000,4392456.000000,4392456
rustls,EXP_DBL_0847,10,10.883070,10.846441,0.070570,79.713762,79.713762,0.000000,4345288.000000,4345288
rustls,EXP_DBL_0848,10,10.884425,10.865206,0.020603,78.883347,78.883347,0.000000,4402184.000000,4402184
rustls,EXP_DBL_0849,10,10.859982,10.852320,0.024463,78.884847,78.884847,0.000000,4392616.000000,4392616
rustls,EXP_DBL_0850,10,10.876507,10.850818,0.036088,79.291069,79.291069,0.000000,4392488.000000,4392488
rustls,EXP_DBL_0851,10,10.884809,10.867019,0.021633,80.213387,80.213387,0.000000,4392584.000000,4392584
rustls,EXP_DBL_0852,10,10.872161,10.857137,0.031170,77.628167,77.628167,0.000000,4392584.000000,4392584
rustls,EXP_DBL_0853,10,10.873652,10.851304,0.041850,79.166861,79.166861,0.000000,4390632.000000,4390632
rustls,EXP_DBL_0854,10,10.886091,10.858617,0.034040,79.043007,79.043007,0.000000,4392584.000000,4392584
rustls,EXP_DBL_0855,10,10.870602,10.851355,0.037199,79.151108,79.151108,0.000000,4392584.000000,4392584
rustls,EXP_DBL_0856,10,10.876167,10.848339,0.060788,79.367647,79.367647,0.000000,4392584.000000,4392584
rustls,EXP_DBL_0857,10,10.874140,10.850497,0.026665,78.802967,78.802967,0.000000,4392584.000000,4392584
rustls,EXP_DBL_0858,10,10.884276,10.870096,0.039268,79.207326,79.207326,0.000000,4392584.000000,4392584
rustls,EXP_DBL_0859,10,10.872630,10.850946,0.041343,79.826546,79.826546,0.000000,4392584.000000,4392584
rustls,EXP_DBL_0860,10,10.876503,10.856721,0.020368,79.452346,79.452346,0.000000,4392584.000000,4392584
rustls,EXP_DBL_0861,10,10.874807,10.856514,0.027981,79.562267,79.562267,0.000000,4392584.000000,4392584
rustls,EXP_DBL_0862,10,10.864178,10.845420,0.027326,79.739318,79.739318,0.000000,4390824.000000,4390824
rustls,EXP_DBL_0863,10,10.880177,10.869870,0.045631,79.142237,79.142237,0.000000,4392616.000000,4392616
rustls,EXP_DBL_0864,10,10.885284,10.867363,0.010937,78.911979,78.911979,0.000000,4392584.000000,4392584
rustls,EXP_DBL_0865,10,10.881213,10.868515,0.031346,78.879539,78.879539,0.000000,4392584.000000,4392584
rustls,EXP_DBL_0866,10,10.884631,10.851460,0.069091,79.174221,79.174221,0.000000,4392584.000000,4392584
rustls,EXP_DBL_0867,10,10.880357,10.856717,0.026414,79.885597,79.885597,0.000000,4392584.000000,4392584
rustls,EXP_DBL_0868,10,10.851288,10.842714,0.023928,80.157407,80.157407,0.000000,4392680.000000,4392680
rustls,EXP_DBL_0869,10,10.881504,10.863712,0.065599,79.578948,79.578948,0.000000,4392584.000000,4392584
rustls,EXP_DBL_0870,10,10.866466,10.837649,0.026407,79.174345,79.174345,0.000000,4392136.000000,4392136
rustls,EXP_DBL_0871,10,10.849905,10.835378,0.021448,79.124040,79.124040,0.000000,4393704.000000,4393704
rustls,EXP_DBL_0872,10,10.882586,10.859774,0.028128,79.850751,79.850751,0.000000,4392584.000000,4392584
rustls,EXP_DBL_0873,10,10.887270,10.861521,0.092814,79.397965,79.397965,0.000000,4392584.000000,4392584
rustls,EXP_DBL_0874,10,10.876783,10.865780,0.013650,79.293492,79.293492,0.000000,4392584.000000,4392584
rustls,EXP_DBL_0875,10,10.859602,10.838351,0.008851,79.383891,79.383891,0.000000,4395208.000000,4395208
rustls,EXP_DBL_0876,10,10.862107,10.852907,0.029376,78.298009,78.298009,0.000000,4392744.000000,4392744
rustls,EXP_DBL_0877,10,10.864372,10.842267,0.022621,77.752831,77.752831,0.000000,4393032.000000,4393032
rustls,EXP_DBL_0878,10,10.882264,10.861144,0.036739,77.853629,77.853629,0.000000,4392584.000000,4392584
rustls,EXP_DBL_0879,10,10.880876,10.854042,0.010415,77.993808,77.993808,0.000000,4392584.000000,4392584
rustls,EXP_DBL_0880,10,10.867917,10.856986,0.074199,77.697119,77.697119,0.000000,4390440.000000,4390440
rustls,EXP_DBL_0881,10,10.861061,10.855280,0.017795,77.619384,77.619384,0.000000,4392776.000000,4392776
rustls,EXP_DBL_0882,10,10.873275,10.855733,0.034738,79.592718,79.592718,0.000000,4392584.000000,4392584
rustls,EXP_DBL_0883,10,10.882185,10.852686,0.075028,80.222311,80.222311,0.000000,4392584.000000,4392584
rustls,EXP_DBL_0884,10,10.871930,10.862152,0.034783,79.589981,79.589981,0.000000,4396904.000000,4396904
rustls,EXP_DBL_0885,10,10.881461,10.853144,0.032139,79.821160,79.821160,0.000000,4392584.000000,4392584
rustls,EXP_DBL_0886,10,10.877889,10.854812,0.066909,79.629133,79.629133,0.000000,4392584.000000,4392584
rustls,EXP_DBL_0887,10,10.861764,10.850479,0.023889,79.660425,79.660425,0.000000,4392584.000000,4392584
rustls,EXP_DBL_0888,10,10.877567,10.853102,0.041966,79.015867,79.015867,0.000000,4392584.000000,4392584
rustls,EXP_DBL_0889,10,10.883141,10.863473,0.028194,79.475404,79.475404,0.000000,4392584.000000,4392584
rustls,EXP_DBL_0890,10,10.869783,10.859987,0.020164,79.351117,79.351117,0.000000,4392584.000000,4392584
rustls,EXP_DBL_0891,10,10.887674,10.863838,0.032946,80.148244,80.148244,0.000000,4392584.000000,4392584
rustls,EXP_DBL_0892,10,10.879322,10.853123,0.063362,79.008322,79.008322,0.000000,4392584.000000,4392584
rustls,EXP_DBL_0893,10,10.889349,10.876824,0.083474,77.488284,77.488284,0.000000,4392616.000000,4392616
rustls,EXP_DBL_0894,10,10.872815,10.857337,0.011911,77.772062,77.772062,0.000000,4456152.000000,4456152
rustls,EXP_DBL_0895,10,10.878812,10.870743,0.041059,78.102053,78.102053,0.000000,4392584.000000,4392584
rustls,EXP_DBL_0896,10,10.882248,10.867852,0.034263,78.068798,78.068798,0.000000,4392584.000000,4392584
rustls,EXP_DBL_0897,10,10.876136,10.854303,0.039381,78.102867,78.102867,0.000000,4392584.000000,4392584
rustls,EXP_DBL_0898,10,10.896800,10.852998,0.068987,78.640484,78.640484,0.000000,4392584.000000,4392584
rustls,EXP_DBL_0899,10,10.882053,10.865465,0.041947,78.889122,78.889122,0.000000,4392584.000000,4392584
rustls,EXP_DBL_0900,10,10.868952,10.858607,0.016488,78.996079,78.996079,0.000000,4392584.000000,4392584
rustls,EXP_DBL_0901,10,10.875676,10.858619,0.056721,79.143910,79.143910,0.000000,4392584.000000,4392584
rustls,EXP_DBL_0902,10,10.892835,10.865035,0.030785,77.778655,77.778655,0.000000,4397128.000000,4397128
rustls,EXP_DBL_0903,10,10.876456,10.860978,0.032924,77.592647,77.592647,0.000000,4392584.000000,4392584
rustls,EXP_DBL_0904,10,10.886464,10.843270,0.073338,79.393079,79.393079,0.000000,4392648.000000,4392648
rustls,EXP_DBL_0905,10,10.883233,10.852854,0.076116,78.126042,78.126042,0.000000,4392584.000000,4392584
rustls,EXP_DBL_0906,10,10.864820,10.847668,0.022659,77.955808,77.955808,0.000000,4393360.000000,4393360
rustls,EXP_DBL_0907,10,10.876578,10.853827,0.040650,79.965624,79.965624,0.000000,4392584.000000,4392584
rustls,EXP_DBL_0908,10,10.872348,10.856331,0.021070,78.778616,78.778616,0.000000,4392584.000000,4392584
rustls,EXP_DBL_0909,10,10.884906,10.864124,0.045772,78.732994,78.732994,0.000000,4392584.000000,4392584
rustls,EXP_DBL_0910,10,10.860388,10.849080,0.027718,77.794509,77.794509,0.000000,4426664.000000,4426664
rustls,EXP_DBL_0911,10,10.881922,10.849330,0.064372,77.739605,77.739605,0.000000,4392584.000000,4392584
rustls,EXP_DBL_0912,10,10.869181,10.848516,0.009478,78.474806,78.474806,0.000000,4407240.000000,4407240
rustls,EXP_DBL_0913,10,10.876122,10.866968,0.018924,78.702617,78.702617,0.000000,4392584.000000,4392584
rustls,EXP_DBL_0914,10,10.832319,10.809181,0.051698,77.670128,77.670128,0.000000,4309128.000000,4309128
rustls,EXP_DBL_0915,10,10.841714,10.820327,0.062781,77.715590,77.715590,0.000000,4309288.000000,4309288
rustls,EXP_DBL_0916,10,10.827113,10.804971,0.042277,76.531295,76.531295,0.000000,4309128.000000,4309128
rustls,EXP_DBL_0917,10,10.811162,10.801794,0.035943,77.087609,77.087609,0.000000,4309128.000000,4309128
rustls,EXP_DBL_0918,10,10.817008,10.800375,0.042615,77.104984,77.104984,0.000000,4309128.000000,4309128
rustls,EXP_DBL_0919,10,10.819953,10.802636,0.025316,76.984545,76.984545,0.000000,4309128.000000,4309128
rustls,EXP_DBL_0920,10,10.813890,10.794471,0.055667,76.408263,76.408263,0.000000,4309128.000000,4309128
rustls,EXP_DBL_0921,10,10.819210,10.805837,0.015420,76.637331,76.637331,0.000000,4309128.000000,4309128
rustls,EXP_DBL_0922,10,10.834525,10.805279,0.057268,76.495523,76.495523,0.000000,4304288.000000,4304288
rustls,EXP_DBL_0923,10,10.841016,10.821002,0.026220,76.126562,76.126562,0.000000,4309416.000000,4309416
rustls,EXP_DBL_0924,10,10.830682,10.801561,0.067805,75.699625,75.699625,0.000000,4306600.000000,4306600
rustls,EXP_DBL_0925,10,10.826607,10.817422,0.074828,77.033733,77.033733,0.000000,4309128.000000,4309128
rustls,EXP_DBL_0926,10,10.851805,10.819789,0.031022,75.418449,75.418449,0.000000,4310856.000000,4310856
rustls,EXP_DBL_0927,10,10.847749,10.828392,0.026288,76.622335,76.622335,0.000000,4291272.000000,4291272
rustls,EXP_DBL_0928,10,10.830221,10.806873,0.052833,77.738443,77.738443,0.000000,4309128.000000,4309128
rustls,EXP_DBL_0929,10,10.831800,10.801437,0.067297,77.345193,77.345193,0.000000,4309480.000000,4309480
rustls,EXP_DBL_0930,10,10.859631,10.834027,0.049172,77.253955,77.253955,0.000000,4261256.000000,4261256
rustls,EXP_DBL_0931,10,10.838960,10.817515,0.046734,77.071430,77.071430,0.000000,4318216.000000,4318216
rustls,EXP_DBL_0932,10,10.818332,10.804208,0.020494,76.007395,76.007395,0.000000,4309160.000000,4309160
rustls,EXP_DBL_0933,10,10.822545,10.808844,0.021665,77.304459,77.304459,0.000000,4308936.000000,4308936
rustls,EXP_DBL_0934,10,10.830276,10.802000,0.088236,77.077057,77.077057,0.000000,4309128.000000,4309128
rustls,EXP_DBL_0935,10,10.832431,10.811894,0.053820,76.291071,76.291071,0.000000,4309128.000000,4309128
rustls,EXP_DBL_0936,10,10.825211,10.809618,0.023065,76.952034,76.952034,0.000000,4306824.000000,4306824
rustls,EXP_DBL_0937,10,10.838842,10.808569,0.017534,76.650910,76.650910,0.000000,4309128.000000,4309128
rustls,EXP_DBL_0938,10,10.826925,10.799785,0.016281,76.464790,76.464790,0.000000,4309128.000000,4309128
rustls,EXP_DBL_0939,10,10.835635,10.814943,0.031411,76.252013,76.252013,0.000000,4309128.000000,4309128
rustls,EXP_DBL_0940,10,10.833004,10.815641,0.027469,77.582201,77.582201,0.000000,4309128.000000,4309128
rustls,EXP_DBL_0941,10,10.829583,10.805337,0.083167,77.312395,77.312395,0.000000,4309128.000000,4309128
rustls,EXP_DBL_0942,10,10.837627,10.808478,0.043764,76.912878,76.912878,0.000000,4309128.000000,4309128
rustls,EXP_DBL_0943,10,10.816346,10.811057,0.020256,76.540439,76.540439,0.000000,4309128.000000,4309128
rustls,EXP_DBL_0944,10,10.824949,10.805910,0.045490,77.436128,77.436128,0.000000,4309128.000000,4309128
rustls,EXP_DBL_0945,10,10.829499,10.804984,0.022354,77.526176,77.526176,0.000000,4307176.000000,4307176
rustls,EXP_DBL_0946,10,10.834506,10.812541,0.028802,76.748120,76.748120,0.000000,4309160.000000,4309160
rustls,EXP_DBL_0947,10,10.816144,10.802909,0.024276,76.834868,76.834868,0.000000,4309128.000000,4309128
rustls,EXP_DBL_0948,10,10.834826,10.816873,0.043813,77.350697,77.350697,0.000000,4309128.000000,4309128
rustls,EXP_DBL_0949,10,10.824796,10.808379,0.044680,77.721648,77.721648,0.000000,4309128.000000,4309128
rustls,EXP_DBL_0950,10,10.832520,10.819591,0.029880,76.771771,76.771771,0.000000,4309096.000000,4309096
rustls,EXP_DBL_0951,10,10.827653,10.817954,0.043587,76.891246,76.891246,0.000000,4309192.000000,4309192
rustls,EXP_DBL_0952,10,10.823223,10.808468,0.039020,77.267312,77.267312,0.000000,4309128.000000,4309128
rustls,EXP_DBL_0953,10,10.849206,10.829912,0.071150,76.996456,76.996456,0.000000,4308008.000000,4308008
rustls,EXP_DBL_0954,10,10.829782,10.819826,0.016985,76.759733,76.759733,0.000000,4310280.000000,4310280
rustls,EXP_DBL_0955,10,10.829106,10.810612,0.039219,78.112671,78.112671,0.000000,4309128.000000,4309128
rustls,EXP_DBL_0956,10,10.827713,10.807561,0.055916,76.483023,76.483023,0.000000,4309128.000000,4309128
rustls,EXP_DBL_0957,10,10.832970,10.821300,0.027805,75.708421,75.708421,0.000000,4309128.000000,4309128
rustls,EXP_DBL_0958,10,10.837198,10.831594,0.032823,75.713851,75.713851,0.000000,4312424.000000,4312424
rustls,EXP_DBL_0959,10,10.820338,10.803622,0.019228,76.554224,76.554224,0.000000,4309224.000000,4309224
rustls,EXP_DBL_0960,10,10.814203,10.799017,0.033834,76.511002,76.511002,0.000000,4307304.000000,4307304
rustls,EXP_DBL_0961,10,10.817714,10.797030,0.019369,76.825951,76.825951,0.000000,4309128.000000,4309128
rustls,EXP_DBL_0962,10,10.816129,10.804369,0.024156,76.636766,76.636766,0.000000,4309128.000000,4309128
rustls,EXP_DBL_0963,10,10.837480,10.819284,0.042467,76.433094,76.433094,0.000000,4307784.000000,4307784
rustls,EXP_DBL_0964,10,10.833062,10.813216,0.054038,76.918922,76.918922,0.000000,4309160.000000,4309160
rustls,EXP_DBL_0965,10,10.833796,10.808649,0.016780,76.033365,76.033365,0.000000,4309128.000000,4309128
rustls,EXP_DBL_0966,10,10.823464,10.801750,0.016041,76.575526,76.575526,0.000000,4309128.000000,4309128
rustls,EXP_DBL_0967,10,10.828247,10.811933,0.032903,77.130132,77.130132,0.000000,4312136.000000,4312136
rustls,EXP_DBL_0968,10,10.833719,10.808956,0.018676,77.011942,77.011942,0.000000,4309128.000000,4309128
rustls,EXP_DBL_0969,10,10.819489,10.799937,0.037052,77.341331,77.341331,0.000000,4309128.000000,4309128
rustls,EXP_DBL_0970,10,10.825748,10.804325,0.033219,77.397324,77.397324,0.000000,4309128.000000,4309128
rustls,EXP_DBL_0971,10,10.822490,10.808267,0.013959,77.134234,77.134234,0.000000,4309128.000000,4309128
rustls,EXP_DBL_0972,10,10.820609,10.799382,0.043224,77.827295,77.827295,0.000000,4309128.000000,4309128
rustls,EXP_DBL_0973,10,10.811504,10.804089,0.009004,77.569345,77.569345,0.000000,4309128.000000,4309128
rustls,EXP_DBL_0974,10,10.825966,10.800987,0.060275,77.790081,77.790081,0.000000,4309128.000000,4309128
rustls,EXP_DBL_0975,10,10.822625,10.801458,0.026442,76.429431,76.429431,0.000000,4309128.000000,4309128
rustls,EXP_DBL_0976,10,10.830565,10.814124,0.031711,76.237180,76.237180,0.000000,4308944.000000,4308944
rustls,EXP_DBL_0977,10,10.807350,10.795723,0.029904,76.993916,76.993916,0.000000,4364232.000000,4364232
rustls,EXP_DBL_0978,10,10.837101,10.821237,0.068304,77.648856,77.648856,0.000000,4309128.000000,4309128
rustls,EXP_DBL_0979,10,10.828001,10.816837,0.016122,77.311524,77.311524,0.000000,4309128.000000,4309128
rustls,EXP_DBL_0980,10,10.836420,10.807836,0.059011,76.245539,76.245539,0.000000,4309128.000000,4309128
rustls,EXP_DBL_0981,10,10.819959,10.792879,0.022434,76.692255,76.692255,0.000000,4309128.000000,4309128
rustls,EXP_DBL_0982,10,10.820390,10.798132,0.032767,76.057711,76.057711,0.000000,4309128.000000,4309128
rustls,EXP_DBL_0983,10,10.836107,10.815689,0.044766,76.219332,76.219332,0.000000,4309128.000000,4309128
rustls,EXP_DBL_0984,10,10.827083,10.805530,0.029673,75.233795,75.233795,0.000000,4309128.000000,4309128
rustls,EXP_DBL_0985,10,10.843752,10.831514,0.035915,76.142328,76.142328,0.000000,4315976.000000,4315976
rustls,EXP_DBL_0986,10,10.827245,10.806276,0.027973,76.187987,76.187987,0.000000,4309128.000000,4309128
rustls,EXP_DBL_0987,10,10.824949,10.803434,0.012862,77.517484,77.517484,0.000000,4309192.000000,4309192
rustls,EXP_DBL_0988,10,10.815024,10.804788,0.019740,77.396973,77.396973,0.000000,4309128.000000,4309128
rustls,EXP_DBL_0989,10,10.837835,10.818423,0.038126,77.679271,77.679271,0.000000,4309736.000000,4309736
rustls,EXP_DBL_0990,10,10.817066,10.793595,0.025631,77.373874,77.373874,0.000000,4309128.000000,4309128
rustls,EXP_DBL_0991,10,10.821003,10.793937,0.027335,77.147939,77.147939,0.000000,4309128.000000,4309128
rustls,EXP_DBL_0992,10,10.814805,10.803960,0.025826,77.801731,77.801731,0.000000,4309128.000000,4309128
rustls,EXP_DBL_0993,10,10.849976,10.827426,0.028908,77.816980,77.816980,0.000000,4342120.000000,4342120
rustls,EXP_DBL_0994,10,10.837628,10.808142,0.035763,77.868034,77.868034,0.000000,4309128.000000,4309128
rustls,EXP_DBL_0995,10,10.824414,10.807389,0.024940,76.114801,76.114801,0.000000,4322472.000000,4322472
rustls,EXP_DBL_0996,10,10.823869,10.812831,0.016123,77.089541,77.089541,0.000000,4309128.000000,4309128
rustls,EXP_DBL_0997,10,10.845076,10.809676,0.030411,77.291173,77.291173,0.000000,4310440.000000,4310440
rustls,EXP_DBL_0998,10,10.840451,10.814541,0.053404,76.053161,76.053161,0.000000,4310664.000000,4310664
rustls,EXP_DBL_0999,10,10.824652,10.812551,0.012833,75.978808,75.978808,0.000000,4310440.000000,4310440
rustls,EXP_DBL_1000,10,10.838942,10.819111,0.050641,77.446400,77.446400,0.000000,4310440.000000,4310440
