Variant,ConfigName,n,runtime_mean,runtime_med,runtime_iqr,compile_mean,compile_med,compile_iqr,size_mean,size_med
bat,EXP_DBL_0768,10,23.266876,23.258865,0.250771,195.864679,195.864679,0.000000,6604296.000000,6604296
bat,EXP_DBL_0769,10,23.612670,23.633913,0.059078,195.415405,195.415405,0.000000,6604264.000000,6604264
bat,EXP_DBL_0770,10,23.525346,23.536454,0.354325,194.657068,194.657068,0.000000,6602120.000000,6602120
bat,EXP_DBL_0771,10,23.291201,23.285153,0.192233,194.807078,194.807078,0.000000,6604296.000000,6604296
bat,EXP_DBL_0772,10,23.626416,23.668658,0.269915,195.038634,195.038634,0.000000,6604264.000000,6604264
bat,EXP_DBL_0773,10,23.587832,23.557101,0.159377,194.528531,194.528531,0.000000,6604264.000000,6604264
bat,EXP_DBL_0774,10,23.615549,23.549401,0.339144,194.452095,194.452095,0.000000,6604264.000000,6604264
bat,EXP_DBL_0775,10,23.307293,23.348185,0.224788,195.064994,195.064994,0.000000,6604296.000000,6604296
bat,EXP_DBL_0776,10,23.394272,23.372239,0.164619,194.977562,194.977562,0.000000,6604296.000000,6604296
bat,EXP_DBL_0777,10,23.621757,23.632734,0.232019,194.621837,194.621837,0.000000,6604264.000000,6604264
bat,EXP_DBL_0778,10,23.284881,23.263147,0.233579,195.189872,195.189872,0.000000,6604296.000000,6604296
bat,EXP_DBL_0779,10,23.519988,23.489355,0.069505,194.420783,194.420783,0.000000,6601864.000000,6601864
bat,EXP_DBL_0780,10,23.804343,23.780114,0.267155,194.876599,194.876599,0.000000,6605096.000000,6605096
bat,EXP_DBL_0781,10,23.273417,23.287905,0.123144,194.023357,194.023357,0.000000,6604296.000000,6604296
bat,EXP_DBL_0782,10,23.268319,23.282882,0.328798,194.328154,194.328154,0.000000,6604296.000000,6604296
bat,EXP_DBL_0783,10,23.640662,23.615882,0.389499,194.944411,194.944411,0.000000,6604264.000000,6604264
bat,EXP_DBL_0784,10,23.436420,23.390268,0.150989,194.816022,194.816022,0.000000,6604232.000000,6604232
bat,EXP_DBL_0785,10,23.361521,23.353423,0.284266,194.875005,194.875005,0.000000,6604360.000000,6604360
bat,EXP_DBL_0786,10,23.360652,23.382641,0.169870,194.410054,194.410054,0.000000,6604296.000000,6604296
bat,EXP_DBL_0787,10,23.381571,23.390566,0.239573,193.718213,193.718213,0.000000,6604456.000000,6604456
bat,EXP_DBL_0788,10,23.481023,23.447322,0.161442,193.864127,193.864127,0.000000,6608168.000000,6608168
bat,EXP_DBL_0789,10,23.394491,23.404018,0.237966,194.036966,194.036966,0.000000,6604296.000000,6604296
bat,EXP_DBL_0790,10,23.223598,23.197693,0.179038,194.844585,194.844585,0.000000,6604296.000000,6604296
bat,EXP_DBL_0791,10,23.574431,23.543134,0.217591,195.039706,195.039706,0.000000,6604264.000000,6604264
bat,EXP_DBL_0792,10,23.460115,23.431895,0.163979,198.708006,198.708006,0.000000,6610856.000000,6610856
bat,EXP_DBL_0793,10,23.618626,23.611882,0.280057,197.893099,197.893099,0.000000,6605160.000000,6605160
bat,EXP_DBL_0794,10,24.022163,23.954219,0.209700,196.548542,196.548542,0.000000,6600136.000000,6600136
