Variant,ConfigName,n,wall_mean,wall_med,wall_iqr,ns_mean,ns_med,ns_iqr,mbps_mean,mbps_med,mbps_iqr,compile_mean,compile_med,compile_iqr,size_mean,size_med
hyper,EXP_DBL_1369,10,12.942893,12.971534,0.346446,42757792.630000,42802733.500000,1170037.675000,4905.200000,4899.000000,134.000000,48.551958,48.551958,0.000000,173011176.000000,173011176
hyper,EXP_DBL_1370,10,12.944174,12.932531,0.117810,42817493.160000,42837231.250000,360097.900000,4897.900000,4895.000000,41.000000,48.843097,48.843097,0.000000,173008792.000000,173008792
hyper,EXP_DBL_1371,10,13.053734,13.097143,0.150932,43168953.600000,43252636.700000,297705.625000,4857.900000,4848.000000,33.250000,48.668963,48.668963,0.000000,173008792.000000,173008792
hyper,EXP_DBL_1372,10,13.195200,13.239963,0.098381,43688794.430000,43827545.200000,202321.075000,4800.200000,4784.500000,22.250000,48.242659,48.242659,0.000000,173008792.000000,173008792
hyper,EXP_DBL_1373,10,12.957279,12.917905,0.135562,42838582.040000,42733774.400000,493742.675000,4895.500000,4907.000000,56.250000,48.215247,48.215247,0.000000,173011560.000000,173011560
hyper,EXP_DBL_1374,10,13.036659,13.009436,0.135616,43126395.390000,43080105.200000,627593.775000,4862.800000,4868.000000,70.750000,48.450989,48.450989,0.000000,173009336.000000,173009336
hyper,EXP_DBL_1375,10,12.982638,12.963266,0.123080,42957261.830000,42946311.600000,568043.900000,4881.900000,4882.500000,65.000000,48.751134,48.751134,0.000000,173009336.000000,173009336
hyper,EXP_DBL_1376,10,12.953367,12.941961,0.203138,42859808.480000,42889492.100000,777619.350000,4893.400000,4889.500000,88.250000,48.935162,48.935162,0.000000,173008792.000000,173008792
hyper,EXP_DBL_1377,10,12.920238,12.898857,0.387569,42735125.600000,42761708.550000,1304246.050000,4908.000000,4904.000000,150.000000,48.855226,48.855226,0.000000,173008792.000000,173008792
hyper,EXP_DBL_1378,10,13.058742,13.068492,0.241320,43191374.720000,43166954.550000,811592.000000,4855.700000,4858.000000,91.250000,48.296573,48.296573,0.000000,173008840.000000,173008840
hyper,EXP_DBL_1379,10,13.134386,13.142171,0.246856,43385337.570000,43417796.000000,1062036.975000,4834.200000,4830.000000,118.250000,48.230491,48.230491,0.000000,173009160.000000,173009160
hyper,EXP_DBL_1380,10,13.034920,13.068092,0.146092,43133232.860000,43239206.200000,540978.625000,4862.000000,4850.000000,61.000000,48.264812,48.264812,0.000000,173008792.000000,173008792
hyper,EXP_DBL_1381,10,12.979353,12.951359,0.176151,42868042.030000,42756073.600000,549878.625000,4892.100000,4904.000000,62.000000,48.779731,48.779731,0.000000,173008792.000000,173008792
hyper,EXP_DBL_1382,10,12.906438,12.905805,0.112925,42673819.250000,42684119.900000,175443.350000,4914.300000,4913.000000,20.750000,48.965442,48.965442,0.000000,173012440.000000,173012440
hyper,EXP_DBL_1383,10,12.998423,12.986639,0.272325,43019140.190000,42828110.000000,793449.650000,4875.100000,4896.500000,89.500000,48.820694,48.820694,0.000000,173008792.000000,173008792
hyper,EXP_DBL_1384,10,13.048020,13.050386,0.226055,43125500.130000,43101997.250000,663074.000000,4863.100000,4865.000000,74.250000,48.619103,48.619103,0.000000,173008792.000000,173008792
hyper,EXP_DBL_1385,10,13.174679,13.246302,0.244487,43576830.890000,43832132.650000,676409.550000,4812.400000,4784.000000,74.500000,48.158150,48.158150,0.000000,173008792.000000,173008792
hyper,EXP_DBL_1386,10,13.065008,13.040971,0.051918,43227725.210000,43240227.450000,207902.200000,4851.000000,4849.500000,23.500000,48.332491,48.332491,0.000000,173008792.000000,173008792
hyper,EXP_DBL_1387,10,12.998562,13.051947,0.179267,42930467.820000,43087920.650000,678860.450000,4885.200000,4866.500000,77.000000,48.676465,48.676465,0.000000,173008792.000000,173008792
hyper,EXP_DBL_1388,10,12.947740,12.938253,0.103921,42798427.900000,42680934.650000,189055.350000,4899.700000,4913.000000,21.000000,49.111457,49.111457,0.000000,173008792.000000,173008792
hyper,EXP_DBL_1389,10,12.869389,12.836685,0.198536,42533530.630000,42416583.900000,601016.725000,4931.100000,4943.500000,70.250000,49.269128,49.269128,0.000000,173008792.000000,173008792
hyper,EXP_DBL_1390,10,12.985698,13.009472,0.307559,42932306.240000,43003557.200000,1091688.175000,4885.500000,4876.000000,125.000000,48.642882,48.642882,0.000000,173008792.000000,173008792
hyper,EXP_DBL_1391,10,13.120306,13.114331,0.230932,43396980.730000,43411110.250000,726393.875000,4832.800000,4830.500000,80.500000,48.271613,48.271613,0.000000,173008792.000000,173008792
hyper,EXP_DBL_1392,10,13.101891,13.078260,0.144958,43289493.720000,43234306.050000,531130.250000,4844.500000,4850.000000,59.250000,48.007573,48.007573,0.000000,173030104.000000,173030104
hyper,EXP_DBL_1393,10,13.097381,13.097060,0.239016,43339881.030000,43260746.900000,617339.825000,4838.900000,4847.500000,68.500000,48.440162,48.440162,0.000000,173008792.000000,173008792
hyper,EXP_DBL_1394,10,12.970811,12.959013,0.111886,42808916.440000,42734504.050000,488200.175000,4899.000000,4907.000000,56.000000,48.755398,48.755398,0.000000,173008792.000000,173008792
hyper,EXP_DBL_1395,10,13.014894,13.025730,0.175748,43041907.440000,43100128.000000,668093.875000,4872.100000,4865.500000,75.000000,48.846595,48.846595,0.000000,173008792.000000,173008792
hyper,EXP_DBL_1396,10,12.932062,12.959250,0.267965,42753887.410000,42693586.300000,839050.125000,4905.900000,4911.500000,96.750000,49.000334,49.000334,0.000000,173008792.000000,173008792
hyper,EXP_DBL_1397,10,13.043588,12.974305,0.206209,43096584.820000,42936183.850000,590538.875000,4866.300000,4883.500000,66.250000,48.745991,48.745991,0.000000,173008792.000000,173008792
hyper,EXP_DBL_1398,10,13.091483,13.086391,0.237445,43324005.240000,43341141.700000,880037.900000,4840.700000,4838.000000,98.000000,48.314343,48.314343,0.000000,173008792.000000,173008792
hyper,EXP_DBL_1399,10,13.065566,13.073462,0.182568,43182799.130000,43221028.400000,549258.925000,4856.600000,4852.000000,62.500000,48.355791,48.355791,0.000000,173008792.000000,173008792
hyper,EXP_DBL_1400,10,13.048069,13.041046,0.076873,43129354.260000,43173825.700000,469907.400000,4863.100000,4857.000000,53.000000,48.253661,48.253661,0.000000,173042424.000000,173042424
hyper,EXP_DBL_1401,10,12.930403,12.905513,0.104568,42805042.110000,42744152.550000,142775.050000,4899.000000,4906.000000,17.000000,48.928384,48.928384,0.000000,173008792.000000,173008792
hyper,EXP_DBL_1402,10,13.036211,13.055226,0.154554,43043037.550000,43214560.200000,592431.025000,4872.500000,4852.500000,66.500000,48.903029,48.903029,0.000000,173010152.000000,173010152
hyper,EXP_DBL_1403,10,12.920013,12.910031,0.237056,42684355.660000,42669297.500000,888998.900000,4913.300000,4914.500000,102.500000,48.797007,48.797007,0.000000,173008792.000000,173008792
hyper,EXP_DBL_1404,10,13.032137,12.965097,0.261217,43078961.670000,42844993.850000,1149362.550000,4868.700000,4894.500000,130.000000,48.287175,48.287175,0.000000,173009232.000000,173009232
hyper,EXP_DBL_1405,10,13.146259,13.145313,0.088371,43534636.940000,43478628.300000,294279.600000,4816.900000,4822.500000,32.750000,48.318624,48.318624,0.000000,173008792.000000,173008792
hyper,EXP_DBL_1406,10,13.056194,13.082939,0.142488,43164333.370000,43349499.750000,688967.200000,4858.400000,4837.500000,77.750000,48.421396,48.421396,0.000000,173008792.000000,173008792
hyper,EXP_DBL_1407,10,13.013360,12.986741,0.160069,43014017.600000,42790547.300000,556894.750000,4875.400000,4900.500000,63.250000,48.846326,48.846326,0.000000,173008792.000000,173008792
hyper,EXP_DBL_1408,10,12.876713,12.901129,0.156650,42579017.860000,42668928.500000,395207.225000,4925.300000,4914.500000,46.000000,48.983490,48.983490,0.000000,173049208.000000,173049208
hyper,EXP_DBL_1409,10,12.982684,13.033770,0.191253,42921674.470000,43141615.950000,757515.775000,4886.000000,4860.500000,86.000000,48.957329,48.957329,0.000000,173008792.000000,173008792
hyper,EXP_DBL_1410,10,12.999150,12.937788,0.137603,42951785.440000,42763836.750000,318348.275000,4882.600000,4903.500000,36.750000,48.612035,48.612035,0.000000,173029128.000000,173029128
hyper,EXP_DBL_1411,10,13.035217,13.081240,0.158072,43124812.490000,43273342.650000,587152.375000,4863.200000,4845.500000,66.250000,48.378674,48.378674,0.000000,173008792.000000,173008792
hyper,EXP_DBL_1412,10,12.973692,12.962867,0.280429,42987164.970000,42975812.750000,813670.775000,4879.000000,4879.000000,92.250000,48.577221,48.577221,0.000000,173009264.000000,173009264
hyper,EXP_DBL_1413,10,12.988081,12.996501,0.168496,43016450.020000,43034741.200000,602748.675000,4875.100000,4872.500000,68.250000,48.760643,48.760643,0.000000,173009248.000000,173009248
hyper,EXP_DBL_1414,10,12.984975,13.060668,0.291294,42928589.700000,43087311.400000,1195752.250000,4886.100000,4867.000000,136.750000,48.965450,48.965450,0.000000,173009248.000000,173009248
hyper,EXP_DBL_1415,10,12.925897,12.937905,0.286273,42767539.290000,42769040.450000,987989.775000,4903.800000,4903.000000,113.750000,48.941696,48.941696,0.000000,173009248.000000,173009248
hyper,EXP_DBL_1416,10,13.023439,13.013691,0.128516,43034423.510000,42962705.050000,582959.775000,4873.000000,4880.500000,66.000000,48.888148,48.888148,0.000000,173009248.000000,173009248
hyper,EXP_DBL_1417,10,13.037505,13.009832,0.215045,43099181.000000,42996240.600000,662625.075000,4866.200000,4877.000000,75.000000,48.379021,48.379021,0.000000,173009248.000000,173009248
hyper,EXP_DBL_1418,10,13.120275,13.165211,0.219861,43376970.870000,43535772.500000,487021.500000,4835.200000,4816.500000,54.000000,48.246281,48.246281,0.000000,173009248.000000,173009248
hyper,EXP_DBL_1419,10,13.022399,13.065263,0.182050,43035778.050000,42905032.600000,738664.725000,4872.900000,4887.000000,83.750000,48.468675,48.468675,0.000000,173009264.000000,173009264
hyper,EXP_DBL_1420,10,12.897235,12.859807,0.358554,42643879.460000,42550534.400000,1222716.125000,4919.000000,4928.000000,142.000000,48.578898,48.578898,0.000000,173007168.000000,173007168
hyper,EXP_DBL_1421,10,12.730644,12.682422,0.206667,42070632.790000,41922167.100000,479155.250000,4984.500000,5002.000000,56.750000,48.946517,48.946517,0.000000,173007704.000000,173007704
hyper,EXP_DBL_1422,10,12.990753,12.930763,0.214439,42945988.130000,42783479.500000,682570.925000,4883.400000,4901.500000,77.000000,49.077053,49.077053,0.000000,173006728.000000,173006728
hyper,EXP_DBL_1423,10,13.048019,13.078242,0.271802,43157241.910000,43344653.750000,724935.575000,4859.700000,4838.000000,81.750000,48.613943,48.613943,0.000000,173009248.000000,173009248
hyper,EXP_DBL_1424,10,13.164497,13.162180,0.070314,43547052.860000,43566663.000000,390274.625000,4815.700000,4813.000000,43.250000,46.792375,46.792375,0.000000,173006448.000000,173006448
hyper,EXP_DBL_1425,10,13.136326,13.095489,0.152358,43412215.910000,43388801.350000,400487.425000,4830.700000,4832.500000,45.000000,48.173887,48.173887,0.000000,172997264.000000,172997264
hyper,EXP_DBL_1426,10,13.060404,13.094442,0.195063,43151703.950000,43346422.800000,570109.400000,4860.300000,4838.000000,64.750000,48.555660,48.555660,0.000000,173009264.000000,173009264
hyper,EXP_DBL_1427,10,12.951712,12.983764,0.197426,42849154.240000,42969469.800000,687341.900000,4894.300000,4880.500000,78.000000,49.034629,49.034629,0.000000,173009232.000000,173009232
hyper,EXP_DBL_1428,10,12.951948,12.960952,0.093921,42771959.220000,42744517.500000,343926.600000,4903.000000,4906.000000,39.500000,48.621510,48.621510,0.000000,172951296.000000,172951296
hyper,EXP_DBL_1429,10,13.051054,13.091750,0.120698,43147440.800000,43318212.900000,192715.475000,4860.700000,4840.500000,21.500000,48.826875,48.826875,0.000000,173020160.000000,173020160
hyper,EXP_DBL_1430,10,13.009381,12.967741,0.158294,43044200.670000,43054460.650000,612288.475000,4872.100000,4870.500000,69.000000,48.419358,48.419358,0.000000,173009264.000000,173009264
hyper,EXP_DBL_1431,10,12.978719,12.947005,0.275533,42886136.050000,42667745.650000,835811.125000,4890.700000,4914.500000,94.500000,48.324506,48.324506,0.000000,173009056.000000,173009056
hyper,EXP_DBL_1432,10,12.947245,12.972938,0.178353,42827959.610000,42942675.650000,681257.125000,4896.700000,4883.000000,77.500000,48.543407,48.543407,0.000000,173009248.000000,173009248
hyper,EXP_DBL_1433,10,12.917353,12.895236,0.325679,42751373.260000,42659748.500000,944094.825000,4906.000000,4915.500000,109.250000,49.061351,49.061351,0.000000,173009248.000000,173009248
hyper,EXP_DBL_1434,10,12.977554,12.962194,0.140893,42900184.220000,42880218.300000,411672.950000,4888.200000,4890.000000,46.250000,49.031728,49.031728,0.000000,173007296.000000,173007296
hyper,EXP_DBL_1435,10,12.913677,12.924691,0.143955,42636571.400000,42651947.200000,219709.700000,4918.500000,4916.500000,25.000000,48.909457,48.909457,0.000000,173009248.000000,173009248
hyper,EXP_DBL_1436,10,12.993709,12.993554,0.138210,42978939.580000,43030636.100000,645942.725000,4879.700000,4873.500000,73.250000,48.478740,48.478740,0.000000,173009248.000000,173009248
hyper,EXP_DBL_1437,10,13.105628,13.177182,0.253451,43320487.550000,43463638.500000,803576.575000,4841.300000,4824.500000,90.000000,48.433567,48.433567,0.000000,173009248.000000,173009248
hyper,EXP_DBL_1438,10,13.146142,13.135224,0.060328,43495058.190000,43450549.300000,339703.850000,4821.200000,4826.000000,38.000000,48.463927,48.463927,0.000000,173009248.000000,173009248
hyper,EXP_DBL_1439,10,12.957041,12.926690,0.112495,42856052.110000,42769813.950000,428051.675000,4894.000000,4903.000000,48.750000,48.702496,48.702496,0.000000,173009248.000000,173009248
hyper,EXP_DBL_1440,10,12.998372,12.952765,0.129570,42928578.320000,42785324.250000,436556.850000,4885.000000,4901.000000,49.500000,49.043745,49.043745,0.000000,173009248.000000,173009248
hyper,EXP_DBL_1441,10,12.961828,12.974136,0.230107,42857214.130000,42777276.600000,1215149.600000,4894.200000,4902.000000,138.500000,48.934729,48.934729,0.000000,173009248.000000,173009248
hyper,EXP_DBL_1442,10,13.048425,13.049232,0.201682,43144762.660000,43214413.000000,708177.725000,4860.800000,4852.500000,79.500000,48.911780,48.911780,0.000000,173009248.000000,173009248
hyper,EXP_DBL_1443,10,12.932250,12.899126,0.223838,42743068.550000,42557163.450000,698971.725000,4906.500000,4927.000000,80.250000,48.529119,48.529119,0.000000,173008208.000000,173008208
hyper,EXP_DBL_1444,10,13.041650,12.956140,0.251449,43174001.280000,43031260.950000,1037303.000000,4857.800000,4873.000000,116.000000,48.398978,48.398978,0.000000,173009632.000000,173009632
hyper,EXP_DBL_1445,10,13.004874,13.080154,0.265225,42994051.240000,43331760.350000,672498.200000,4878.300000,4839.500000,76.750000,48.521272,48.521272,0.000000,173009248.000000,173009248
hyper,EXP_DBL_1446,10,12.874519,12.821226,0.296714,42557192.050000,42378521.650000,991648.075000,4928.700000,4948.500000,115.500000,48.900765,48.900765,0.000000,173009248.000000,173009248
hyper,EXP_DBL_1447,10,12.914572,12.928079,0.194446,42713213.590000,42771480.800000,864535.100000,4910.000000,4903.000000,99.500000,49.245098,49.245098,0.000000,173009248.000000,173009248
hyper,EXP_DBL_1448,10,13.048390,13.073220,0.108300,43133466.770000,43211207.150000,491407.425000,4861.900000,4853.000000,56.000000,48.970403,48.970403,0.000000,173009280.000000,173009280
hyper,EXP_DBL_1449,10,13.161662,13.235404,0.288694,43553860.840000,43765479.400000,891548.950000,4815.200000,4791.500000,99.250000,48.546512,48.546512,0.000000,173009248.000000,173009248
hyper,EXP_DBL_1450,10,13.140408,13.128649,0.046900,43448327.760000,43491901.900000,159427.375000,4826.300000,4821.000000,17.750000,48.465962,48.465962,0.000000,173009248.000000,173009248
hyper,EXP_DBL_1451,10,13.103566,13.115274,0.246406,43342577.800000,43378661.450000,703466.825000,4838.600000,4834.000000,78.500000,48.174700,48.174700,0.000000,173007312.000000,173007312
hyper,EXP_DBL_1452,10,13.042595,13.037470,0.324411,43126282.170000,43123545.800000,1078809.750000,4863.800000,4863.000000,121.000000,48.439384,48.439384,0.000000,173011616.000000,173011616
hyper,EXP_DBL_1453,10,12.917054,12.870935,0.209810,42726283.220000,42629507.350000,337868.300000,4908.300000,4919.000000,38.500000,48.965633,48.965633,0.000000,173009248.000000,173009248
hyper,EXP_DBL_1454,10,13.073683,13.053528,0.121834,43247138.560000,43223048.150000,564278.325000,4849.200000,4851.500000,63.750000,48.877825,48.877825,0.000000,173009248.000000,173009248
hyper,EXP_DBL_1455,10,13.069009,13.031014,0.306629,43244792.920000,43147659.400000,948749.725000,4849.800000,4860.000000,106.000000,48.741297,48.741297,0.000000,173009248.000000,173009248
hyper,EXP_DBL_1456,10,13.109369,13.133242,0.227964,43387204.710000,43470244.100000,826780.300000,4833.800000,4824.000000,91.750000,48.134515,48.134515,0.000000,173012320.000000,173012320
hyper,EXP_DBL_1457,10,13.123975,13.130371,0.128185,43438122.490000,43423955.900000,330088.775000,4827.500000,4829.000000,37.000000,48.385457,48.385457,0.000000,173009536.000000,173009536
hyper,EXP_DBL_1458,10,13.032711,13.077969,0.094994,43103168.770000,43332895.700000,530867.200000,4865.600000,4839.000000,60.250000,48.443229,48.443229,0.000000,173010160.000000,173010160
hyper,EXP_DBL_1459,10,13.023149,12.983083,0.111869,43068783.980000,43031505.100000,512710.200000,4868.900000,4873.000000,58.000000,48.930609,48.930609,0.000000,173009248.000000,173009248
hyper,EXP_DBL_1460,10,12.819105,12.779835,0.242278,42322261.520000,42132121.200000,547190.750000,4955.200000,4977.000000,63.750000,48.977105,48.977105,0.000000,173009248.000000,173009248
hyper,EXP_DBL_1461,10,13.019610,12.990652,0.291025,43030974.290000,42980008.900000,983809.725000,4874.100000,4879.000000,111.250000,48.575419,48.575419,0.000000,173009264.000000,173009264
hyper,EXP_DBL_1462,10,13.116852,13.178450,0.311375,43400556.690000,43677137.350000,1069268.775000,4832.300000,4801.000000,119.500000,48.493765,48.493765,0.000000,173009584.000000,173009584
hyper,EXP_DBL_1463,10,13.100490,13.100413,0.264459,43348107.970000,43411491.050000,1030226.650000,4838.000000,4830.500000,115.000000,48.372454,48.372454,0.000000,173009248.000000,173009248
hyper,EXP_DBL_1464,10,13.057693,13.019051,0.160443,43249489.100000,43209140.750000,207780.975000,4848.700000,4853.000000,23.000000,48.581262,48.581262,0.000000,173009248.000000,173009248
hyper,EXP_DBL_1465,10,12.879108,12.885875,0.091373,42585528.630000,42648223.500000,207801.300000,4924.300000,4917.000000,24.000000,48.776209,48.776209,0.000000,173012816.000000,173012816
hyper,EXP_DBL_1466,10,12.821561,12.778810,0.246213,42393734.550000,42345615.800000,704431.775000,4946.700000,4952.000000,82.500000,49.036306,49.036306,0.000000,173009248.000000,173009248
hyper,EXP_DBL_1467,10,13.010223,13.025500,0.152157,43014301.370000,42988105.200000,607849.550000,4875.200000,4878.000000,68.250000,49.014855,49.014855,0.000000,173009248.000000,173009248
hyper,EXP_DBL_1468,10,13.031691,13.003336,0.187277,43115473.470000,42914027.900000,666059.575000,4863.900000,4886.500000,74.750000,48.725941,48.725941,0.000000,173009248.000000,173009248
hyper,EXP_DBL_1469,10,13.107960,13.133392,0.111942,43383348.420000,43479820.500000,207278.550000,4834.100000,4823.000000,23.250000,48.302022,48.302022,0.000000,173009248.000000,173009248
hyper,EXP_DBL_1470,10,13.077018,13.090359,0.168885,43244379.200000,43301496.250000,375562.625000,4849.200000,4842.500000,41.500000,48.449860,48.449860,0.000000,173009248.000000,173009248
hyper,EXP_DBL_1471,10,13.140612,13.135333,0.102069,43477571.940000,43479709.700000,209523.975000,4823.200000,4823.000000,23.500000,48.543419,48.543419,0.000000,173009248.000000,173009248
hyper,EXP_DBL_1472,10,13.071900,13.049363,0.127037,43210042.330000,43219503.850000,385767.450000,4853.300000,4852.000000,43.000000,49.623642,49.623642,0.000000,173009248.000000,173009248
hyper,EXP_DBL_1473,10,12.888419,12.895334,0.342417,42599210.510000,42557161.600000,1236861.325000,4923.600000,4928.000000,143.000000,48.959452,48.959452,0.000000,173009248.000000,173009248
hyper,EXP_DBL_1474,10,12.954934,12.925591,0.266519,42833841.550000,42600401.150000,797430.050000,4896.400000,4922.500000,91.250000,49.066386,49.066386,0.000000,173009248.000000,173009248
hyper,EXP_DBL_1475,10,13.013261,13.003405,0.209651,42992920.840000,43004259.900000,731898.225000,4878.600000,4876.000000,82.750000,48.194649,48.194649,0.000000,173030304.000000,173030304
hyper,EXP_DBL_1476,10,13.135248,13.159811,0.138248,43447045.740000,43456778.450000,519102.300000,4826.900000,4825.500000,57.250000,48.372751,48.372751,0.000000,173009248.000000,173009248
hyper,EXP_DBL_1477,10,13.165680,13.162742,0.095999,43574870.550000,43454585.700000,343231.200000,4812.300000,4825.500000,38.000000,48.458123,48.458123,0.000000,173009248.000000,173009248
hyper,EXP_DBL_1478,10,13.018499,13.027957,0.063515,43088752.760000,43224229.450000,537168.250000,4866.800000,4851.000000,60.750000,48.950633,48.950633,0.000000,173009248.000000,173009248
hyper,EXP_DBL_1479,10,12.906201,12.890084,0.221417,42702189.640000,42687241.300000,592670.000000,4911.600000,4912.500000,69.000000,49.195185,49.195185,0.000000,173009248.000000,173009248
hyper,EXP_DBL_1480,10,12.998902,12.979337,0.078240,42921151.520000,42765042.050000,122461.375000,4886.000000,4903.000000,14.000000,49.030288,49.030288,0.000000,173009248.000000,173009248
hyper,EXP_DBL_1481,10,13.091876,13.069543,0.174350,43247367.140000,43268500.650000,655273.350000,4849.200000,4846.500000,74.000000,48.787849,48.787849,0.000000,173009248.000000,173009248
hyper,EXP_DBL_1482,10,13.050322,13.074730,0.189832,43204667.720000,43312075.400000,774269.150000,4854.300000,4841.500000,87.250000,48.481990,48.481990,0.000000,173009248.000000,173009248
hyper,EXP_DBL_1483,10,13.159735,13.186678,0.167737,43535649.350000,43652687.450000,656217.075000,4817.300000,4804.000000,71.750000,48.361311,48.361311,0.000000,173042640.000000,173042640
hyper,EXP_DBL_1484,10,12.995155,12.942469,0.208920,42988824.500000,42744159.450000,719478.875000,4878.600000,4905.500000,81.250000,48.828025,48.828025,0.000000,173009248.000000,173009248
hyper,EXP_DBL_1485,10,12.982371,12.978064,0.217368,42904773.350000,42915888.850000,712759.300000,4888.500000,4886.500000,81.750000,49.133281,49.133281,0.000000,173010544.000000,173010544
hyper,EXP_DBL_1486,10,13.078209,13.072992,0.154536,43278447.760000,43259754.100000,460473.500000,4845.700000,4847.500000,52.000000,49.017711,49.017711,0.000000,173009248.000000,173009248
hyper,EXP_DBL_1487,10,12.966304,12.973252,0.086508,42903805.180000,42914708.300000,323093.325000,4887.800000,4886.000000,37.000000,49.203181,49.203181,0.000000,173009592.000000,173009592
hyper,EXP_DBL_1488,10,13.240100,13.274468,0.117056,43771626.980000,43894147.950000,505713.200000,4791.300000,4777.500000,55.000000,48.463645,48.463645,0.000000,173009248.000000,173009248
hyper,EXP_DBL_1489,10,13.198996,13.230835,0.274197,43628143.600000,43597088.500000,933733.225000,4807.000000,4810.000000,102.250000,48.470372,48.470372,0.000000,173009248.000000,173009248
hyper,EXP_DBL_1490,10,13.052329,13.124763,0.324864,43180954.710000,43342580.400000,1024072.425000,4857.800000,4838.500000,114.500000,48.593801,48.593801,0.000000,173009248.000000,173009248
hyper,EXP_DBL_1491,10,12.916949,12.886839,0.164833,42720392.430000,42668759.500000,654299.700000,4909.200000,4914.500000,75.000000,49.523409,49.523409,0.000000,173049408.000000,173049408
hyper,EXP_DBL_1492,10,13.061675,13.082250,0.150131,43148290.810000,43132224.700000,586039.175000,4860.500000,4861.500000,66.250000,49.091981,49.091981,0.000000,173009248.000000,173009248
hyper,EXP_DBL_1493,10,13.101254,13.153026,0.188029,43331805.130000,43519592.650000,660425.650000,4839.800000,4818.500000,73.500000,49.068849,49.068849,0.000000,173029488.000000,173029488
hyper,EXP_DBL_1494,10,13.187479,13.170476,0.119531,43622591.740000,43548764.600000,200165.775000,4807.200000,4815.500000,21.500000,48.659346,48.659346,0.000000,173009248.000000,173009248
hyper,EXP_DBL_1495,10,13.270639,13.286697,0.195101,43879792.790000,43894860.450000,580250.350000,4779.300000,4777.500000,63.500000,48.238544,48.238544,0.000000,173007392.000000,173007392
hyper,EXP_DBL_1496,10,13.190664,13.175895,0.059346,43639596.190000,43566419.050000,174384.775000,4805.200000,4813.000000,19.500000,48.750504,48.750504,0.000000,173007376.000000,173007376
hyper,EXP_DBL_1497,10,13.057494,12.983587,0.185713,43175468.670000,43051599.650000,241159.050000,4857.400000,4871.000000,27.250000,49.030409,49.030409,0.000000,173007376.000000,173007376
hyper,EXP_DBL_1498,10,13.110144,13.171031,0.296281,43357887.990000,43653769.250000,1153376.050000,4837.500000,4803.500000,129.750000,49.182683,49.182683,0.000000,173007376.000000,173007376
hyper,EXP_DBL_1499,10,13.359132,13.410682,0.077040,44176617.850000,44287047.050000,385335.400000,4747.400000,4735.000000,40.750000,49.679803,49.679803,0.000000,173007376.000000,173007376
hyper,EXP_DBL_1500,10,13.850289,13.454444,0.611927,45842114.400000,44522171.600000,2037110.875000,4592.600000,4709.500000,211.250000,48.670746,48.670746,0.000000,173007376.000000,173007376
hyper,EXP_DBL_1501,10,14.901353,14.831677,0.839967,48804085.810000,48632861.100000,2790931.875000,4303.300000,4312.000000,250.500000,48.758859,48.758859,0.000000,173007376.000000,173007376
hyper,EXP_DBL_1502,10,14.133897,14.051924,0.233565,46643666.780000,46184824.800000,809908.825000,4502.300000,4540.500000,80.500000,48.924659,48.924659,0.000000,173007392.000000,173007392
hyper,EXP_DBL_1503,10,14.022449,14.158814,0.540078,45899276.490000,46093604.800000,633849.125000,4570.700000,4549.500000,62.750000,48.356392,48.356392,0.000000,173005296.000000,173005296
hyper,EXP_DBL_1504,10,13.942127,13.787199,0.726364,46282310.170000,45557753.850000,2118480.975000,4539.200000,4603.500000,211.750000,49.041583,49.041583,0.000000,173005944.000000,173005944
hyper,EXP_DBL_1505,10,13.341855,13.362829,0.027185,44120070.500000,44253042.850000,97599.200000,4753.000000,4738.500000,10.250000,49.125562,49.125562,0.000000,173004664.000000,173004664
hyper,EXP_DBL_1506,10,13.354139,13.329939,0.060824,44147748.010000,44062301.250000,156536.450000,4749.800000,4759.000000,17.250000,49.091539,49.091539,0.000000,173007376.000000,173007376
hyper,EXP_DBL_1507,10,13.454441,13.461133,0.181372,44476125.330000,44581958.550000,614669.000000,4715.100000,4703.500000,65.000000,47.336142,47.336142,0.000000,173005120.000000,173005120
hyper,EXP_DBL_1508,10,13.345945,13.284421,0.230036,44141907.140000,44031630.200000,702130.375000,4750.900000,4762.500000,75.000000,48.130055,48.130055,0.000000,172995840.000000,172995840
hyper,EXP_DBL_1509,10,13.388506,13.388667,0.255765,44275488.520000,44161477.150000,818085.275000,4736.500000,4748.000000,87.250000,48.489055,48.489055,0.000000,173007408.000000,173007408
hyper,EXP_DBL_1510,10,13.410884,13.394177,0.122040,44376498.550000,44389494.250000,420394.250000,4725.600000,4724.000000,45.250000,48.929202,48.929202,0.000000,173007376.000000,173007376
hyper,EXP_DBL_1511,10,13.289515,13.269403,0.265215,43919499.320000,43881459.500000,805031.175000,4775.000000,4779.000000,87.500000,48.756781,48.756781,0.000000,172949776.000000,172949776
hyper,EXP_DBL_1512,10,13.365347,13.376329,0.037742,44193377.510000,44236256.400000,123151.025000,4745.100000,4740.000000,13.500000,49.039927,49.039927,0.000000,173017936.000000,173017936
hyper,EXP_DBL_1513,10,13.235601,13.225365,0.229471,43796035.840000,43856970.200000,944617.150000,4788.900000,4781.500000,103.500000,49.130843,49.130843,0.000000,173007392.000000,173007392
hyper,EXP_DBL_1514,10,13.270208,13.275813,0.216612,43865099.390000,43781423.550000,586727.875000,4780.900000,4789.500000,63.250000,48.420303,48.420303,0.000000,173007168.000000,173007168
