Source,Target,Type,Weight,Stability
DestinationPropagation,cleanups,Interaction,-0.4832281533833064,1.0
EarlyOtherwiseBranch,postra-machine-licm,Interaction,-0.48039840545163703,1.0
DeadStoreElimination-final,preinline,Interaction,0.47785979212664137,0.9333333333333333
EarlyOtherwiseBranch,ssc,Interaction,0.469910575961117,1.0
GVN,lftr,Interaction,0.46866462020682104,0.9666666666666667
EarlyOtherwiseBranch,phi-elim-edge-splitting,Interaction,0.4675940741712882,0.9333333333333333
EarlyOtherwiseBranch,cgp-delete-phis,Interaction,0.46744138084121606,0.9333333333333333
EarlyOtherwiseBranch,postra-machine-sink,Interaction,0.46375139716968206,0.9333333333333333
DestinationPropagation,constant-hoisting,Interaction,-0.4619297728049482,0.9333333333333333
GVN,replace-with-vec-lib,Interaction,0.4612957042224198,0.9
ForceInline,tail-duplicate,Interaction,-0.4587013053806249,0.9333333333333333
ForceInline,cgp-ext-ld-promotion,Interaction,-0.4514710087272648,1.0
DeadStoreElimination-initial,machine-sink,Interaction,-0.4508415979854306,0.9333333333333333
DeadStoreElimination-initial,lftr,Interaction,0.43920955024802155,1.0
EarlyOtherwiseBranch,block-placement,Interaction,-0.43794719926977965,1.0
GVN,loop-level-heuristics,Interaction,0.43059057576226484,0.9
EarlyOtherwiseBranch,ifcvt-simple-false,Interaction,-0.4289948652291315,1.0
EarlyOtherwiseBranch,early-taildup,Interaction,-0.4244443968492001,0.9666666666666667
EarlyOtherwiseBranch,cgp-branch-opts,Interaction,-0.42327078804159807,1.0
EarlyOtherwiseBranch,ifcvt-diamond,Interaction,-0.42106649757736325,0.9333333333333333
EarlyOtherwiseBranch,chr,Interaction,-0.42019551299782426,1.0
ForceInline,adv-copy-opt,Interaction,-0.42012343245615175,0.9333333333333333
DeadStoreElimination-final,type-promotion,Interaction,0.4188467335389838,0.9666666666666667
EarlyOtherwiseBranch,ifcvt-simple,Interaction,-0.4151565752594307,1.0
GVN,licm-promotion,Interaction,0.40379395210173075,0.8333333333333334
EnumSizeOpt,preinline,Interaction,0.4022944219490037,0.9666666666666667
DestinationPropagation,copyprop,Interaction,-0.40136870261446844,0.8333333333333334
EnumSizeOpt,select-optimize,Interaction,0.4007920020414782,0.9666666666666667
EarlyOtherwiseBranch,type-promotion,Interaction,0.39802702011546176,0.9333333333333333
GVN,vector-combine,Interaction,0.3977625381795033,1.0
EarlyOtherwiseBranch,early-ifcvt,Interaction,-0.39568569523901387,0.9333333333333333
CopyProp,adv-copy-opt,Interaction,-0.39277232794456146,0.9666666666666667
CopyProp,icp,Interaction,-0.3901582473969685,0.9666666666666667
ForceInline,memop-opt,Interaction,-0.389677825058217,0.9
EarlyOtherwiseBranch,preheader-prot,Interaction,-0.3852443273556787,0.9333333333333333
CopyProp,cleanups,Interaction,-0.3835720434722715,0.9333333333333333
CopyProp,cgp-store-extract,Interaction,-0.37839626825811,1.0
EarlyOtherwiseBranch,tail-calls,Interaction,-0.37808094545801313,1.0
EarlyOtherwiseBranch,branch-fold,Interaction,-0.37802431003057985,0.9333333333333333
EarlyOtherwiseBranch,select-optimize,Interaction,0.37667748842995047,1.0
DeadStoreElimination-initial,expand-reductions,Interaction,-0.3743130037681231,0.7333333333333333
DestinationPropagation,cgp-delete-phis,Interaction,-0.37380836025313485,0.9333333333333333
CopyProp,cgp-delete-phis,Interaction,-0.3689899347553867,0.9666666666666667
EarlyOtherwiseBranch,machine-licm,Interaction,-0.36831827551567764,0.9
ForceInline,separate-const-offset-from-gep,Interaction,-0.36750505580947573,0.9666666666666667
ForceInline,cgp-store-extract,Interaction,-0.3670478448540757,0.9
EnumSizeOpt,type-promotion,Interaction,0.3657131163579007,0.9333333333333333
CopyProp,constant-hoisting,Interaction,-0.36440478146036626,0.9666666666666667
CopyProp,mergeicmps,Interaction,-0.36188997494181385,0.9
EarlyOtherwiseBranch,ifcvt-triangle-false,Interaction,-0.36119895053797607,1.0
