Source,Target,Type,Weight,Stability,SelectedBy
InstSimplify-before-inline,ifcvt-simple,Interaction,-0.006636495103700621,0.86,threshold
InstSimplify-before-inline,ifcvt-simple-false,Interaction,-0.0036697060508242697,0.74,threshold
InstSimplify-before-inline,ifcvt-triangle,Interaction,-0.0023529395297826393,0.54,threshold
InstSimplify-before-inline,ifcvt-triangle-false,Interaction,0.001184878308164378,0.52,threshold
InstSimplify-before-inline,ifcvt-triangle-rev,Interaction,-0.0016346443022508597,0.56,threshold
InstSimplify-before-inline,interleaved-load-combine,Interaction,-0.0046073112575303575,0.84,threshold
InstSimplify-before-inline,last-run-tracking,Interaction,0.0025747633635073543,0.66,threshold
InstSimplify-before-inline,layout-fsprofile-loader,Interaction,-0.0014753471508515547,0.6,threshold
InstSimplify-before-inline,licm-promotion,Interaction,0.002818988355520929,0.7,threshold
InstSimplify-before-inline,loop-idiom-vectorize-all,Interaction,-0.0007705666993459747,0.6,threshold
InstSimplify-before-inline,loop-idiom-vectorize-bytecmp,Interaction,-0.003552224956872925,0.68,threshold
InstSimplify-before-inline,loop-level-heuristics,Interaction,-0.0037219240760592615,0.78,threshold
InstSimplify-before-inline,lsr,Interaction,0.0008512643148245786,0.48,threshold
InstSimplify-before-inline,machine-cse,Interaction,0.001766599814589653,0.48,threshold
InstSimplify-before-inline,machine-dce,Interaction,0.004084453607187834,0.74,threshold
InstSimplify-before-inline,machine-licm,Interaction,0.005943564745040729,0.98,threshold
InstSimplify-before-inline,memop-opt,Interaction,-0.0005748044045949506,0.44,threshold
InstSimplify-before-inline,mergeicmps,Interaction,0.001091446798341651,0.48,threshold
InstSimplify-before-inline,mr-partial-inlining,Interaction,-0.0019066009086924206,0.54,threshold
InstSimplify-before-inline,non-allocatable-phys-copy-opt,Interaction,0.0017968514857281317,0.5,threshold
InstSimplify-before-inline,nounwind-inference,Interaction,0.0008913761881608314,0.44,threshold
InstSimplify-before-inline,ondemand-mds-loading,Interaction,0.0042992091540410195,0.72,threshold
InstSimplify-before-inline,partial-inlining,Interaction,4.6672609233003784e-05,0.46,threshold
InstSimplify-before-inline,partial-libcall-inlining,Interaction,-0.00035130218436344617,0.44,threshold
InstSimplify-before-inline,peephole,Interaction,0.009331686399249,1.0,threshold
InstSimplify-before-inline,phi-elim-edge-splitting,Interaction,0.001459268206569393,0.54,threshold
InstSimplify-before-inline,post-ra,Interaction,0.00044270977263730646,0.42,threshold
InstSimplify-before-inline,postra-machine-licm,Interaction,0.0011060670183332456,0.44,threshold
InstSimplify-before-inline,postra-machine-sink,Interaction,0.004072482005507026,0.72,threshold
InstSimplify-before-inline,preheader-prot,Interaction,0.0014858427996493916,0.5,threshold
InstSimplify-before-inline,preinline,Interaction,0.0025544036340767098,0.72,threshold
InstSimplify-before-inline,promote-alloca-to-vector,Interaction,-0.005765444599655018,0.86,threshold
InstSimplify-before-inline,ra-fsprofile-loader,Interaction,-0.00011298229910773394,0.54,threshold
InstSimplify-before-inline,replace-with-vec-lib,Interaction,-0.0015441408755693445,0.44,threshold
InstSimplify-before-inline,sample-loader-inlining,Interaction,0.0018172544692791066,0.46,threshold
InstSimplify-before-inline,separate-const-offset-from-gep,Interaction,-0.0010298584897755292,0.4,threshold
InstSimplify-before-inline,spill-fusing,Interaction,0.001413939948814516,0.46,threshold
InstSimplify-before-inline,ssc,Interaction,-0.0025202533341863592,0.7,threshold
InstSimplify-before-inline,strictnode-mutation,Interaction,0.0023670239876221392,0.62,threshold
InstSimplify-before-inline,tail-calls,Interaction,0.001903473023955319,0.54,threshold
InstSimplify-before-inline,tail-duplicate,Interaction,0.002911986682935031,0.64,threshold
InstSimplify-before-inline,thinlto-funcattrs,Interaction,-0.0007801474749978937,0.44,threshold
InstSimplify-before-inline,type-promotion,Interaction,-0.003239969656710643,0.78,threshold
InstSimplify-before-inline,vp,Interaction,-0.0009170885502506802,0.54,threshold
InstSimplify-before-inline,whole-program-visibility,Interaction,0.006046424649926944,0.9,threshold
JumpThreading,2addr-hack,Interaction,-0.0042790039893879275,0.88,threshold
JumpThreading,adv-copy-opt,Interaction,-0.0026966510220705975,0.64,threshold
JumpThreading,advanced-peeling,Interaction,-0.011939900590787634,0.96,threshold
JumpThreading,auto-upgrade-debug-info,Interaction,0.006236577817444081,0.84,threshold
JumpThreading,binop-extract-shuffle,Interaction,0.007459200741831164,0.86,threshold
JumpThreading,block-placement,Interaction,-0.01711348349707238,1.0,threshold
JumpThreading,branch-fold,Interaction,-0.001360988775320551,0.48,threshold
JumpThreading,cfi-fixup,Interaction,-0.0013279098653490862,0.48,threshold
JumpThreading,cgdata-for-merging,Interaction,0.0035435536995609544,0.68,threshold
JumpThreading,cgp,Interaction,-0.011262912413059333,0.98,threshold
JumpThreading,cgp-branch-opts,Interaction,-0.005392513285868768,0.9,threshold
JumpThreading,cgp-gc-opts,Interaction,0.00356925380952936,0.66,threshold
JumpThreading,cgp-select2branch,Interaction,-0.013645829251871865,0.96,threshold
JumpThreading,cgp-store-extract,Interaction,9.78023377079095e-07,0.48,threshold
JumpThreading,chr,Interaction,-0.0015801430806096572,0.6,threshold
JumpThreading,constant-hoisting,Interaction,-0.005692024157581389,0.84,threshold
JumpThreading,copyprop,Interaction,0.0009383615483919526,0.48,threshold
JumpThreading,dfa-sched,Interaction,0.0030833153785963883,0.62,threshold
JumpThreading,early-ifcvt,Interaction,0.000807924159383879,0.4,threshold
JumpThreading,gep-const-evaluation,Interaction,-0.0010650483326712673,0.46,threshold
JumpThreading,global-outlining,Interaction,0.003722082496482048,0.74,threshold
JumpThreading,i2p-p2i-opt,Interaction,-0.03734556865938777,1.0,threshold
JumpThreading,icp,Interaction,0.0022011469415909373,0.68,threshold
JumpThreading,ifcvt-forked-diamond,Interaction,0.0010999366693221018,0.44,threshold
JumpThreading,ifcvt-simple-false,Interaction,0.008315403130477812,0.96,threshold
JumpThreading,ifcvt-triangle,Interaction,0.0076144741336076575,0.9,threshold
JumpThreading,ifcvt-triangle-false,Interaction,-0.0008853404389012244,0.4,threshold
JumpThreading,ifcvt-triangle-rev,Interaction,0.0036094210135431204,0.72,threshold
JumpThreading,interleaved-load-combine,Interaction,0.010572745764994984,0.92,threshold
JumpThreading,last-run-tracking,Interaction,0.007589230132698668,0.82,threshold
JumpThreading,layout-fsprofile-loader,Interaction,-0.0002024003298350701,0.46,threshold
JumpThreading,lftr,Interaction,-0.011013008101900194,1.0,threshold
JumpThreading,licm-promotion,Interaction,-0.023183368664226434,1.0,threshold
JumpThreading,loop-idiom-vectorize-all,Interaction,0.002416863066823595,0.54,threshold
JumpThreading,loop-idiom-vectorize-bytecmp,Interaction,0.005621590590958045,0.84,threshold
JumpThreading,loop-level-heuristics,Interaction,0.001466935621626615,0.48,threshold
JumpThreading,lsr,Interaction,-0.01174194516962999,1.0,threshold
JumpThreading,machine-cse,Interaction,-0.01452296921137584,1.0,threshold
JumpThreading,machine-dce,Interaction,-0.0018093853959381357,0.58,threshold
JumpThreading,machine-licm,Interaction,-0.005257377895114422,0.82,threshold
JumpThreading,machine-sink,Interaction,-0.00667121975763834,0.88,threshold
JumpThreading,memop-opt,Interaction,0.0016221039274976735,0.5,threshold
JumpThreading,mergeicmps,Interaction,0.0026091952809809537,0.58,threshold
JumpThreading,mr-partial-inlining,Interaction,0.0061581639583499605,0.88,threshold
JumpThreading,nofree-inference,Interaction,0.00309971409583918,0.72,threshold
JumpThreading,non-allocatable-phys-copy-opt,Interaction,0.003850817129983724,0.76,threshold
JumpThreading,nounwind-inference,Interaction,0.0019266674744489575,0.66,threshold
JumpThreading,ondemand-mds-loading,Interaction,0.0018933312516408232,0.52,threshold
JumpThreading,partial-inlining,Interaction,-0.003500885591756605,0.64,threshold
JumpThreading,partial-libcall-inlining,Interaction,0.005556222118992973,0.84,threshold
JumpThreading,peephole,Interaction,-0.013649136964035443,1.0,threshold
JumpThreading,phi-elim-edge-splitting,Interaction,-0.00993306005713465,1.0,threshold
JumpThreading,post-ra,Interaction,0.00185678816191819,0.54,threshold
JumpThreading,postra-machine-licm,Interaction,0.007527114399929274,0.88,threshold
JumpThreading,postra-machine-sink,Interaction,-0.004400303352997818,0.84,threshold
JumpThreading,preheader-prot,Interaction,-0.004033782418604927,0.66,threshold
JumpThreading,promote-alloca-to-vector,Interaction,0.010190377799421571,0.98,threshold
JumpThreading,ra-fsprofile-loader,Interaction,0.0019282090890962555,0.6,threshold
JumpThreading,replace-with-vec-lib,Interaction,-0.0015966454311337485,0.54,threshold
JumpThreading,sample-loader-inlining,Interaction,0.001810811183150646,0.52,threshold
JumpThreading,select-optimize,Interaction,-0.0022030050351841287,0.64,threshold
JumpThreading,separate-const-offset-from-gep,Interaction,0.0006508935894554463,0.4,threshold
JumpThreading,spill-fusing,Interaction,-0.0030563670527592847,0.78,threshold
JumpThreading,ssc,Interaction,0.0022917766639988595,0.58,threshold
JumpThreading,strictnode-mutation,Interaction,0.002452859415318154,0.62,threshold
JumpThreading,tail-calls,Interaction,0.003423853635625103,0.6,threshold
JumpThreading,tail-duplicate,Interaction,-0.004230357472252199,0.74,threshold
JumpThreading,thinlto-funcattrs,Interaction,-0.002511524881894237,0.7,threshold
JumpThreading,type-promotion,Interaction,0.004709844418317614,0.76,threshold
JumpThreading,vector-combine,Interaction,-0.004410177072543247,0.8,threshold
JumpThreading,whole-program-visibility,Interaction,-0.0001825084216379836,0.46,threshold
MatchBranchSimplification,2addr-hack,Interaction,-0.0007833489877413401,0.42,threshold
MatchBranchSimplification,advanced-peeling,Interaction,0.00396610231323281,0.78,threshold
MatchBranchSimplification,bitcode-version-upgrade,Interaction,0.0014911063413198978,0.48,threshold
MatchBranchSimplification,block-placement,Interaction,0.0004477432563642894,0.44,threshold
MatchBranchSimplification,branch-fold,Interaction,0.00011061089711663639,0.4,threshold
MatchBranchSimplification,cgdata-for-merging,Interaction,-0.0009629705559966554,0.42,threshold
MatchBranchSimplification,cgp,Interaction,-0.010437247514031816,0.92,threshold
MatchBranchSimplification,cgp-delete-phis,Interaction,0.005415776242084246,0.82,threshold
MatchBranchSimplification,cgp-ext-ld-promotion,Interaction,-0.0011850465423060912,0.52,threshold
MatchBranchSimplification,cgp-gc-opts,Interaction,-0.0012037316512703738,0.46,threshold
MatchBranchSimplification,cgp-select2branch,Interaction,0.00894499338812302,1.0,threshold
MatchBranchSimplification,cgp-store-extract,Interaction,-0.00011452220998255737,0.46,threshold
MatchBranchSimplification,complex-addr-modes,Interaction,-0.006359764327050974,0.94,threshold
MatchBranchSimplification,constant-hoisting,Interaction,-0.0032008746141364616,0.68,threshold
MatchBranchSimplification,copyprop,Interaction,0.005282227170651205,0.92,threshold
MatchBranchSimplification,demotion,Interaction,0.004135888513188009,0.66,threshold
MatchBranchSimplification,dfa-sched,Interaction,-0.0009201873458482484,0.48,threshold
MatchBranchSimplification,early-ifcvt,Interaction,-0.0011481444388015587,0.42,threshold
MatchBranchSimplification,early-taildup,Interaction,-0.007348187525974179,0.98,threshold
MatchBranchSimplification,expand-reductions,Interaction,-0.014248356152780391,1.0,threshold
MatchBranchSimplification,gep-const-evaluation,Interaction,-0.0007526906745674389,0.44,threshold
MatchBranchSimplification,global-outlining,Interaction,0.0024849391573384515,0.6,threshold
MatchBranchSimplification,icp,Interaction,-0.00360823828731646,0.88,threshold
MatchBranchSimplification,ifcvt-forked-diamond,Interaction,0.0008004286794588378,0.4,threshold
MatchBranchSimplification,ifcvt-simple,Interaction,-0.0013030755517779284,0.54,threshold
MatchBranchSimplification,ifcvt-triangle-false,Interaction,0.0034213147506252724,0.66,threshold
MatchBranchSimplification,ifcvt-triangle-rev,Interaction,0.0051776765477104395,0.8,threshold
MatchBranchSimplification,interleaved-load-combine,Interaction,0.0006528714798677194,0.4,threshold
MatchBranchSimplification,last-run-tracking,Interaction,-0.0010118064545484812,0.58,threshold
MatchBranchSimplification,layout-fsprofile-loader,Interaction,0.000741973157847809,0.5,threshold
MatchBranchSimplification,lftr,Interaction,0.00368336778026592,0.64,threshold
MatchBranchSimplification,licm-promotion,Interaction,-0.002264048375003249,0.58,threshold
MatchBranchSimplification,loop-idiom-vectorize-all,Interaction,-0.0035091855320579903,0.76,threshold
MatchBranchSimplification,loop-level-heuristics,Interaction,0.0005639099412825965,0.44,threshold
MatchBranchSimplification,machine-cse,Interaction,-0.0018049139797411433,0.68,threshold
MatchBranchSimplification,machine-dce,Interaction,0.015419122490483468,0.98,threshold
MatchBranchSimplification,machine-licm,Interaction,-0.0016227618430033311,0.54,threshold
MatchBranchSimplification,machine-sink,Interaction,-0.005069459995972068,0.94,threshold
MatchBranchSimplification,memop-opt,Interaction,0.0033056034311955535,0.68,threshold
MatchBranchSimplification,mergeicmps,Interaction,0.009412846725383527,1.0,threshold
MatchBranchSimplification,nofree-inference,Interaction,0.0021860925868036137,0.62,threshold
MatchBranchSimplification,non-allocatable-phys-copy-opt,Interaction,-0.006381517248381826,0.9,threshold
MatchBranchSimplification,nounwind-inference,Interaction,0.008177551140511491,0.94,threshold
MatchBranchSimplification,ondemand-mds-loading,Interaction,0.011489601253977738,0.96,threshold
MatchBranchSimplification,partial-inlining,Interaction,0.002090168294848598,0.52,threshold
MatchBranchSimplification,partial-libcall-inlining,Interaction,-5.1627914615335046e-05,0.48,threshold
MatchBranchSimplification,peephole,Interaction,-0.006979584671989411,0.96,threshold
MatchBranchSimplification,phi-elim-edge-splitting,Interaction,-0.0008202246081778853,0.48,threshold
MatchBranchSimplification,postra-machine-licm,Interaction,-0.001356005412551675,0.5,threshold
MatchBranchSimplification,postra-machine-sink,Interaction,-0.008626127844811714,1.0,threshold
MatchBranchSimplification,preheader-prot,Interaction,-0.0018286863027108878,0.58,threshold
MatchBranchSimplification,preinline,Interaction,-0.0031815764677221798,0.8,threshold
MatchBranchSimplification,promote-alloca-to-vector,Interaction,-0.0006463590533244532,0.42,threshold
MatchBranchSimplification,replace-with-vec-lib,Interaction,0.004587521295469612,0.74,threshold
MatchBranchSimplification,sample-loader-inlining,Interaction,0.0021133569858321783,0.6,threshold
MatchBranchSimplification,select-optimize,Interaction,0.0029597676408035845,0.72,threshold
MatchBranchSimplification,spill-fusing,Interaction,0.0057926815447285505,0.84,threshold
MatchBranchSimplification,ssc,Interaction,0.000809607672285513,0.5,threshold
MatchBranchSimplification,strictnode-mutation,Interaction,-0.0002511376918531805,0.46,threshold
MatchBranchSimplification,tail-calls,Interaction,-0.0036478166192395224,0.88,threshold
MatchBranchSimplification,tail-duplicate,Interaction,0.010254864141168114,0.96,threshold
MatchBranchSimplification,thinlto-funcattrs,Interaction,0.002191868525968511,0.46,threshold
MatchBranchSimplification,type-promotion,Interaction,0.0006498258716946877,0.48,threshold
MatchBranchSimplification,whole-program-visibility,Interaction,0.009049293554370598,0.96,threshold
ReferencePropagation,2addr-hack,Interaction,0.00666150446573703,0.86,threshold
ReferencePropagation,advanced-peeling,Interaction,-0.0015593584913495898,0.56,threshold
ReferencePropagation,auto-upgrade-debug-info,Interaction,0.0019330125685673217,0.6,threshold
ReferencePropagation,binop-extract-shuffle,Interaction,0.0015373581294578418,0.58,threshold
ReferencePropagation,bitcode-version-upgrade,Interaction,-0.0010771006953279622,0.48,threshold
ReferencePropagation,block-placement,Interaction,-0.00043583820498783175,0.42,threshold
ReferencePropagation,branch-fold,Interaction,-0.009898385768770567,0.98,threshold
ReferencePropagation,cfi-fixup,Interaction,-0.00633549647993319,1.0,threshold
ReferencePropagation,cgdata-for-merging,Interaction,0.004311349835299867,0.82,threshold
ReferencePropagation,cgp,Interaction,-0.013345520117358109,1.0,threshold
ReferencePropagation,cgp-branch-opts,Interaction,0.0026007593246363298,0.56,threshold
ReferencePropagation,cgp-gc-opts,Interaction,-0.001101552387689236,0.48,threshold
ReferencePropagation,cgp-select2branch,Interaction,0.003375689861860882,0.7,threshold
ReferencePropagation,chr,Interaction,-0.0005943294531623004,0.48,threshold
ReferencePropagation,cleanups,Interaction,0.0008858091414601665,0.5,threshold
ReferencePropagation,complex-addr-modes,Interaction,-0.0011305179292659042,0.52,threshold
ReferencePropagation,constant-hoisting,Interaction,-0.006574266312504752,0.94,threshold
ReferencePropagation,copyprop,Interaction,-0.002757791181882287,0.74,threshold
ReferencePropagation,demotion,Interaction,0.001144033694061162,0.4,threshold
ReferencePropagation,dfa-sched,Interaction,-0.0018306308620405492,0.56,threshold
ReferencePropagation,early-ifcvt,Interaction,0.002542103101461498,0.74,threshold
ReferencePropagation,early-taildup,Interaction,0.012496636252702762,1.0,threshold
ReferencePropagation,expand-reductions,Interaction,-0.00746920394704071,0.96,threshold
ReferencePropagation,gep-const-evaluation,Interaction,0.003149341361099666,0.6,threshold
ReferencePropagation,i2p-p2i-opt,Interaction,-0.0025925336749114403,0.64,threshold
ReferencePropagation,ifcvt-diamond,Interaction,0.003244787437961668,0.62,threshold
ReferencePropagation,ifcvt-forked-diamond,Interaction,-0.0005875189146212769,0.48,threshold
ReferencePropagation,ifcvt-simple,Interaction,0.005762071235268714,0.82,threshold
ReferencePropagation,ifcvt-simple-false,Interaction,0.010289541289517814,0.9,threshold
ReferencePropagation,ifcvt-triangle,Interaction,0.0005238349726634005,0.44,threshold
ReferencePropagation,ifcvt-triangle-false,Interaction,0.004793459071441431,0.7,threshold
ReferencePropagation,ifcvt-triangle-rev,Interaction,-0.0016907162351495171,0.5,threshold
ReferencePropagation,last-run-tracking,Interaction,0.002884835336498759,0.7,threshold
ReferencePropagation,layout-fsprofile-loader,Interaction,0.006551437052467499,0.94,threshold
ReferencePropagation,lftr,Interaction,0.0019365123446940264,0.78,threshold
ReferencePropagation,licm-promotion,Interaction,0.003778697439334454,0.7,threshold
ReferencePropagation,loop-idiom-vectorize-all,Interaction,0.0006873554406186004,0.42,threshold
ReferencePropagation,loop-level-heuristics,Interaction,-0.00108168087014629,0.54,threshold
ReferencePropagation,lsr,Interaction,-0.004840030732868078,0.78,threshold
ReferencePropagation,machine-cse,Interaction,-0.0033219894968241548,0.68,threshold
ReferencePropagation,machine-dce,Interaction,-0.0001742169067972584,0.48,threshold
ReferencePropagation,machine-licm,Interaction,-0.0013568063097321378,0.42,threshold
ReferencePropagation,machine-sink,Interaction,-0.006945396912879113,0.94,threshold
ReferencePropagation,memop-opt,Interaction,-0.001311565114856067,0.4,threshold
ReferencePropagation,mergeicmps,Interaction,0.0013248995640670349,0.52,threshold
ReferencePropagation,nofree-inference,Interaction,-0.0041830109040146505,0.78,threshold
ReferencePropagation,non-allocatable-phys-copy-opt,Interaction,-0.0044486211559483044,0.94,threshold
ReferencePropagation,nounwind-inference,Interaction,0.010917123900124089,1.0,threshold
ReferencePropagation,partial-inlining,Interaction,0.0001337831920100308,0.5,threshold
ReferencePropagation,peephole,Interaction,-0.011438113461685913,0.98,threshold
ReferencePropagation,postra-machine-licm,Interaction,0.0033687508240252757,0.72,threshold
ReferencePropagation,postra-machine-sink,Interaction,-0.015496323198557569,1.0,threshold
ReferencePropagation,preheader-prot,Interaction,0.0041639944429786475,0.74,threshold
ReferencePropagation,preinline,Interaction,-0.0004402892094030061,0.52,threshold
ReferencePropagation,promote-alloca-to-vector,Interaction,0.005021902692449504,0.74,threshold
ReferencePropagation,ra-fsprofile-loader,Interaction,0.0017746797259461885,0.52,threshold
ReferencePropagation,replace-with-vec-lib,Interaction,0.0016199887743255908,0.42,threshold
ReferencePropagation,sample-loader-inlining,Interaction,-0.0013227009014816177,0.4,threshold
ReferencePropagation,select-optimize,Interaction,0.004829116185950258,0.76,threshold
ReferencePropagation,spill-fusing,Interaction,-0.00688489947809942,0.86,threshold
ReferencePropagation,ssc,Interaction,0.014005512576434342,1.0,threshold
ReferencePropagation,tail-calls,Interaction,0.0011196726984228592,0.54,threshold
ReferencePropagation,vector-combine,Interaction,-0.00221288847508814,0.7,threshold
ScalarReplacementOfAggregates,2addr-hack,Interaction,0.010195767321555704,1.0,threshold
ScalarReplacementOfAggregates,adv-copy-opt,Interaction,0.006761229118196592,0.78,threshold
ScalarReplacementOfAggregates,advanced-peeling,Interaction,-0.005926958911102872,0.92,threshold
ScalarReplacementOfAggregates,auto-upgrade-debug-info,Interaction,0.004388286628735328,0.72,threshold
ScalarReplacementOfAggregates,binop-extract-shuffle,Interaction,0.0035786110349397093,0.84,threshold
ScalarReplacementOfAggregates,bitcode-version-upgrade,Interaction,0.004948268742195105,0.7,threshold
ScalarReplacementOfAggregates,block-placement,Interaction,-0.0020479652560697436,0.66,threshold
ScalarReplacementOfAggregates,branch-fold,Interaction,-0.01661081678352829,1.0,threshold
ScalarReplacementOfAggregates,cfi-fixup,Interaction,-0.002049002494286995,0.62,threshold
ScalarReplacementOfAggregates,cgdata-for-merging,Interaction,0.0016737009709397283,0.56,threshold
ScalarReplacementOfAggregates,cgp-branch-opts,Interaction,0.001510384130503434,0.48,threshold
ScalarReplacementOfAggregates,cgp-delete-phis,Interaction,0.01357299125738893,1.0,threshold
ScalarReplacementOfAggregates,cgp-ext-ld-promotion,Interaction,-0.0056420862780668934,0.84,threshold
ScalarReplacementOfAggregates,cgp-gc-opts,Interaction,0.0005706543271855911,0.5,threshold
ScalarReplacementOfAggregates,cgp-select2branch,Interaction,-0.011012110626029335,1.0,threshold
ScalarReplacementOfAggregates,cgp-store-extract,Interaction,0.0012039293834019318,0.44,threshold
ScalarReplacementOfAggregates,chr,Interaction,0.0006021637242232292,0.46,threshold
ScalarReplacementOfAggregates,cleanups,Interaction,-6.427102511893782e-05,0.48,threshold
ScalarReplacementOfAggregates,complex-addr-modes,Interaction,-0.02400700115171531,1.0,threshold
ScalarReplacementOfAggregates,constant-hoisting,Interaction,-0.001459791742050004,0.42,threshold
ScalarReplacementOfAggregates,copyprop,Interaction,-0.010534744101043348,0.98,threshold
ScalarReplacementOfAggregates,demotion,Interaction,-0.0019735268284602815,0.54,threshold
ScalarReplacementOfAggregates,dfa-sched,Interaction,-0.0010166837136212088,0.48,threshold
ScalarReplacementOfAggregates,early-ifcvt,Interaction,-0.001375080600930293,0.56,threshold
ScalarReplacementOfAggregates,early-taildup,Interaction,-0.004402670343080883,0.66,threshold
ScalarReplacementOfAggregates,expand-reductions,Interaction,-0.013357842627738172,1.0,threshold
ScalarReplacementOfAggregates,gep-const-evaluation,Interaction,0.004223842285669691,0.76,threshold
ScalarReplacementOfAggregates,global-outlining,Interaction,0.007574612944563262,1.0,threshold
ScalarReplacementOfAggregates,i2p-p2i-opt,Interaction,-0.0032504373561646686,0.62,threshold
ScalarReplacementOfAggregates,icp,Interaction,0.0017608607594691908,0.5,threshold
ScalarReplacementOfAggregates,ifcvt-diamond,Interaction,0.004629142277113324,0.72,threshold
ScalarReplacementOfAggregates,ifcvt-forked-diamond,Interaction,0.006984335115047968,0.94,threshold
ScalarReplacementOfAggregates,ifcvt-simple,Interaction,0.008731371236938476,1.0,threshold
ScalarReplacementOfAggregates,ifcvt-simple-false,Interaction,0.005154254203278477,0.9,threshold
ScalarReplacementOfAggregates,ifcvt-triangle,Interaction,0.0025222854663132207,0.58,threshold
ScalarReplacementOfAggregates,ifcvt-triangle-false,Interaction,-0.0021852454671900234,0.62,threshold
ScalarReplacementOfAggregates,interleaved-load-combine,Interaction,0.010140727465347174,0.98,threshold
ScalarReplacementOfAggregates,last-run-tracking,Interaction,0.003965887178633037,0.84,threshold
ScalarReplacementOfAggregates,layout-fsprofile-loader,Interaction,0.004107297524074993,0.72,threshold
ScalarReplacementOfAggregates,lftr,Interaction,-0.0027468901696436386,0.6,threshold
ScalarReplacementOfAggregates,licm-promotion,Interaction,-0.005179986700301339,0.86,threshold
ScalarReplacementOfAggregates,loop-idiom-vectorize-all,Interaction,0.0013260355853234815,0.48,threshold
ScalarReplacementOfAggregates,loop-idiom-vectorize-bytecmp,Interaction,0.001349446671548915,0.42,threshold
ScalarReplacementOfAggregates,loop-level-heuristics,Interaction,-0.0029237913236185614,0.72,threshold
ScalarReplacementOfAggregates,lsr,Interaction,-0.008056358641591526,0.94,threshold
ScalarReplacementOfAggregates,machine-cse,Interaction,0.0016822978065364348,0.48,threshold
ScalarReplacementOfAggregates,machine-dce,Interaction,-0.007760554677293913,0.86,threshold
ScalarReplacementOfAggregates,machine-licm,Interaction,-0.012320533594315982,0.98,threshold
ScalarReplacementOfAggregates,machine-sink,Interaction,-0.0015020858103334388,0.4,threshold
ScalarReplacementOfAggregates,memop-opt,Interaction,0.0008389312669865745,0.5,threshold
ScalarReplacementOfAggregates,mergeicmps,Interaction,-0.0014498875551888538,0.48,threshold
ScalarReplacementOfAggregates,nofree-inference,Interaction,-4.532227153892817e-05,0.48,threshold
ScalarReplacementOfAggregates,non-allocatable-phys-copy-opt,Interaction,0.0025711625019030084,0.72,threshold
ScalarReplacementOfAggregates,nounwind-inference,Interaction,-0.012169774207417224,0.98,threshold
ScalarReplacementOfAggregates,ondemand-mds-loading,Interaction,0.005241259674867304,0.9,threshold
ScalarReplacementOfAggregates,partial-libcall-inlining,Interaction,0.0015875718879063982,0.54,threshold
ScalarReplacementOfAggregates,peephole,Interaction,-0.00883489023823399,0.98,threshold
ScalarReplacementOfAggregates,phi-elim-edge-splitting,Interaction,-0.004534238462239423,0.82,threshold
ScalarReplacementOfAggregates,post-ra,Interaction,0.0024728193341330756,0.5,threshold
ScalarReplacementOfAggregates,postra-machine-licm,Interaction,0.002523219383096791,0.64,threshold
ScalarReplacementOfAggregates,postra-machine-sink,Interaction,-0.005311583961655342,0.9,threshold
ScalarReplacementOfAggregates,preheader-prot,Interaction,-0.004912139405572042,0.82,threshold
ScalarReplacementOfAggregates,preinline,Interaction,0.0032149868858672957,0.78,threshold
ScalarReplacementOfAggregates,promote-alloca-to-vector,Interaction,0.0021911291386596497,0.56,threshold
ScalarReplacementOfAggregates,ra-fsprofile-loader,Interaction,0.0005158574283181923,0.4,threshold
ScalarReplacementOfAggregates,replace-with-vec-lib,Interaction,-0.003556529456245463,0.76,threshold
ScalarReplacementOfAggregates,select-optimize,Interaction,0.007429041098924794,0.94,threshold
ScalarReplacementOfAggregates,separate-const-offset-from-gep,Interaction,0.001810722888443579,0.52,threshold
ScalarReplacementOfAggregates,spill-fusing,Interaction,-0.011799447667038353,1.0,threshold
ScalarReplacementOfAggregates,ssc,Interaction,0.010073474114272025,0.92,threshold
ScalarReplacementOfAggregates,strictnode-mutation,Interaction,-0.002081859440586853,0.48,threshold
ScalarReplacementOfAggregates,tail-calls,Interaction,0.00356604205324979,0.84,threshold
ScalarReplacementOfAggregates,tail-duplicate,Interaction,-0.012093335838353083,0.98,threshold
ScalarReplacementOfAggregates,thinlto-funcattrs,Interaction,-0.00036936666858167314,0.4,threshold
ScalarReplacementOfAggregates,type-promotion,Interaction,0.007722397294439188,0.92,threshold
ScalarReplacementOfAggregates,vector-combine,Interaction,0.0009241296093526494,0.42,threshold
ScalarReplacementOfAggregates,vp,Interaction,0.001173345997583534,0.5,threshold
ScalarReplacementOfAggregates,whole-program-visibility,Interaction,0.009988747204923865,1.0,threshold
SingleUseConsts,2addr-hack,Interaction,-0.0014790157506574864,0.48,threshold
SingleUseConsts,adv-copy-opt,Interaction,0.006402089452305891,0.86,threshold
SingleUseConsts,binop-extract-shuffle,Interaction,-0.0009953106014253565,0.54,threshold
SingleUseConsts,bitcode-version-upgrade,Interaction,0.010439978511177126,0.94,threshold
SingleUseConsts,block-placement,Interaction,0.0010917163967990612,0.4,threshold
SingleUseConsts,cfi-fixup,Interaction,-0.0012837220679126128,0.5,threshold
SingleUseConsts,cgdata-for-merging,Interaction,-0.0014919999418910096,0.46,threshold
SingleUseConsts,cgp-branch-opts,Interaction,-0.0017151465864339585,0.6,threshold
SingleUseConsts,cgp-delete-phis,Interaction,0.0033905107307524896,0.66,threshold
