Variant,ConfigName,n,runtime_med,runtime_iqr,runtime_iqr_ratio,compile_med,compile_iqr,compile_iqr_ratio,size_med
A,EXP_DBL_0052,10,10.902438,0.025657,0.002353,7.108753,0.000000,0.000000,417488
B,EXP_DBL_1106,10,16.230625,0.038170,0.002352,7.315315,0.000000,0.000000,417616
A,EXP_DBL_0886,10,10.786859,0.025359,0.002351,7.215461,0.000000,0.000000,417648
B,EXP_DBL_0549,10,16.352349,0.038394,0.002348,7.048583,0.000000,0.000000,417552
B,EXP_DBL_1382,10,16.508512,0.038750,0.002347,7.121961,0.000000,0.000000,418784
B,EXP_DBL_0978,10,16.495519,0.038683,0.002345,7.024491,0.000000,0.000000,417488
A,EXP_DBL_0247,10,10.898466,0.025545,0.002344,7.072988,0.000000,0.000000,417488
A,EXP_DBL_1245,10,10.878325,0.025502,0.002344,7.603839,0.000000,0.000000,417488
B,EXP_DBL_1018,10,16.516859,0.038687,0.002342,7.167550,0.000000,0.000000,417488
B,EXP_DBL_0716,10,16.491717,0.038612,0.002341,7.028890,0.000000,0.000000,417488
B,EXP_DBL_0598,10,16.662335,0.038979,0.002339,6.862282,0.000000,0.000000,409520
A,EXP_DBL_1520,10,10.892267,0.025463,0.002338,7.089481,0.000000,0.000000,417488
B,EXP_DBL_1554,10,16.492165,0.038527,0.002336,7.121002,0.000000,0.000000,417488
B,EXP_DBL_0911,10,9.431545,0.022036,0.002336,7.087477,0.000000,0.000000,417648
B,EXP_DBL_1552,10,16.490234,0.038507,0.002335,7.055594,0.000000,0.000000,417488
B,EXP_DBL_0964,10,16.360400,0.038201,0.002335,7.183003,0.000000,0.000000,417552
A,EXP_DBL_1183,10,10.902281,0.025442,0.002334,7.201734,0.000000,0.000000,417488
B,EXP_DBL_0823,10,16.511209,0.038520,0.002333,7.003407,0.000000,0.000000,417488
A,EXP_DBL_0235,10,10.909084,0.025455,0.002333,7.073396,0.000000,0.000000,417488
B,EXP_DBL_1561,10,16.492216,0.038447,0.002331,7.074263,0.000000,0.000000,417488
A,EXP_DBL_0433,10,11.540337,0.026896,0.002331,7.155537,0.000000,0.000000,419232
A,EXP_DBL_0351,10,10.907936,0.025421,0.002331,7.078349,0.000000,0.000000,417488
A,EXP_DBL_0648,10,10.897020,0.025382,0.002329,7.027474,0.000000,0.000000,417488
B,EXP_DBL_1217,10,16.517934,0.038457,0.002328,7.692953,0.000000,0.000000,417488
B,EXP_DBL_1237,10,16.520927,0.038437,0.002327,7.490974,0.000000,0.000000,417488
A,EXP_DBL_0481,10,10.901440,0.025365,0.002327,7.114932,0.000000,0.000000,417488
B,EXP_DBL_1048,10,16.488285,0.038356,0.002326,7.037088,0.000000,0.000000,417488
A,EXP_DBL_0210,10,10.898719,0.025348,0.002326,7.090777,0.000000,0.000000,417488
B,EXP_DBL_0371,10,16.508207,0.038361,0.002324,7.076618,0.000000,0.000000,417488
B,EXP_DBL_0769,10,16.494808,0.038334,0.002324,7.144001,0.000000,0.000000,417488
B,EXP_DBL_0532,10,16.488585,0.038320,0.002324,7.106114,0.000000,0.000000,417488
A,EXP_DBL_1335,10,10.889693,0.025304,0.002324,7.062174,0.000000,0.000000,417488
A,EXP_DBL_0796,10,10.911635,0.025345,0.002323,7.173307,0.000000,0.000000,417488
A,EXP_DBL_0149,10,10.898114,0.025318,0.002323,7.037395,0.000000,0.000000,417488
B,EXP_DBL_0794,10,16.616955,0.038557,0.002320,7.171171,0.000000,0.000000,418288
B,EXP_DBL_1168,10,16.510289,0.038309,0.002320,7.250618,0.000000,0.000000,417488
B,EXP_DBL_0948,10,16.497320,0.038282,0.002320,7.080866,0.000000,0.000000,417488
A,EXP_DBL_1558,10,10.728072,0.024856,0.002317,7.015832,0.000000,0.000000,417504
B,EXP_DBL_0894,10,9.351453,0.021668,0.002317,7.246443,0.000000,0.000000,417632
A,EXP_DBL_1574,10,11.378390,0.026337,0.002315,7.069492,0.000000,0.000000,426000
A,EXP_DBL_1467,10,10.893878,0.025183,0.002312,6.942624,0.000000,0.000000,417488
B,EXP_DBL_1145,10,16.222531,0.037484,0.002311,7.239808,0.000000,0.000000,417616
B,EXP_DBL_1294,10,16.503480,0.038102,0.002309,7.636875,0.000000,0.000000,417488
B,EXP_DBL_0539,10,16.489269,0.038052,0.002308,6.964870,0.000000,0.000000,417792
A,EXP_DBL_0781,10,10.926811,0.025222,0.002308,7.134210,0.000000,0.000000,417488
A,EXP_DBL_0714,10,10.692008,0.024679,0.002308,6.997404,0.000000,0.000000,416448
B,EXP_DBL_1141,10,16.230635,0.037441,0.002307,7.264878,0.000000,0.000000,417616
A,EXP_DBL_1615,10,10.919929,0.025197,0.002307,7.155249,0.000000,0.000000,417488
B,EXP_DBL_1553,10,16.511831,0.038084,0.002306,6.985807,0.000000,0.000000,417488
B,EXP_DBL_0614,10,16.496104,0.038019,0.002305,7.108637,0.000000,0.000000,417664
A,EXP_ABL_006_disable-promote-alloca-to-vector,10,10.937344,0.025206,0.002305,7.307351,0.000000,0.000000,417488
B,EXP_DBL_0858,10,9.437137,0.021755,0.002305,7.146571,0.000000,0.000000,417648
B,EXP_DBL_0442,10,16.496196,0.038005,0.002304,7.155344,0.000000,0.000000,417488
A,EXP_DBL_1453,10,10.888910,0.025074,0.002303,7.016047,0.000000,0.000000,417488
B,EXP_DBL_0219,10,16.513228,0.038011,0.002302,7.064491,0.000000,0.000000,417488
A,EXP_DBL_0089,10,10.896085,0.025086,0.002302,7.026359,0.000000,0.000000,417488
B,EXP_DBL_0161,10,16.492781,0.037957,0.002301,7.046038,0.000000,0.000000,417488
A,EXP_DBL_0012,10,10.907129,0.025093,0.002301,7.071925,0.000000,0.000000,417488
B,EXP_DBL_1190,10,16.497769,0.037951,0.002300,7.205560,0.000000,0.000000,417488
A,EXP_DBL_0123,10,10.906690,0.025086,0.002300,6.979146,0.000000,0.000000,417392
B,EXP_DBL_0456,10,16.497924,0.037929,0.002299,7.004326,0.000000,0.000000,417792
A,EXP_DBL_1262,10,10.767695,0.024722,0.002296,7.471469,0.000000,0.000000,409520
A,EXP_DBL_0864,10,10.793760,0.024757,0.002294,7.304636,0.000000,0.000000,417648
B,EXP_DBL_0279,10,16.505187,0.037819,0.002291,7.190825,0.000000,0.000000,417488
B,EXP_DBL_0251,10,16.490221,0.037782,0.002291,7.135357,0.000000,0.000000,417520
B,EXP_ABL_073_disable-cgp-gc-opts,10,16.491378,0.037779,0.002291,7.225296,0.000000,0.000000,417488
A,EXP_DBL_0785,10,10.916987,0.025015,0.002291,7.112487,0.000000,0.000000,417488
B,EXP_DBL_0349,10,16.661639,0.038159,0.002290,7.001553,0.000000,0.000000,409520
B,EXP_DBL_0364,10,16.457453,0.037695,0.002290,7.077509,0.000000,0.000000,417184
A,EXP_DBL_0852,10,10.810030,0.024730,0.002288,7.146589,0.000000,0.000000,417648
B,EXP_DBL_0886,10,9.429804,0.021574,0.002288,7.215461,0.000000,0.000000,417648
A,EXP_DBL_1510,10,10.918337,0.024974,0.002287,7.018307,0.000000,0.000000,417488
A,EXP_DBL_0445,10,10.902922,0.024940,0.002287,7.004556,0.000000,0.000000,417488
A,EXP_DBL_0176,10,10.932925,0.024998,0.002286,7.266322,0.000000,0.000000,417488
A,EXP_DBL_0294,10,10.754499,0.024575,0.002285,6.941987,0.000000,0.000000,417952
B,EXP_DBL_1604,10,16.504703,0.037692,0.002284,6.996689,0.000000,0.000000,417488
B,EXP_DBL_0259,10,16.484994,0.037618,0.002282,7.045507,0.000000,0.000000,417488
B,EXP_DBL_0945,10,16.461599,0.037543,0.002281,7.165604,0.000000,0.000000,417184
B,EXP_DBL_1021,10,16.501763,0.037612,0.002279,7.199746,0.000000,0.000000,417488
A,EXP_DBL_0233,10,10.904332,0.024802,0.002275,7.180336,0.000000,0.000000,417488
A,EXP_DBL_1154,10,11.172839,0.025397,0.002273,7.216720,0.000000,0.000000,417616
A,EXP_DBL_0422,10,10.910535,0.024793,0.002272,7.149013,0.000000,0.000000,417488
A,EXP_DBL_1059,10,10.906937,0.024766,0.002271,7.055265,0.000000,0.000000,417488
B,EXP_DBL_0418,10,16.490730,0.037423,0.002269,7.043140,0.000000,0.000000,417488
B,EXP_DBL_1072,10,16.504098,0.037348,0.002263,7.157617,0.000000,0.000000,417488
A,EXP_DBL_0678,10,11.463675,0.025937,0.002263,6.949578,0.000000,0.000000,415008
A,EXP_DBL_0180,10,11.482561,0.025976,0.002262,7.051427,0.000000,0.000000,415008
B,EXP_DBL_0595,10,16.354771,0.036986,0.002261,7.011649,0.000000,0.000000,415008
B,EXP_DBL_1034,10,16.508257,0.037289,0.002259,7.209193,0.000000,0.000000,417488
A,EXP_DBL_0263,10,11.466033,0.025874,0.002257,7.000776,0.000000,0.000000,415008
A,EXP_DBL_0359,10,10.904432,0.024603,0.002256,7.142272,0.000000,0.000000,417488
B,EXP_DBL_1198,10,16.498396,0.037212,0.002255,7.150957,0.000000,0.000000,417488
B,EXP_DBL_1115,10,16.228794,0.036591,0.002255,7.197066,0.000000,0.000000,417616
B,EXP_DBL_1379,10,16.362191,0.036883,0.002254,7.128763,0.000000,0.000000,417552
A,EXP_DBL_0798,10,11.528685,0.025989,0.002254,7.114458,0.000000,0.000000,417552
B,EXP_DBL_1284,10,16.527106,0.037211,0.002252,7.669224,0.000000,0.000000,417488
B,EXP_DBL_1321,10,16.495019,0.037145,0.002252,7.103648,0.000000,0.000000,417488
B,EXP_DBL_1152,10,16.214579,0.036476,0.002250,7.204781,0.000000,0.000000,417616
A,EXP_DBL_0335,10,10.916480,0.024564,0.002250,7.113472,0.000000,0.000000,417488
B,EXP_DBL_1326,10,16.498342,0.037113,0.002249,6.982319,0.000000,0.000000,417488
A,EXP_DBL_1070,10,10.920322,0.024549,0.002248,7.177453,0.000000,0.000000,417472
A,EXP_DBL_1534,10,10.897082,0.024493,0.002248,7.136715,0.000000,0.000000,417392
A,EXP_DBL_1229,10,10.876117,0.024442,0.002247,7.650929,0.000000,0.000000,417488
A,EXP_DBL_1049,10,10.899923,0.024472,0.002245,7.160464,0.000000,0.000000,417488
B,EXP_DBL_0521,10,16.506763,0.037023,0.002243,7.068555,0.000000,0.000000,417264
B,EXP_DBL_1053,10,16.503846,0.037019,0.002243,7.212164,0.000000,0.000000,417488
B,EXP_DBL_1114,10,16.235111,0.036414,0.002243,7.256529,0.000000,0.000000,417616
B,EXP_DBL_0786,10,16.512899,0.037029,0.002242,7.176960,0.000000,0.000000,417488
B,EXP_DBL_0870,10,9.425047,0.021127,0.002242,7.226474,0.000000,0.000000,417552
B,EXP_DBL_1458,10,16.594574,0.037167,0.002240,6.907039,0.000000,0.000000,418288
B,EXP_DBL_1657,10,16.742306,0.037470,0.002238,7.235117,0.000000,0.000000,426000
B,EXP_DBL_1555,10,16.492021,0.036908,0.002238,6.988146,0.000000,0.000000,417488
A,EXP_DBL_1184,10,10.901454,0.024389,0.002237,7.217191,0.000000,0.000000,417488
B,EXP_DBL_1335,10,16.511103,0.036869,0.002233,7.062174,0.000000,0.000000,417488
A,EXP_DBL_0109,10,10.893268,0.024330,0.002233,6.974563,0.000000,0.000000,417488
B,EXP_DBL_1507,10,16.874589,0.037625,0.002230,6.567046,0.000000,0.000000,416112
B,EXP_DBL_1463,10,16.497173,0.036791,0.002230,7.102067,0.000000,0.000000,417488
A,EXP_DBL_0411,10,10.894248,0.024278,0.002229,7.104129,0.000000,0.000000,417488
B,EXP_DBL_0406,10,16.510959,0.036725,0.002224,7.036491,0.000000,0.000000,417472
A,EXP_DBL_0698,10,10.877961,0.024193,0.002224,7.113198,0.000000,0.000000,417488
A,EXP_DBL_1155,10,11.172491,0.024815,0.002221,7.323016,0.000000,0.000000,417616
A,EXP_DBL_0765,10,11.552395,0.025631,0.002219,7.080929,0.000000,0.000000,419232
B,EXP_DBL_0752,10,16.491138,0.036570,0.002218,7.168612,0.000000,0.000000,417488
A,EXP_DBL_0041,10,10.913649,0.024208,0.002218,7.095555,0.000000,0.000000,417792
A,EXP_DBL_0125,10,10.896755,0.024158,0.002217,7.003262,0.000000,0.000000,417488
A,EXP_DBL_0353,10,10.895405,0.024148,0.002216,7.052823,0.000000,0.000000,417488
B,EXP_ABL_074_disable-complex-addr-modes,10,16.488414,0.036526,0.002215,7.017708,0.000000,0.000000,417472
B,EXP_DBL_0478,10,16.487159,0.036495,0.002214,7.055554,0.000000,0.000000,417488
A,EXP_DBL_0998,10,10.895281,0.024120,0.002214,7.092343,0.000000,0.000000,417520
A,EXP_DBL_0639,10,10.895191,0.024098,0.002212,7.017513,0.000000,0.000000,417488
A,EXP_DBL_0479,10,10.754982,0.023777,0.002211,7.156267,0.000000,0.000000,417504
B,EXP_DBL_0661,10,16.714130,0.036901,0.002208,7.051045,0.000000,0.000000,426000
B,EXP_DBL_1156,10,16.203023,0.035778,0.002208,7.144680,0.000000,0.000000,417616
A,EXP_DBL_1541,10,11.479150,0.025332,0.002207,6.994352,0.000000,0.000000,418288
A,EXP_DBL_0541,10,10.905698,0.024061,0.002206,7.055033,0.000000,0.000000,417488
A,EXP_DBL_1488,10,10.885278,0.024014,0.002206,7.026627,0.000000,0.000000,417488
A,EXP_DBL_1005,10,10.895388,0.024013,0.002204,7.022398,0.000000,0.000000,417264
B,EXP_DBL_0835,10,9.452989,0.020829,0.002203,7.110928,0.000000,0.000000,417648
A,EXP_DBL_1297,10,10.872179,0.023931,0.002201,7.620538,0.000000,0.000000,417488
B,EXP_DBL_1635,10,16.526743,0.036366,0.002200,7.219419,0.000000,0.000000,417488
B,EXP_DBL_0415,10,16.492680,0.036284,0.002200,7.143258,0.000000,0.000000,417488
B,EXP_DBL_1242,10,16.757321,0.036830,0.002198,7.800793,0.000000,0.000000,426000
A,EXP_DBL_0274,10,10.905745,0.023965,0.002197,7.061667,0.000000,0.000000,417488
A,EXP_DBL_0414,10,10.878256,0.023882,0.002195,7.047515,0.000000,0.000000,419888
A,EXP_DBL_0175,10,10.911544,0.023941,0.002194,7.100642,0.000000,0.000000,417264
B,EXP_DBL_1248,10,16.521726,0.036224,0.002193,7.694599,0.000000,0.000000,417488
A,EXP_DBL_0334,10,10.915171,0.023933,0.002193,7.075543,0.000000,0.000000,417520
A,EXP_DBL_0394,10,10.913353,0.023930,0.002193,7.129206,0.000000,0.000000,417488
B,EXP_DBL_1214,10,16.518413,0.036197,0.002191,7.168440,0.000000,0.000000,417488
B,EXP_DBL_1613,10,16.513863,0.036164,0.002190,7.196048,0.000000,0.000000,417488
B,EXP_DBL_0617,10,16.499355,0.036128,0.002190,6.991496,0.000000,0.000000,417488
B,EXP_DBL_1451,10,16.489466,0.036092,0.002189,7.118254,0.000000,0.000000,417392
A,EXP_DBL_0019,10,10.904700,0.023861,0.002188,7.058732,0.000000,0.000000,417488
B,EXP_DBL_1478,10,16.492287,0.036026,0.002184,7.140341,0.000000,0.000000,417488
B,EXP_DBL_1477,10,16.492856,0.036026,0.002184,7.019549,0.000000,0.000000,417488
B,EXP_DBL_1193,10,16.510735,0.036051,0.002183,7.179709,0.000000,0.000000,417488
B,EXP_ABL_057_disable-bitcode-version-upgrade,10,16.503427,0.036012,0.002182,7.172589,0.000000,0.000000,417488
B,EXP_DBL_0863,10,9.432336,0.020580,0.002182,7.276932,0.000000,0.000000,417824
B,EXP_DBL_0293,10,16.492298,0.035970,0.002181,6.993708,0.000000,0.000000,417488
B,EXP_DBL_1000,10,16.490825,0.035946,0.002180,7.032468,0.000000,0.000000,417488
A,EXP_DBL_1014,10,11.547481,0.025166,0.002179,7.152533,0.000000,0.000000,419232
A,EXP_DBL_1382,10,10.903642,0.023761,0.002179,7.121961,0.000000,0.000000,418784
A,EXP_DBL_0753,10,10.902290,0.023746,0.002178,7.163299,0.000000,0.000000,417488
B,EXP_DBL_1131,10,16.221440,0.035308,0.002177,7.294950,0.000000,0.000000,417616
B,EXP_DBL_0619,10,16.490277,0.035880,0.002176,7.004470,0.000000,0.000000,417488
A,EXP_DBL_1274,10,10.887008,0.023667,0.002174,7.676423,0.000000,0.000000,417488
B,EXP_DBL_1641,10,16.609820,0.036088,0.002173,7.194872,0.000000,0.000000,417504
A,EXP_DBL_0690,10,10.894910,0.023653,0.002171,7.019862,0.000000,0.000000,417488
A,EXP_ABL_010_disable-lftr,10,10.891945,0.023642,0.002171,6.993619,0.000000,0.000000,417488
A,EXP_DBL_0255,10,10.902677,0.023661,0.002170,7.139229,0.000000,0.000000,417488
B,EXP_DBL_1658,10,16.535645,0.035873,0.002169,7.248850,0.000000,0.000000,417488
A,EXP_DBL_0361,10,10.911483,0.023660,0.002168,7.165694,0.000000,0.000000,417488
B,EXP_DBL_0318,10,16.499647,0.035724,0.002165,7.119313,0.000000,0.000000,417488
A,EXP_DBL_1331,10,10.887765,0.023576,0.002165,7.005776,0.000000,0.000000,417488
B,EXP_DBL_1445,10,16.497467,0.035700,0.002164,7.108938,0.000000,0.000000,417488
B,EXP_DBL_1567,10,16.492649,0.035696,0.002164,7.003399,0.000000,0.000000,417488
A,EXP_DBL_0249,10,10.910618,0.023580,0.002161,7.025390,0.000000,0.000000,417488
A,EXP_DBL_0759,10,10.902829,0.023545,0.002160,7.012289,0.000000,0.000000,417488
B,EXP_DBL_1344,10,16.515451,0.035642,0.002158,7.114854,0.000000,0.000000,417488
A,EXP_DBL_1454,10,10.900095,0.023508,0.002157,6.980682,0.000000,0.000000,417488
B,EXP_DBL_0550,10,16.502491,0.035582,0.002156,7.090182,0.000000,0.000000,417488
A,EXP_ABL_063_disable-nofree-inference,10,10.921596,0.023536,0.002155,7.070419,0.000000,0.000000,417488
B,EXP_DBL_1367,10,16.502613,0.035543,0.002154,7.080653,0.000000,0.000000,417488
B,EXP_ABL_044_disable-icp,10,16.499851,0.035538,0.002154,7.061176,0.000000,0.000000,417488
B,EXP_DBL_1281,10,16.514777,0.035556,0.002153,7.614307,0.000000,0.000000,417488
B,EXP_DBL_0842,10,9.461448,0.020374,0.002153,7.400580,0.000000,0.000000,417648
A,EXP_DBL_0672,10,10.904740,0.023430,0.002149,7.000608,0.000000,0.000000,417520
B,EXP_DBL_0543,10,17.130559,0.036805,0.002148,7.015661,0.000000,0.000000,417952
B,EXP_DBL_1261,10,16.514755,0.035479,0.002148,7.630359,0.000000,0.000000,417488
B,EXP_DBL_0544,10,16.508298,0.035448,0.002147,7.035083,0.000000,0.000000,417584
B,EXP_DBL_1183,10,16.502788,0.035438,0.002147,7.201734,0.000000,0.000000,417488
A,EXP_DBL_1374,10,10.935612,0.023477,0.002147,7.312016,0.000000,0.000000,417584
B,EXP_DBL_1510,10,16.495290,0.035387,0.002145,7.018307,0.000000,0.000000,417488
B,EXP_DBL_1135,10,16.229930,0.034794,0.002144,7.062093,0.000000,0.000000,417616
B,EXP_DBL_1488,10,16.497422,0.035358,0.002143,7.026627,0.000000,0.000000,417488
B,EXP_DBL_1322,10,16.497252,0.035336,0.002142,7.002315,0.000000,0.000000,417488
B,EXP_DBL_1472,10,16.493243,0.035309,0.002141,7.099728,0.000000,0.000000,417488
B,EXP_DBL_0726,10,16.494789,0.035303,0.002140,7.088135,0.000000,0.000000,417488
A,EXP_DBL_0355,10,10.902167,0.023315,0.002139,7.060029,0.000000,0.000000,417264
B,EXP_DBL_1059,10,16.497239,0.035254,0.002137,7.055265,0.000000,0.000000,417488
B,EXP_DBL_0989,10,16.487476,0.035211,0.002136,7.129051,0.000000,0.000000,417488
A,EXP_DBL_0129,10,10.891165,0.023233,0.002133,6.954695,0.000000,0.000000,417584
B,EXP_DBL_1130,10,16.153061,0.034444,0.002132,7.374025,0.000000,0.000000,417680
B,EXP_DBL_0394,10,16.498176,0.035137,0.002130,7.129206,0.000000,0.000000,417488
B,EXP_DBL_0990,10,16.489573,0.035122,0.002130,7.040075,0.000000,0.000000,417488
A,EXP_DBL_0701,10,10.892511,0.023174,0.002128,7.023506,0.000000,0.000000,417488
B,EXP_DBL_1004,10,16.498967,0.035088,0.002127,7.113150,0.000000,0.000000,417520
B,EXP_DBL_1065,10,16.491713,0.035072,0.002127,7.250812,0.000000,0.000000,417488
B,EXP_DBL_0803,10,16.509164,0.035095,0.002126,7.167238,0.000000,0.000000,417488
B,EXP_DBL_0662,10,16.497521,0.035079,0.002126,6.986853,0.000000,0.000000,417488
B,EXP_DBL_1473,10,16.495877,0.035078,0.002126,7.011138,0.000000,0.000000,417488
B,EXP_DBL_0350,10,16.342962,0.034748,0.002126,7.158570,0.000000,0.000000,419232
B,EXP_DBL_0875,10,9.372276,0.019930,0.002126,7.161196,0.000000,0.000000,418096
A,EXP_DBL_0383,10,11.518885,0.024476,0.002125,7.062996,0.000000,0.000000,417552
A,EXP_DBL_0818,10,10.898630,0.023141,0.002123,7.012725,0.000000,0.000000,417488
B,EXP_DBL_1459,10,16.498531,0.034977,0.002120,6.997288,0.000000,0.000000,417488
B,EXP_DBL_1019,10,16.514579,0.034988,0.002119,7.150302,0.000000,0.000000,417264
B,EXP_DBL_0087,10,16.493576,0.034953,0.002119,7.049718,0.000000,0.000000,417488
A,EXP_ABL_016_ReferencePropagation,10,10.880488,0.023058,0.002119,7.174007,0.000000,0.000000,417488
B,EXP_DBL_1030,10,16.537491,0.035023,0.002118,7.194011,0.000000,0.000000,417488
B,EXP_DBL_1498,10,16.497071,0.034945,0.002118,6.971169,0.000000,0.000000,417488
B,EXP_DBL_1108,10,16.220843,0.034360,0.002118,7.227286,0.000000,0.000000,417616
A,EXP_DBL_0017,10,10.768279,0.022810,0.002118,6.951912,0.000000,0.000000,409520
A,EXP_DBL_0038,10,10.936881,0.023137,0.002116,7.133503,0.000000,0.000000,417488
B,EXP_DBL_0621,10,16.480432,0.034836,0.002114,7.068136,0.000000,0.000000,417392
B,EXP_ABL_047_disable-machine-sink,10,16.588752,0.035054,0.002113,7.084074,0.000000,0.000000,418288
B,EXP_DBL_1586,10,16.504062,0.034870,0.002113,7.239393,0.000000,0.000000,417264
B,EXP_DBL_0972,10,16.495782,0.034853,0.002113,7.071982,0.000000,0.000000,417488
A,EXP_DBL_0343,10,10.928520,0.023097,0.002113,7.117411,0.000000,0.000000,417488
A,EXP_DBL_0354,10,10.893372,0.023018,0.002113,7.074369,0.000000,0.000000,417488
A,EXP_ABL_032_disable-tail-duplicate,10,10.784382,0.022792,0.002113,7.061386,0.000000,0.000000,417184
A,EXP_DBL_0211,10,10.736296,0.022683,0.002113,6.951953,0.000000,0.000000,417952
A,EXP_DBL_0312,10,10.928039,0.023078,0.002112,7.135333,0.000000,0.000000,417488
B,EXP_DBL_0284,10,16.531664,0.034898,0.002111,7.177915,0.000000,0.000000,417488
B,EXP_DBL_1035,10,16.503346,0.034840,0.002111,7.181415,0.000000,0.000000,417488
A,EXP_DBL_0074,10,10.907227,0.023012,0.002110,7.124652,0.000000,0.000000,417472
B,EXP_DBL_1572,10,16.496186,0.034788,0.002109,7.081781,0.000000,0.000000,417488
A,EXP_DBL_1349,10,10.884987,0.022958,0.002109,6.953821,0.000000,0.000000,417488
B,EXP_DBL_0046,10,16.483809,0.034738,0.002107,7.014689,0.000000,0.000000,417584
A,EXP_DBL_0397,10,10.885959,0.022921,0.002106,7.037355,0.000000,0.000000,417488
B,EXP_DBL_1271,10,16.533167,0.034797,0.002105,7.692100,0.000000,0.000000,417488
A,EXP_DBL_0984,10,10.890073,0.022920,0.002105,7.010661,0.000000,0.000000,417488
A,EXP_DBL_0011,10,10.922828,0.022974,0.002103,7.142438,0.000000,0.000000,417488
B,EXP_DBL_0867,10,9.428777,0.019819,0.002102,7.169710,0.000000,0.000000,417648
B,EXP_DBL_1127,10,16.228111,0.034089,0.002101,7.297809,0.000000,0.000000,417616
A,EXP_DBL_1514,10,10.899014,0.022896,0.002101,7.023071,0.000000,0.000000,417424
B,EXP_ABL_027_disable-ifcvt-simple-false,10,16.493358,0.034638,0.002100,7.066501,0.000000,0.000000,417488
A,EXP_ABL_013_disable-lsr,10,10.494511,0.022034,0.002100,6.486335,0.000000,0.000000,416112
B,EXP_DBL_0547,10,16.492551,0.034566,0.002096,7.063011,0.000000,0.000000,417488
B,EXP_DBL_1577,10,16.493802,0.034533,0.002094,6.998939,0.000000,0.000000,417488
B,EXP_DBL_1293,10,16.518009,0.034578,0.002093,7.553821,0.000000,0.000000,417488
B,EXP_DBL_0985,10,17.125502,0.035826,0.002092,7.128914,0.000000,0.000000,425136
A,EXP_DBL_0104,10,10.903185,0.022804,0.002091,6.974781,0.000000,0.000000,417488
A,EXP_DBL_0825,10,10.895863,0.022780,0.002091,7.132092,0.000000,0.000000,417488
B,EXP_DBL_1159,10,16.177692,0.033817,0.002090,7.214469,0.000000,0.000000,426160
A,EXP_DBL_1563,10,10.903979,0.022785,0.002090,7.126771,0.000000,0.000000,417488
B,EXP_DBL_1318,10,16.495881,0.034455,0.002089,7.019426,0.000000,0.000000,417488
B,EXP_DBL_0747,10,16.491903,0.034447,0.002089,7.022688,0.000000,0.000000,417488
A,EXP_DBL_1343,10,10.901966,0.022776,0.002089,7.071840,0.000000,0.000000,417504
B,EXP_DBL_0513,10,16.512061,0.034475,0.002088,7.105314,0.000000,0.000000,417504
B,EXP_DBL_0707,10,16.507031,0.034474,0.002088,7.176671,0.000000,0.000000,417488
B,EXP_DBL_0903,10,9.432690,0.019683,0.002087,7.057133,0.000000,0.000000,417648
A,EXP_DBL_1243,10,10.884544,0.022690,0.002085,7.635274,0.000000,0.000000,417488
B,EXP_DBL_0940,10,16.501864,0.034350,0.002082,7.113771,0.000000,0.000000,417488
A,EXP_DBL_0389,10,10.918979,0.022709,0.002080,7.233119,0.000000,0.000000,417488
A,EXP_DBL_0625,10,10.906935,0.022667,0.002078,6.947086,0.000000,0.000000,417488
B,EXP_DBL_0495,10,16.709537,0.034709,0.002077,7.030129,0.000000,0.000000,426000
B,EXP_DBL_0960,10,16.607894,0.034496,0.002077,7.007082,0.000000,0.000000,418288
B,EXP_DBL_0804,10,16.524598,0.034323,0.002077,7.206720,0.000000,0.000000,417488
B,EXP_DBL_0783,10,16.505804,0.034279,0.002077,7.170939,0.000000,0.000000,417488
B,EXP_DBL_0840,10,9.371765,0.019457,0.002076,7.002037,0.000000,0.000000,417680
B,EXP_DBL_1008,10,16.503956,0.034234,0.002074,7.042501,0.000000,0.000000,417488
A,EXP_DBL_1502,10,10.874887,0.022552,0.002074,6.960339,0.000000,0.000000,417520
B,EXP_DBL_0650,10,16.492885,0.034194,0.002073,7.073353,0.000000,0.000000,417488
A,EXP_ABL_014_disable-machine-licm,10,11.468699,0.023771,0.002073,7.032365,0.000000,0.000000,415008
A,EXP_DBL_0350,10,11.555916,0.023919,0.002070,7.158570,0.000000,0.000000,419232
B,EXP_DBL_1079,10,16.518700,0.034153,0.002068,7.319341,0.000000,0.000000,417488
B,EXP_DBL_1316,10,16.487369,0.034101,0.002068,7.166254,0.000000,0.000000,417488
A,EXP_DBL_0327,10,10.902768,0.022494,0.002063,7.183956,0.000000,0.000000,417488
B,EXP_DBL_0627,10,16.487863,0.033981,0.002061,6.986254,0.000000,0.000000,417584
B,EXP_DBL_0246,10,16.718017,0.034421,0.002059,7.146793,0.000000,0.000000,426000
A,EXP_ABL_053_disable-select-optimize,10,10.927002,0.022502,0.002059,7.134776,0.000000,0.000000,417488
A,EXP_DBL_1131,10,11.183010,0.023013,0.002058,7.294950,0.000000,0.000000,417616
B,EXP_DBL_0497,10,17.123836,0.035209,0.002056,7.086643,0.000000,0.000000,419888
B,EXP_DBL_0148,10,16.487236,0.033849,0.002053,6.977208,0.000000,0.000000,417488
B,EXP_ABL_011_disable-licm-promotion,10,16.484567,0.033835,0.002053,7.032987,0.000000,0.000000,417488
B,EXP_DBL_0311,10,16.489180,0.033844,0.002052,7.134343,0.000000,0.000000,417488
