Variant,ConfigName,n,runtime_med,runtime_iqr,compile_med,compile_iqr,size_med,alloca_med,load_med,store_med,gep_med,phi_med,bb_med
A,EXP_DBL_0081,10,10.909669,0.033928,7.042280,0.000000,417488,901,7090,4777,8659,7006,17
A,EXP_DBL_0082,10,10.836034,0.042510,7.065032,0.000000,419888,901,7090,4777,8659,7006,17
A,EXP_DBL_0083,10,10.899340,0.020675,7.056064,0.000000,417488,901,7090,4777,8659,7006,17
A,EXP_DBL_0084,10,10.917772,0.035616,7.151907,0.000000,417488,901,7090,4777,8659,7006,17
A,EXP_DBL_0085,10,10.907471,0.046585,7.086830,0.000000,417520,901,7090,4777,8659,7006,17
A,EXP_DBL_0086,10,10.898325,0.013571,7.000226,0.000000,417488,901,7090,4777,8659,7006,17
A,EXP_DBL_0087,10,10.919550,0.065359,7.049718,0.000000,417488,901,7090,4777,8659,7006,17
A,EXP_DBL_0088,10,10.907522,0.011928,6.999119,0.000000,417488,901,7090,4777,8659,7006,17
A,EXP_DBL_0089,10,10.896085,0.025086,7.026359,0.000000,417488,901,7090,4777,8659,7006,17
A,EXP_DBL_0090,10,10.884252,0.030079,7.054766,0.000000,417488,901,7090,4777,8659,7006,17
A,EXP_DBL_0091,10,10.897125,0.016231,7.157309,0.000000,417520,901,7090,4777,8659,7006,17
A,EXP_DBL_0092,10,10.910343,0.021585,6.962703,0.000000,417264,901,7086,4775,8659,7008,17
A,EXP_DBL_0093,10,10.909277,0.038758,7.108861,0.000000,417488,901,7090,4777,8659,7007,17
A,EXP_DBL_0094,10,10.897392,0.012922,7.017265,0.000000,417488,901,7091,4766,8659,6976,17
A,EXP_DBL_0095,10,10.881331,0.038656,7.130727,0.000000,417488,901,7090,4777,8659,7006,17
A,EXP_DBL_0096,10,10.508421,0.015873,6.445387,0.000000,416112,901,7090,4777,8659,7006,17
A,EXP_DBL_0097,10,11.462625,0.027501,7.023650,0.000000,415008,901,7090,4777,8659,7006,17
A,EXP_DBL_0098,10,10.899886,0.042973,7.006344,0.000000,417504,901,7090,4777,8659,7006,17
A,EXP_DBL_0099,10,10.895768,0.036952,7.054217,0.000000,417488,901,7090,4777,8659,7006,17
A,EXP_DBL_0100,10,10.749697,0.029118,6.916905,0.000000,409520,901,7090,4777,8659,7006,17
A,EXP_DBL_0101,10,11.555421,0.027375,6.907372,0.000000,419232,901,7090,4777,8659,7006,17
