Variant,ConfigName,n,runtime_mean,runtime_med,runtime_iqr,compile_mean,compile_med,compile_iqr,size_mean,size_med
serde,EXP_DBL_1233,10,11.622860,11.599900,0.096750,15.648966,15.648966,0.000000,627832.000000,627832
serde,EXP_DBL_1234,10,11.826460,11.815550,0.043300,15.593533,15.593533,0.000000,628728.000000,628728
serde,EXP_DBL_1235,10,11.589050,11.557550,0.022225,15.612719,15.612719,0.000000,627832.000000,627832
serde,EXP_DBL_1236,10,11.633410,11.612850,0.109750,15.587182,15.587182,0.000000,627832.000000,627832
serde,EXP_DBL_1237,10,11.612580,11.584600,0.098850,15.738883,15.738883,0.000000,627832.000000,627832
serde,EXP_DBL_1238,10,11.577840,11.553950,0.031250,15.829832,15.829832,0.000000,627784.000000,627784
serde,EXP_DBL_1239,10,11.609620,11.582000,0.075725,15.552411,15.552411,0.000000,627832.000000,627832
serde,EXP_DBL_1240,10,11.585990,11.585550,0.034425,15.521138,15.521138,0.000000,627832.000000,627832
serde,EXP_DBL_1241,10,11.617830,11.598400,0.114325,15.560152,15.560152,0.000000,627832.000000,627832
serde,EXP_DBL_1242,10,11.572680,11.570600,0.096150,15.650183,15.650183,0.000000,629928.000000,629928
serde,EXP_DBL_1243,10,11.593630,11.588900,0.034800,15.551749,15.551749,0.000000,627832.000000,627832
serde,EXP_DBL_1244,10,11.572710,11.540350,0.063425,15.580933,15.580933,0.000000,628456.000000,628456
serde,EXP_DBL_1245,10,11.603730,11.579300,0.056075,15.603177,15.603177,0.000000,627832.000000,627832
serde,EXP_DBL_1246,10,11.571180,11.553950,0.070425,15.491402,15.491402,0.000000,628016.000000,628016
serde,EXP_DBL_1247,10,11.587830,11.579250,0.057475,15.284520,15.284520,0.000000,628048.000000,628048
serde,EXP_DBL_1248,10,11.566760,11.561350,0.088000,15.425567,15.425567,0.000000,628016.000000,628016
serde,EXP_DBL_1249,10,11.576400,11.532400,0.087075,15.317937,15.317937,0.000000,628016.000000,628016
serde,EXP_DBL_1250,10,11.550310,11.524450,0.073475,15.252216,15.252216,0.000000,628016.000000,628016
serde,EXP_DBL_1251,10,11.528520,11.523950,0.038825,15.321436,15.321436,0.000000,628016.000000,628016
serde,EXP_DBL_1252,10,11.551070,11.540900,0.086400,15.576330,15.576330,0.000000,628016.000000,628016
serde,EXP_DBL_1253,10,11.553910,11.527200,0.088400,15.682317,15.682317,0.000000,628016.000000,628016
serde,EXP_DBL_1254,10,11.458950,11.450100,0.061775,15.514146,15.514146,0.000000,626504.000000,626504
serde,EXP_DBL_1255,10,11.485080,11.458550,0.097375,15.380388,15.380388,0.000000,626992.000000,626992
serde,EXP_DBL_1256,10,11.484620,11.450500,0.071725,15.175693,15.175693,0.000000,626480.000000,626480
serde,EXP_DBL_1257,10,11.544260,11.520550,0.052400,15.219723,15.219723,0.000000,628016.000000,628016
serde,EXP_DBL_1258,10,11.478720,11.473650,0.049525,14.769186,14.769186,0.000000,626592.000000,626592
serde,EXP_DBL_1259,10,11.584190,11.587450,0.060750,15.199286,15.199286,0.000000,627968.000000,627968
serde,EXP_DBL_1260,10,11.570140,11.520350,0.058150,15.586411,15.586411,0.000000,628016.000000,628016
serde,EXP_DBL_1261,10,11.525350,11.515500,0.029800,15.452173,15.452173,0.000000,628000.000000,628000
serde,EXP_DBL_1262,10,11.676130,11.663450,0.070775,15.429163,15.429163,0.000000,623728.000000,623728
serde,EXP_DBL_1263,10,11.583770,11.579000,0.072100,15.715066,15.715066,0.000000,628784.000000,628784
serde,EXP_DBL_1264,10,11.558980,11.523950,0.063650,15.421175,15.421175,0.000000,628016.000000,628016
serde,EXP_DBL_1265,10,11.546470,11.542700,0.053575,15.330303,15.330303,0.000000,628016.000000,628016
serde,EXP_DBL_1266,10,11.546930,11.537950,0.068975,15.323761,15.323761,0.000000,628016.000000,628016
serde,EXP_DBL_1267,10,11.548960,11.534650,0.073450,15.350867,15.350867,0.000000,628016.000000,628016
serde,EXP_DBL_1268,10,11.692330,11.674450,0.071700,15.353853,15.353853,0.000000,628048.000000,628048
serde,EXP_DBL_1269,10,11.568380,11.559200,0.029825,15.464872,15.464872,0.000000,628016.000000,628016
serde,EXP_DBL_1270,10,11.550050,11.527400,0.062375,15.493286,15.493286,0.000000,628016.000000,628016
serde,EXP_DBL_1271,10,11.554800,11.543850,0.069550,15.647395,15.647395,0.000000,628016.000000,628016
serde,EXP_DBL_1272,10,11.546490,11.537100,0.058750,15.646174,15.646174,0.000000,628016.000000,628016
serde,EXP_DBL_1273,10,11.549020,11.522550,0.100650,15.313545,15.313545,0.000000,628016.000000,628016
serde,EXP_DBL_1274,10,11.594490,11.567750,0.096475,15.373219,15.373219,0.000000,628016.000000,628016
serde,EXP_DBL_1275,10,11.535880,11.524450,0.037850,15.290540,15.290540,0.000000,628016.000000,628016
serde,EXP_DBL_1276,10,11.570330,11.531550,0.106075,15.324012,15.324012,0.000000,628016.000000,628016
serde,EXP_DBL_1277,10,11.582860,11.554600,0.086300,15.320084,15.320084,0.000000,627952.000000,627952
serde,EXP_DBL_1278,10,11.606320,11.570750,0.080150,15.203659,15.203659,0.000000,628032.000000,628032
serde,EXP_DBL_1279,10,11.564950,11.546850,0.087575,15.272721,15.272721,0.000000,628016.000000,628016
serde,EXP_DBL_1280,10,11.582100,11.582100,0.082875,15.583816,15.583816,0.000000,628016.000000,628016
serde,EXP_DBL_1281,10,11.599130,11.555250,0.120075,15.704791,15.704791,0.000000,628016.000000,628016
serde,EXP_DBL_1282,10,11.564730,11.527700,0.089950,15.529622,15.529622,0.000000,628016.000000,628016
serde,EXP_DBL_1283,10,11.577960,11.563750,0.034200,15.499153,15.499153,0.000000,628016.000000,628016
serde,EXP_DBL_1284,10,11.556470,11.543550,0.077075,15.310298,15.310298,0.000000,628016.000000,628016
serde,EXP_DBL_1285,10,11.581880,11.566900,0.038050,15.423997,15.423997,0.000000,628000.000000,628000
serde,EXP_DBL_1286,10,11.558440,11.534750,0.056325,15.464975,15.464975,0.000000,628080.000000,628080
serde,EXP_DBL_1287,10,11.588560,11.584650,0.098950,15.515584,15.515584,0.000000,628016.000000,628016
serde,EXP_DBL_1288,10,11.599700,11.557700,0.146275,15.499257,15.499257,0.000000,628016.000000,628016
serde,EXP_DBL_1289,10,11.606380,11.573300,0.090300,15.841586,15.841586,0.000000,628016.000000,628016
serde,EXP_DBL_1290,10,11.791110,11.782400,0.031725,15.146074,15.146074,0.000000,628368.000000,628368
serde,EXP_DBL_1291,10,11.575560,11.575650,0.084650,15.169956,15.169956,0.000000,628016.000000,628016
serde,EXP_DBL_1292,10,11.727820,11.732250,0.102350,15.293421,15.293421,0.000000,627680.000000,627680
serde,EXP_DBL_1293,10,11.564850,11.563750,0.050975,15.364729,15.364729,0.000000,628016.000000,628016
serde,EXP_DBL_1294,10,11.552690,11.535500,0.047450,15.208080,15.208080,0.000000,628016.000000,628016
serde,EXP_DBL_1295,10,11.595000,11.581200,0.090400,15.454054,15.454054,0.000000,628064.000000,628064
serde,EXP_DBL_1296,10,11.726770,11.682200,0.118375,15.506298,15.506298,0.000000,628112.000000,628112
serde,EXP_DBL_1297,10,11.578990,11.552600,0.123750,15.364723,15.364723,0.000000,628016.000000,628016
serde,EXP_DBL_1298,10,11.544600,11.519450,0.029200,15.356486,15.356486,0.000000,628016.000000,628016
serde,EXP_DBL_1299,10,11.416700,11.408250,0.037025,15.173066,15.173066,0.000000,628400.000000,628400
serde,EXP_DBL_1300,10,11.543980,11.528950,0.021225,15.364868,15.364868,0.000000,628016.000000,628016
serde,EXP_DBL_1301,10,11.537300,11.523850,0.057400,15.306938,15.306938,0.000000,628016.000000,628016
serde,EXP_DBL_1302,10,11.543640,11.513150,0.036800,15.270740,15.270740,0.000000,628016.000000,628016
