Variant,ConfigName,n,runtime_mean,runtime_med,runtime_iqr,runtime_iqr_ratio,compile_mean,compile_med,compile_iqr,compile_iqr_ratio,size_mean,size_med
quinn,EXP_DBL_0140,10,5.582528,5.564757,0.119383,0.021453,48.881827,48.881827,0.000000,0.000000,89742872.000000,89742872
quinn,EXP_DBL_1152,10,5.642944,5.643296,0.120961,0.021434,61.760648,61.760648,0.000000,0.000000,90214376.000000,90214376
quinn,EXP_DBL_0537,10,5.563874,5.522619,0.118294,0.021420,48.866860,48.866860,0.000000,0.000000,89742872.000000,89742872
quinn,EXP_DBL_1474,10,5.767717,5.762994,0.123419,0.021416,49.456146,49.456146,0.000000,0.000000,89999024.000000,89999024
quinn,EXP_DBL_0861,10,5.546160,5.538362,0.118536,0.021403,50.260543,50.260543,0.000000,0.000000,89339072.000000,89339072
quinn,EXP_DBL_0434,10,5.574364,5.541688,0.118282,0.021344,48.212655,48.212655,0.000000,0.000000,89652232.000000,89652232
quinn,EXP_DBL_0380,10,5.556332,5.572340,0.118902,0.021338,51.465719,51.465719,0.000000,0.000000,89810368.000000,89810368
quinn,EXP_DBL_1207,10,5.663937,5.631093,0.120127,0.021333,61.922029,61.922029,0.000000,0.000000,90224952.000000,90224952
quinn,EXP_DBL_1432,10,5.701365,5.702885,0.121632,0.021328,59.176496,59.176496,0.000000,0.000000,89998888.000000,89998888
quinn,EXP_DBL_0027,10,5.410892,5.413023,0.115439,0.021326,50.904791,50.904791,0.000000,0.000000,90062224.000000,90062224
quinn,EXP_DBL_1284,10,5.621764,5.594862,0.119272,0.021318,58.287161,58.287161,0.000000,0.000000,90227848.000000,90227848
quinn,EXP_DBL_0675,10,5.488152,5.483791,0.116760,0.021292,48.400823,48.400823,0.000000,0.000000,90361728.000000,90361728
quinn,EXP_DBL_0666,10,5.578803,5.580469,0.118758,0.021281,50.242157,50.242157,0.000000,0.000000,90363888.000000,90363888
quinn,EXP_DBL_0201,10,5.559136,5.563329,0.118343,0.021272,49.577342,49.577342,0.000000,0.000000,89490728.000000,89490728
quinn,EXP_DBL_1448,10,5.639498,5.617042,0.119309,0.021241,51.489223,51.489223,0.000000,0.000000,89998992.000000,89998992
quinn,EXP_DBL_0992,10,5.656590,5.630509,0.119584,0.021239,60.245591,60.245591,0.000000,0.000000,89794904.000000,89794904
quinn,EXP_DBL_1427,10,5.677067,5.644797,0.119798,0.021223,60.024000,60.024000,0.000000,0.000000,90011728.000000,90011728
quinn,EXP_DBL_1608,10,5.697705,5.688060,0.120585,0.021200,55.923665,55.923665,0.000000,0.000000,89742872.000000,89742872
quinn,EXP_DBL_0054,10,5.553350,5.588360,0.118465,0.021199,48.372864,48.372864,0.000000,0.000000,90066600.000000,90066600
quinn,EXP_DBL_0126,10,5.495078,5.504084,0.116641,0.021192,50.783233,50.783233,0.000000,0.000000,89742872.000000,89742872
quinn,EXP_DBL_0245,10,5.585641,5.559669,0.117766,0.021182,48.899563,48.899563,0.000000,0.000000,89490728.000000,89490728
quinn,EXP_ABL_022_disable-early-ifcvt,10,5.880644,5.843279,0.123726,0.021174,51.928445,51.928445,0.000000,0.000000,89742872.000000,89742872
quinn,EXP_ABL_007_disable-replace-with-vec-lib,10,5.877613,5.870361,0.124284,0.021171,51.794601,51.794601,0.000000,0.000000,89742872.000000,89742872
quinn,EXP_DBL_1078,10,5.723547,5.685640,0.120226,0.021146,58.599617,58.599617,0.000000,0.000000,90009960.000000,90009960
quinn,EXP_DBL_0381,10,5.628557,5.640172,0.119215,0.021137,50.238400,50.238400,0.000000,0.000000,89810368.000000,89810368
quinn,EXP_DBL_0663,10,5.481178,5.460183,0.115341,0.021124,50.433043,50.433043,0.000000,0.000000,90001720.000000,90001720
quinn,EXP_DBL_1579,10,5.587577,5.596712,0.118099,0.021101,56.099811,56.099811,0.000000,0.000000,89742808.000000,89742808
quinn,EXP_DBL_0874,10,5.571832,5.575724,0.117424,0.021060,51.231886,51.231886,0.000000,0.000000,89339072.000000,89339072
quinn,EXP_DBL_0885,10,5.535545,5.515353,0.116103,0.021051,52.023995,52.023995,0.000000,0.000000,89339072.000000,89339072
quinn,EXP_DBL_1112,10,5.650146,5.642974,0.118750,0.021044,59.617458,59.617458,0.000000,0.000000,90211152.000000,90211152
quinn,EXP_DBL_1368,10,5.668354,5.650486,0.118840,0.021032,50.581947,50.581947,0.000000,0.000000,89791696.000000,89791696
quinn,EXP_DBL_0672,10,5.466280,5.470839,0.115032,0.021026,48.170565,48.170565,0.000000,0.000000,90370416.000000,90370416
quinn,EXP_DBL_1135,10,5.639629,5.611288,0.117912,0.021013,58.688328,58.688328,0.000000,0.000000,90214376.000000,90214376
quinn,EXP_DBL_1609,10,5.739171,5.735432,0.120494,0.021009,56.777735,56.777735,0.000000,0.000000,89715080.000000,89715080
quinn,EXP_ABL_061_disable-last-run-tracking,10,5.822937,5.818964,0.122244,0.021008,52.581275,52.581275,0.000000,0.000000,89742880.000000,89742880
quinn,EXP_DBL_0322,10,5.479527,5.460700,0.114696,0.021004,50.055606,50.055606,0.000000,0.000000,89576640.000000,89576640
quinn,EXP_000_ALL_OFF,10,6.115264,6.082940,0.127759,0.021003,58.297282,58.297282,0.000000,0.000000,89716248.000000,89716248
quinn,EXP_DBL_0048,10,5.534542,5.547933,0.116525,0.021003,49.747569,49.747569,0.000000,0.000000,90062224.000000,90062224
quinn,EXP_DBL_0946,10,5.639599,5.613951,0.117879,0.020998,50.294406,50.294406,0.000000,0.000000,89790696.000000,89790696
quinn,EXP_DBL_0498,10,5.539897,5.510728,0.115662,0.020989,48.296609,48.296609,0.000000,0.000000,89651496.000000,89651496
quinn,EXP_DBL_0014,10,5.587077,5.598620,0.117314,0.020954,49.035181,49.035181,0.000000,0.000000,90133832.000000,90133832
quinn,EXP_DBL_0862,10,5.590131,5.580201,0.116927,0.020954,51.869697,51.869697,0.000000,0.000000,89315640.000000,89315640
quinn,EXP_DBL_0262,10,5.567538,5.540916,0.116105,0.020954,49.057082,49.057082,0.000000,0.000000,90209304.000000,90209304
quinn,EXP_DBL_0757,10,5.710102,5.713574,0.119560,0.020926,51.491356,51.491356,0.000000,0.000000,89737064.000000,89737064
quinn,EXP_ABL_083_disable-strictnode-mutation,10,5.647178,5.646425,0.117890,0.020879,49.963967,49.963967,0.000000,0.000000,89742872.000000,89742872
quinn,EXP_DBL_0980,10,5.646281,5.646984,0.117799,0.020861,59.734066,59.734066,0.000000,0.000000,89794904.000000,89794904
quinn,EXP_ABL_047_disable-machine-sink,10,5.887575,5.908720,0.123247,0.020858,49.798425,49.798425,0.000000,0.000000,90005112.000000,90005112
quinn,EXP_DBL_1329,10,5.517184,5.495809,0.114610,0.020854,51.173611,51.173611,0.000000,0.000000,89798104.000000,89798104
quinn,EXP_DBL_0492,10,5.583309,5.575754,0.116236,0.020847,48.585148,48.585148,0.000000,0.000000,89651496.000000,89651496
quinn,EXP_DBL_0936,10,5.586418,5.628025,0.117249,0.020833,49.858257,49.858257,0.000000,0.000000,89837744.000000,89837744
quinn,EXP_DBL_0451,10,5.543001,5.556554,0.115724,0.020827,49.548739,49.548739,0.000000,0.000000,89651496.000000,89651496
quinn,EXP_DBL_0456,10,5.584904,5.577547,0.116098,0.020815,49.941115,49.941115,0.000000,0.000000,89646008.000000,89646008
quinn,EXP_DBL_1550,10,5.612995,5.602974,0.116555,0.020802,55.192808,55.192808,0.000000,0.000000,89760288.000000,89760288
quinn,EXP_DBL_0269,10,5.661410,5.686611,0.118205,0.020787,48.816530,48.816530,0.000000,0.000000,89570648.000000,89570648
quinn,EXP_DBL_1599,10,5.708386,5.691183,0.118270,0.020781,52.994049,52.994049,0.000000,0.000000,89742872.000000,89742872
quinn,EXP_DBL_0364,10,5.540688,5.547815,0.115122,0.020751,49.318118,49.318118,0.000000,0.000000,89787368.000000,89787368
quinn,EXP_DBL_1592,10,5.616498,5.625656,0.116690,0.020742,56.990244,56.990244,0.000000,0.000000,89743640.000000,89743640
quinn,EXP_DBL_1133,10,5.620433,5.600726,0.116014,0.020714,61.145719,61.145719,0.000000,0.000000,90211232.000000,90211232
quinn,EXP_ABL_004_DeadStoreElimination-initial,10,6.114984,6.125513,0.126840,0.020707,55.283047,55.283047,0.000000,0.000000,89576640.000000,89576640
quinn,EXP_DBL_1373,10,5.536862,5.538106,0.114676,0.020707,48.639519,48.639519,0.000000,0.000000,89990728.000000,89990728
quinn,EXP_DBL_1332,10,5.489966,5.481013,0.113394,0.020689,50.933146,50.933146,0.000000,0.000000,89797976.000000,89797976
quinn,EXP_DBL_0697,10,5.488108,5.468801,0.113141,0.020688,49.766027,49.766027,0.000000,0.000000,90360584.000000,90360584
quinn,EXP_DBL_1064,10,5.654546,5.648816,0.116853,0.020686,59.040910,59.040910,0.000000,0.000000,89751760.000000,89751760
quinn,EXP_DBL_0888,10,5.555102,5.558767,0.114989,0.020686,49.970149,49.970149,0.000000,0.000000,89339072.000000,89339072
quinn,EXP_DBL_1241,10,5.641736,5.630107,0.116440,0.020682,57.698440,57.698440,0.000000,0.000000,90022992.000000,90022992
quinn,EXP_DBL_0907,10,5.484057,5.491255,0.113515,0.020672,51.120731,51.120731,0.000000,0.000000,89339072.000000,89339072
quinn,EXP_DBL_0852,10,5.587601,5.563158,0.114953,0.020663,52.845102,52.845102,0.000000,0.000000,89339072.000000,89339072
quinn,EXP_ABL_081_disable-post-ra,10,5.636222,5.628807,0.116110,0.020628,48.668726,48.668726,0.000000,0.000000,89742872.000000,89742872
quinn,EXP_DBL_1067,10,5.670748,5.673491,0.116970,0.020617,59.508847,59.508847,0.000000,0.000000,89751760.000000,89751760
quinn,EXP_DBL_0163,10,5.549972,5.551680,0.114459,0.020617,51.122658,51.122658,0.000000,0.000000,90006144.000000,90006144
quinn,EXP_ABL_035_disable-memop-opt,10,5.855447,5.839882,0.120238,0.020589,53.020177,53.020177,0.000000,0.000000,89742872.000000,89742872
quinn,EXP_DBL_0536,10,5.605988,5.610985,0.115318,0.020552,48.370752,48.370752,0.000000,0.000000,89744352.000000,89744352
quinn,EXP_DBL_0208,10,5.545856,5.534044,0.113430,0.020497,49.138213,49.138213,0.000000,0.000000,89490728.000000,89490728
quinn,EXP_DBL_0898,10,5.490122,5.469402,0.112005,0.020478,51.366671,51.366671,0.000000,0.000000,89339072.000000,89339072
quinn,EXP_DBL_0596,10,5.569928,5.541092,0.113450,0.020474,48.955779,48.955779,0.000000,0.000000,89743640.000000,89743640
quinn,EXP_DBL_0997,10,5.669041,5.658167,0.115731,0.020454,59.458991,59.458991,0.000000,0.000000,89751888.000000,89751888
quinn,EXP_DBL_0360,10,5.553411,5.555000,0.113564,0.020444,50.413102,50.413102,0.000000,0.000000,89810368.000000,89810368
quinn,EXP_DBL_1570,10,5.690037,5.660329,0.115695,0.020440,53.545838,53.545838,0.000000,0.000000,89823696.000000,89823696
quinn,EXP_DBL_0109,10,5.667837,5.657255,0.115531,0.020422,51.077775,51.077775,0.000000,0.000000,89742872.000000,89742872
quinn,EXP_DBL_0422,10,5.596709,5.596243,0.114202,0.020407,49.686150,49.686150,0.000000,0.000000,89651496.000000,89651496
quinn,EXP_DBL_0761,10,5.694195,5.686103,0.116024,0.020405,51.400687,51.400687,0.000000,0.000000,89813656.000000,89813656
quinn,EXP_DBL_0036,10,5.539728,5.508585,0.112383,0.020401,48.027977,48.027977,0.000000,0.000000,90062224.000000,90062224
quinn,EXP_DBL_0229,10,5.558707,5.574217,0.113699,0.020397,49.583645,49.583645,0.000000,0.000000,89490672.000000,89490672
quinn,EXP_DBL_1138,10,5.639079,5.609184,0.114400,0.020395,60.956862,60.956862,0.000000,0.000000,90214376.000000,90214376
quinn,EXP_DBL_1300,10,5.667974,5.624346,0.114696,0.020393,61.184008,61.184008,0.000000,0.000000,90227848.000000,90227848
quinn,EXP_DBL_1372,10,5.558459,5.565524,0.113496,0.020393,48.010996,48.010996,0.000000,0.000000,89797976.000000,89797976
quinn,EXP_DBL_0630,10,5.596278,5.619618,0.114538,0.020382,50.583394,50.583394,0.000000,0.000000,89742872.000000,89742872
quinn,EXP_DBL_0940,10,5.480787,5.466494,0.111309,0.020362,48.060787,48.060787,0.000000,0.000000,89794904.000000,89794904
quinn,EXP_DBL_0793,10,5.864039,5.848134,0.118997,0.020348,52.346270,52.346270,0.000000,0.000000,89777376.000000,89777376
quinn,EXP_DBL_0083,10,5.559202,5.560881,0.113143,0.020346,48.582701,48.582701,0.000000,0.000000,90062224.000000,90062224
quinn,EXP_DBL_1154,10,5.634505,5.647874,0.114903,0.020344,58.866068,58.866068,0.000000,0.000000,90214376.000000,90214376
quinn,EXP_DBL_1223,10,5.666175,5.696404,0.115829,0.020334,60.816485,60.816485,0.000000,0.000000,90022992.000000,90022992
quinn,EXP_DBL_0706,10,5.592833,5.595593,0.113774,0.020333,49.249586,49.249586,0.000000,0.000000,90364088.000000,90364088
quinn,EXP_DBL_0321,10,5.566826,5.577103,0.113353,0.020325,49.731895,49.731895,0.000000,0.000000,89604144.000000,89604144
quinn,EXP_DBL_1286,10,5.613802,5.569987,0.113206,0.020324,59.197853,59.197853,0.000000,0.000000,90222888.000000,90222888
quinn,EXP_DBL_1050,10,5.633415,5.632236,0.114377,0.020308,60.098022,60.098022,0.000000,0.000000,89756552.000000,89756552
quinn,EXP_DBL_1381,10,5.539580,5.552697,0.112728,0.020301,50.212210,50.212210,0.000000,0.000000,89797976.000000,89797976
quinn,EXP_DBL_0218,10,5.614484,5.595859,0.113493,0.020282,50.578930,50.578930,0.000000,0.000000,89490728.000000,89490728
quinn,EXP_DBL_0987,10,5.642085,5.661060,0.114812,0.020281,61.742422,61.742422,0.000000,0.000000,89810584.000000,89810584
quinn,EXP_DBL_0776,10,5.817370,5.808383,0.117688,0.020262,51.863172,51.863172,0.000000,0.000000,89742872.000000,89742872
quinn,EXP_DBL_1313,10,5.649122,5.635974,0.114191,0.020261,56.952837,56.952837,0.000000,0.000000,90227848.000000,90227848
quinn,EXP_DBL_1556,10,5.702552,5.720277,0.115806,0.020245,55.107447,55.107447,0.000000,0.000000,89760288.000000,89760288
quinn,EXP_DBL_1607,10,5.669805,5.657052,0.114503,0.020241,54.521767,54.521767,0.000000,0.000000,89742872.000000,89742872
quinn,EXP_DBL_0532,10,5.542851,5.546178,0.112197,0.020230,48.227187,48.227187,0.000000,0.000000,89742872.000000,89742872
quinn,EXP_DBL_0884,10,5.620498,5.616639,0.113595,0.020225,51.398014,51.398014,0.000000,0.000000,89341144.000000,89341144
quinn,EXP_DBL_1015,10,5.653632,5.653030,0.114176,0.020197,58.562419,58.562419,0.000000,0.000000,89752408.000000,89752408
quinn,EXP_ABL_044_disable-icp,10,5.874068,5.863183,0.118354,0.020186,51.892433,51.892433,0.000000,0.000000,89742872.000000,89742872
quinn,EXP_DBL_0856,10,5.594960,5.604887,0.113106,0.020180,51.730557,51.730557,0.000000,0.000000,89339072.000000,89339072
quinn,EXP_DBL_0677,10,5.536441,5.533925,0.111633,0.020172,50.612482,50.612482,0.000000,0.000000,90987776.000000,90987776
quinn,EXP_DBL_0541,10,5.617995,5.577867,0.112359,0.020144,49.313173,49.313173,0.000000,0.000000,89742872.000000,89742872
quinn,EXP_DBL_0838,10,5.616840,5.585572,0.112412,0.020125,51.521959,51.521959,0.000000,0.000000,89345392.000000,89345392
quinn,EXP_DBL_1111,10,5.702803,5.687740,0.114456,0.020123,61.482054,61.482054,0.000000,0.000000,90191136.000000,90191136
quinn,EXP_ABL_041_disable-copyprop,10,5.912967,5.898023,0.118618,0.020111,51.070487,51.070487,0.000000,0.000000,89737736.000000,89737736
quinn,EXP_DBL_0273,10,5.493140,5.492200,0.110281,0.020080,49.799905,49.799905,0.000000,0.000000,89576640.000000,89576640
quinn,EXP_ABL_078_disable-partial-inlining,10,5.640547,5.635283,0.113138,0.020077,50.168286,50.168286,0.000000,0.000000,89742872.000000,89742872
quinn,EXP_DBL_1470,10,5.685475,5.687928,0.114096,0.020059,50.842731,50.842731,0.000000,0.000000,89998888.000000,89998888
quinn,EXP_DBL_0219,10,5.625298,5.653573,0.113386,0.020056,49.808533,49.808533,0.000000,0.000000,89490728.000000,89490728
quinn,EXP_DBL_1177,10,5.656830,5.666399,0.113593,0.020047,61.121547,61.121547,0.000000,0.000000,90023816.000000,90023816
quinn,EXP_DBL_1546,10,5.704197,5.675642,0.113710,0.020035,54.339469,54.339469,0.000000,0.000000,89760288.000000,89760288
quinn,EXP_DBL_0927,10,5.507953,5.487555,0.109914,0.020030,49.694212,49.694212,0.000000,0.000000,89870440.000000,89870440
quinn,EXP_DBL_0016,10,5.602241,5.599423,0.112153,0.020029,48.592706,48.592706,0.000000,0.000000,90075576.000000,90075576
quinn,EXP_DBL_0526,10,5.579565,5.608267,0.112312,0.020026,48.024113,48.024113,0.000000,0.000000,89742872.000000,89742872
quinn,EXP_DBL_0724,10,5.669092,5.671696,0.113377,0.019990,48.872060,48.872060,0.000000,0.000000,90364088.000000,90364088
quinn,EXP_ABL_034_disable-cgp-store-extract,10,5.805012,5.804353,0.116020,0.019988,50.195868,50.195868,0.000000,0.000000,89742872.000000,89742872
quinn,EXP_DBL_0042,10,5.564767,5.527460,0.110469,0.019985,50.418397,50.418397,0.000000,0.000000,90062224.000000,90062224
quinn,EXP_DBL_1267,10,5.584828,5.562421,0.111050,0.019964,59.535745,59.535745,0.000000,0.000000,90227848.000000,90227848
quinn,EXP_DBL_0646,10,5.541178,5.565291,0.111069,0.019957,49.329364,49.329364,0.000000,0.000000,89742872.000000,89742872
quinn,EXP_DBL_0662,10,5.540650,5.570464,0.111152,0.019954,51.250456,51.250456,0.000000,0.000000,89742872.000000,89742872
quinn,EXP_DBL_0475,10,5.555476,5.553767,0.110771,0.019945,48.158133,48.158133,0.000000,0.000000,89651496.000000,89651496
quinn,EXP_DBL_1404,10,5.504232,5.483756,0.109346,0.019940,48.634238,48.634238,0.000000,0.000000,89862128.000000,89862128
quinn,EXP_DBL_1134,10,5.575034,5.575771,0.111101,0.019926,60.641705,60.641705,0.000000,0.000000,90214376.000000,90214376
quinn,EXP_DBL_0658,10,5.610206,5.605733,0.111697,0.019925,48.581074,48.581074,0.000000,0.000000,89742872.000000,89742872
quinn,EXP_DBL_1451,10,5.704955,5.683084,0.113218,0.019922,49.552477,49.552477,0.000000,0.000000,89996416.000000,89996416
quinn,EXP_DBL_0108,10,5.693843,5.714411,0.113837,0.019921,51.227970,51.227970,0.000000,0.000000,89742872.000000,89742872
quinn,EXP_DBL_0149,10,5.607100,5.613075,0.111555,0.019874,49.916235,49.916235,0.000000,0.000000,89742872.000000,89742872
quinn,EXP_DBL_0529,10,5.601385,5.614047,0.111331,0.019831,48.551098,48.551098,0.000000,0.000000,89742872.000000,89742872
quinn,EXP_ABL_082_disable-spill-fusing,10,5.637296,5.656456,0.112043,0.019808,51.090073,51.090073,0.000000,0.000000,90001720.000000,90001720
quinn,EXP_DBL_0152,10,5.542534,5.542310,0.109708,0.019795,48.159634,48.159634,0.000000,0.000000,89742872.000000,89742872
quinn,EXP_DBL_0287,10,5.551392,5.534223,0.109481,0.019783,49.788827,49.788827,0.000000,0.000000,89578128.000000,89578128
quinn,EXP_ABL_042_disable-demotion,10,5.856473,5.870026,0.116035,0.019767,53.260639,53.260639,0.000000,0.000000,89742872.000000,89742872
quinn,EXP_DBL_0199,10,5.580905,5.570890,0.110003,0.019746,51.053235,51.053235,0.000000,0.000000,89487128.000000,89487128
quinn,EXP_ABL_001_disable-binop-extract-shuffle,10,5.873038,5.855118,0.115608,0.019745,49.736976,49.736976,0.000000,0.000000,89743008.000000,89743008
quinn,EXP_DBL_1037,10,5.640322,5.655505,0.111655,0.019743,59.894987,59.894987,0.000000,0.000000,89746632.000000,89746632
quinn,EXP_DBL_0903,10,5.547223,5.516909,0.108804,0.019722,51.166311,51.166311,0.000000,0.000000,89339072.000000,89339072
quinn,EXP_DBL_1030,10,5.639209,5.625558,0.110931,0.019719,58.345457,58.345457,0.000000,0.000000,89751760.000000,89751760
quinn,EXP_ABL_031_disable-tail-calls,10,5.894769,5.915681,0.116603,0.019711,52.698607,52.698607,0.000000,0.000000,89742872.000000,89742872
quinn,EXP_DBL_0747,10,5.626575,5.604716,0.110299,0.019680,49.497977,49.497977,0.000000,0.000000,90364088.000000,90364088
quinn,EXP_DBL_0732,10,5.622401,5.619561,0.110515,0.019666,51.195812,51.195812,0.000000,0.000000,90364088.000000,90364088
quinn,EXP_ABL_043_disable-gep-const-evaluation,10,5.871191,5.866372,0.115352,0.019663,52.083957,52.083957,0.000000,0.000000,89742872.000000,89742872
quinn,EXP_DBL_1149,10,5.682936,5.661669,0.111130,0.019628,61.749809,61.749809,0.000000,0.000000,90214376.000000,90214376
quinn,EXP_DBL_1040,10,5.686238,5.678961,0.111451,0.019625,60.614286,60.614286,0.000000,0.000000,89751760.000000,89751760
quinn,EXP_DBL_0780,10,5.779344,5.777195,0.113252,0.019603,49.807320,49.807320,0.000000,0.000000,89738864.000000,89738864
quinn,EXP_DBL_1308,10,5.677152,5.664603,0.111014,0.019598,60.434644,60.434644,0.000000,0.000000,90227936.000000,90227936
quinn,EXP_DBL_0975,10,5.628086,5.595808,0.109626,0.019591,62.306736,62.306736,0.000000,0.000000,89794904.000000,89794904
quinn,EXP_DBL_0951,10,5.690160,5.676808,0.111199,0.019588,51.180595,51.180595,0.000000,0.000000,89796608.000000,89796608
quinn,EXP_DBL_0473,10,5.554752,5.552672,0.108748,0.019585,49.207352,49.207352,0.000000,0.000000,89651496.000000,89651496
quinn,EXP_DBL_1395,10,5.517617,5.510922,0.107769,0.019556,49.959800,49.959800,0.000000,0.000000,89797976.000000,89797976
quinn,EXP_DBL_1435,10,5.627966,5.625473,0.109970,0.019549,59.811602,59.811602,0.000000,0.000000,89998888.000000,89998888
quinn,EXP_DBL_0105,10,5.734546,5.690335,0.111162,0.019535,51.749101,51.749101,0.000000,0.000000,89742872.000000,89742872
quinn,EXP_DBL_0293,10,5.587373,5.614761,0.109666,0.019532,50.168542,50.168542,0.000000,0.000000,89576640.000000,89576640
quinn,EXP_DBL_0667,10,5.575119,5.575095,0.108689,0.019495,48.648846,48.648846,0.000000,0.000000,90364088.000000,90364088
quinn,EXP_DBL_1471,10,5.686671,5.667237,0.110442,0.019488,51.725955,51.725955,0.000000,0.000000,89998888.000000,89998888
quinn,EXP_DBL_1215,10,5.672828,5.635115,0.109808,0.019486,58.611698,58.611698,0.000000,0.000000,90022992.000000,90022992
quinn,EXP_DBL_0336,10,5.581590,5.568971,0.108486,0.019480,49.026994,49.026994,0.000000,0.000000,89810368.000000,89810368
quinn,EXP_DBL_0216,10,5.591128,5.591672,0.108760,0.019450,49.525748,49.525748,0.000000,0.000000,89425056.000000,89425056
quinn,EXP_DBL_1586,10,5.750214,5.780977,0.112399,0.019443,53.981033,53.981033,0.000000,0.000000,89614328.000000,89614328
quinn,EXP_DBL_0089,10,5.714074,5.723310,0.111093,0.019411,55.187561,55.187561,0.000000,0.000000,89742872.000000,89742872
quinn,EXP_DBL_0944,10,5.564850,5.567080,0.108059,0.019410,48.714736,48.714736,0.000000,0.000000,89794904.000000,89794904
quinn,EXP_DBL_1168,10,5.647269,5.645920,0.109545,0.019403,60.677808,60.677808,0.000000,0.000000,90022992.000000,90022992
quinn,EXP_DBL_0641,10,5.554845,5.540968,0.107487,0.019399,50.372808,50.372808,0.000000,0.000000,89742872.000000,89742872
quinn,EXP_DBL_1278,10,5.612089,5.590533,0.108392,0.019388,60.349412,60.349412,0.000000,0.000000,90224200.000000,90224200
quinn,EXP_DBL_0060,10,5.659709,5.641217,0.109362,0.019386,49.391649,49.391649,0.000000,0.000000,90062224.000000,90062224
quinn,EXP_DBL_0116,10,5.644865,5.568534,0.107857,0.019369,51.170684,51.170684,0.000000,0.000000,89738864.000000,89738864
quinn,EXP_DBL_0267,10,5.575067,5.554971,0.107561,0.019363,47.800179,47.800179,0.000000,0.000000,90151968.000000,90151968
quinn,EXP_DBL_1165,10,5.653199,5.665696,0.109629,0.019350,60.716758,60.716758,0.000000,0.000000,90022992.000000,90022992
quinn,EXP_DBL_0807,10,5.635881,5.630085,0.108875,0.019338,50.028036,50.028036,0.000000,0.000000,89742872.000000,89742872
quinn,EXP_DBL_0326,10,5.507515,5.500025,0.106327,0.019332,50.341936,50.341936,0.000000,0.000000,89576640.000000,89576640
quinn,EXP_DBL_1485,10,5.756054,5.765729,0.111405,0.019322,49.076254,49.076254,0.000000,0.000000,90014832.000000,90014832
quinn,EXP_DBL_0430,10,5.559731,5.553825,0.107289,0.019318,47.920729,47.920729,0.000000,0.000000,89652344.000000,89652344
quinn,EXP_DBL_0453,10,5.543573,5.553585,0.107231,0.019308,48.214924,48.214924,0.000000,0.000000,89652992.000000,89652992
quinn,EXP_DBL_0034,10,5.555429,5.548405,0.107130,0.019308,50.291734,50.291734,0.000000,0.000000,90062224.000000,90062224
quinn,EXP_DBL_0239,10,5.519356,5.534530,0.106851,0.019306,50.300710,50.300710,0.000000,0.000000,89490728.000000,89490728
quinn,EXP_DBL_1369,10,5.635444,5.641571,0.108826,0.019290,48.482431,48.482431,0.000000,0.000000,89791560.000000,89791560
quinn,EXP_DBL_0173,10,5.540264,5.574369,0.107358,0.019259,51.528487,51.528487,0.000000,0.000000,89490728.000000,89490728
quinn,EXP_DBL_1004,10,5.623028,5.619573,0.108193,0.019253,58.972053,58.972053,0.000000,0.000000,89758088.000000,89758088
quinn,EXP_DBL_1075,10,5.669784,5.662487,0.109005,0.019250,59.039770,59.039770,0.000000,0.000000,89751760.000000,89751760
quinn,EXP_DBL_0607,10,5.589967,5.587226,0.107497,0.019240,49.160542,49.160542,0.000000,0.000000,89742872.000000,89742872
quinn,EXP_DBL_1631,10,5.609218,5.614477,0.107896,0.019217,56.482378,56.482378,0.000000,0.000000,89747784.000000,89747784
quinn,EXP_DBL_0175,10,5.604022,5.629015,0.108120,0.019208,49.866502,49.866502,0.000000,0.000000,89362816.000000,89362816
quinn,EXP_DBL_0811,10,5.692623,5.695937,0.109303,0.019190,48.637927,48.637927,0.000000,0.000000,89799088.000000,89799088
quinn,EXP_DBL_0439,10,5.558895,5.582281,0.107052,0.019177,50.248902,50.248902,0.000000,0.000000,89651496.000000,89651496
quinn,EXP_DBL_1383,10,5.601472,5.594952,0.107260,0.019171,48.277957,48.277957,0.000000,0.000000,89797976.000000,89797976
quinn,EXP_DBL_0079,10,5.504490,5.516911,0.105680,0.019156,50.587190,50.587190,0.000000,0.000000,90062224.000000,90062224
quinn,EXP_DBL_1198,10,5.662852,5.649141,0.108161,0.019146,59.600689,59.600689,0.000000,0.000000,90022992.000000,90022992
quinn,EXP_DBL_1554,10,5.674287,5.680957,0.108707,0.019135,53.464861,53.464861,0.000000,0.000000,89760288.000000,89760288
quinn,EXP_DBL_1229,10,5.619525,5.601822,0.107115,0.019121,58.718656,58.718656,0.000000,0.000000,90022992.000000,90022992
quinn,EXP_DBL_0386,10,5.605196,5.600227,0.107064,0.019118,50.025177,50.025177,0.000000,0.000000,89817632.000000,89817632
quinn,EXP_DBL_1583,10,5.677023,5.670217,0.108230,0.019087,56.498672,56.498672,0.000000,0.000000,89742872.000000,89742872
quinn,EXP_DBL_1388,10,5.525421,5.522372,0.105404,0.019087,50.021800,50.021800,0.000000,0.000000,89797976.000000,89797976
quinn,EXP_DBL_1452,10,5.706627,5.693993,0.108638,0.019079,51.111731,51.111731,0.000000,0.000000,89994192.000000,89994192
quinn,EXP_DBL_0468,10,5.566442,5.584456,0.106536,0.019077,50.158220,50.158220,0.000000,0.000000,89651496.000000,89651496
quinn,EXP_ABL_071_disable-2addr-hack,10,5.684098,5.673106,0.108209,0.019074,51.445096,51.445096,0.000000,0.000000,89742872.000000,89742872
