Variant,ConfigName,n,runtime_mean,runtime_med,runtime_iqr,compile_mean,compile_med,compile_iqr,size_mean,size_med
quinn,EXP_DBL_0323,10,5.513685,5.479125,0.097240,50.204929,50.204929,0.000000,89592024.000000,89592024
quinn,EXP_DBL_0324,10,5.506429,5.514156,0.075439,50.157582,50.157582,0.000000,89576640.000000,89576640
quinn,EXP_DBL_0325,10,5.488217,5.462148,0.089901,49.873301,49.873301,0.000000,89641432.000000,89641432
quinn,EXP_DBL_0326,10,5.507515,5.500025,0.106327,50.341936,50.341936,0.000000,89576640.000000,89576640
quinn,EXP_DBL_0327,10,5.550373,5.533843,0.099917,50.415546,50.415546,0.000000,89576640.000000,89576640
quinn,EXP_DBL_0328,10,5.463532,5.445289,0.100434,49.944073,49.944073,0.000000,89576640.000000,89576640
quinn,EXP_DBL_0329,10,5.484361,5.479871,0.048611,48.404788,48.404788,0.000000,89843576.000000,89843576
quinn,EXP_DBL_0330,10,5.488335,5.431964,0.149904,49.873155,49.873155,0.000000,89576640.000000,89576640
quinn,EXP_DBL_0331,10,5.591903,5.564955,0.083281,48.071742,48.071742,0.000000,89844976.000000,89844976
quinn,EXP_DBL_0332,10,5.544393,5.515117,0.072288,50.046551,50.046551,0.000000,89576640.000000,89576640
quinn,EXP_DBL_0333,10,5.560219,5.577391,0.038347,50.589445,50.589445,0.000000,89810512.000000,89810512
quinn,EXP_DBL_0334,10,5.602613,5.585389,0.120215,49.596658,49.596658,0.000000,89810296.000000,89810296
quinn,EXP_DBL_0335,10,5.607109,5.591095,0.106078,51.107964,51.107964,0.000000,89810368.000000,89810368
quinn,EXP_DBL_0336,10,5.581590,5.568971,0.108486,49.026994,49.026994,0.000000,89810368.000000,89810368
quinn,EXP_DBL_0337,10,5.645544,5.621968,0.103061,49.014092,49.014092,0.000000,89810368.000000,89810368
quinn,EXP_DBL_0338,10,5.608093,5.585113,0.199974,50.451412,50.451412,0.000000,89810368.000000,89810368
quinn,EXP_DBL_0339,10,5.476360,5.465864,0.100826,48.896849,48.896849,0.000000,89810368.000000,89810368
quinn,EXP_DBL_0340,10,5.472343,5.473177,0.139419,47.902308,47.902308,0.000000,89816680.000000,89816680
quinn,EXP_DBL_0341,10,5.620373,5.622102,0.036950,48.201504,48.201504,0.000000,89685712.000000,89685712
quinn,EXP_DBL_0342,10,5.619834,5.645278,0.093152,48.061427,48.061427,0.000000,89806864.000000,89806864
quinn,EXP_DBL_0343,10,5.605701,5.612016,0.061199,48.622994,48.622994,0.000000,89799304.000000,89799304
quinn,EXP_DBL_0344,10,5.573979,5.583437,0.073852,49.960784,49.960784,0.000000,89810368.000000,89810368
quinn,EXP_DBL_0345,10,5.549625,5.557743,0.089051,47.068398,47.068398,0.000000,90428616.000000,90428616
quinn,EXP_DBL_0346,10,5.585772,5.564444,0.156751,49.923603,49.923603,0.000000,89888328.000000,89888328
quinn,EXP_DBL_0347,10,5.595851,5.586470,0.086486,49.630610,49.630610,0.000000,89811128.000000,89811128
quinn,EXP_DBL_0348,10,5.589412,5.598399,0.105449,49.434661,49.434661,0.000000,89824024.000000,89824024
quinn,EXP_DBL_0349,10,5.605737,5.604861,0.132034,49.467320,49.467320,0.000000,87578664.000000,87578664
quinn,EXP_DBL_0350,10,5.576555,5.568627,0.095544,48.577753,48.577753,0.000000,90390920.000000,90390920
quinn,EXP_DBL_0351,10,5.564700,5.562684,0.134498,49.724839,49.724839,0.000000,89811032.000000,89811032
quinn,EXP_DBL_0352,10,5.554342,5.533978,0.099270,49.972546,49.972546,0.000000,89799312.000000,89799312
quinn,EXP_DBL_0353,10,5.546402,5.539143,0.066146,48.050277,48.050277,0.000000,89810368.000000,89810368
quinn,EXP_DBL_0354,10,5.595957,5.594714,0.095489,50.310419,50.310419,0.000000,89810368.000000,89810368
quinn,EXP_DBL_0355,10,5.598880,5.590029,0.075954,51.209428,51.209428,0.000000,89855840.000000,89855840
quinn,EXP_DBL_0356,10,5.567820,5.563500,0.054467,48.130460,48.130460,0.000000,89810368.000000,89810368
quinn,EXP_DBL_0357,10,5.557527,5.544711,0.164151,50.378979,50.378979,0.000000,89810368.000000,89810368
quinn,EXP_DBL_0358,10,5.534035,5.518237,0.081758,48.244345,48.244345,0.000000,89810368.000000,89810368
quinn,EXP_DBL_0359,10,5.533120,5.541921,0.096422,49.664822,49.664822,0.000000,89810368.000000,89810368
quinn,EXP_DBL_0360,10,5.553411,5.555000,0.113564,50.413102,50.413102,0.000000,89810368.000000,89810368
quinn,EXP_DBL_0361,10,5.618654,5.608989,0.053346,48.008628,48.008628,0.000000,89810368.000000,89810368
quinn,EXP_DBL_0362,10,5.595570,5.591007,0.157895,51.185052,51.185052,0.000000,89810368.000000,89810368
quinn,EXP_DBL_0363,10,5.530642,5.529552,0.048659,50.554747,50.554747,0.000000,89810368.000000,89810368
quinn,EXP_DBL_0364,10,5.540688,5.547815,0.115122,49.318118,49.318118,0.000000,89787368.000000,89787368
quinn,EXP_DBL_0365,10,5.562905,5.551521,0.154318,50.490200,50.490200,0.000000,89806144.000000,89806144
quinn,EXP_DBL_0366,10,5.548137,5.552096,0.056815,50.562429,50.562429,0.000000,89810368.000000,89810368
quinn,EXP_DBL_0367,10,5.574423,5.595012,0.142020,49.863530,49.863530,0.000000,89810368.000000,89810368
quinn,EXP_DBL_0368,10,5.648646,5.616212,0.159968,50.047306,50.047306,0.000000,89810368.000000,89810368
quinn,EXP_DBL_0369,10,5.545200,5.542556,0.062136,50.284719,50.284719,0.000000,89809736.000000,89809736
quinn,EXP_DBL_0370,10,5.607453,5.590788,0.089899,49.972029,49.972029,0.000000,89811856.000000,89811856
quinn,EXP_DBL_0371,10,5.582384,5.580425,0.135775,48.895522,48.895522,0.000000,89810368.000000,89810368
quinn,EXP_DBL_0372,10,5.562860,5.567381,0.156093,47.751111,47.751111,0.000000,89815680.000000,89815680
quinn,EXP_DBL_0373,10,5.556150,5.549447,0.084484,49.787108,49.787108,0.000000,89805264.000000,89805264
quinn,EXP_DBL_0374,10,5.593112,5.586246,0.031376,50.561994,50.561994,0.000000,89810368.000000,89810368
quinn,EXP_DBL_0375,10,5.558911,5.552271,0.055192,48.245721,48.245721,0.000000,89810368.000000,89810368
quinn,EXP_DBL_0376,10,5.557061,5.541635,0.074488,50.201818,50.201818,0.000000,89810368.000000,89810368
quinn,EXP_DBL_0377,10,5.594795,5.637417,0.121934,50.036396,50.036396,0.000000,90015112.000000,90015112
quinn,EXP_DBL_0378,10,5.517419,5.504555,0.137037,49.895913,49.895913,0.000000,89841984.000000,89841984
quinn,EXP_DBL_0379,10,5.502726,5.521448,0.123717,49.755603,49.755603,0.000000,90083448.000000,90083448
quinn,EXP_DBL_0380,10,5.556332,5.572340,0.118902,51.465719,51.465719,0.000000,89810368.000000,89810368
quinn,EXP_DBL_0381,10,5.628557,5.640172,0.119215,50.238400,50.238400,0.000000,89810368.000000,89810368
quinn,EXP_DBL_0382,10,5.551498,5.521392,0.133204,50.596344,50.596344,0.000000,89767632.000000,89767632
quinn,EXP_DBL_0383,10,5.613066,5.605443,0.129916,50.063978,50.063978,0.000000,89770896.000000,89770896
quinn,EXP_DBL_0384,10,5.607583,5.600262,0.067520,50.171827,50.171827,0.000000,89810368.000000,89810368
quinn,EXP_DBL_0385,10,5.606458,5.592923,0.058425,48.852589,48.852589,0.000000,89810368.000000,89810368
quinn,EXP_DBL_0386,10,5.605196,5.600227,0.107064,50.025177,50.025177,0.000000,89817632.000000,89817632
quinn,EXP_DBL_0387,10,5.599608,5.594223,0.103251,47.946466,47.946466,0.000000,89810368.000000,89810368
quinn,EXP_DBL_0388,10,5.552956,5.562276,0.071250,49.859994,49.859994,0.000000,89810368.000000,89810368
quinn,EXP_DBL_0389,10,5.578519,5.566591,0.035543,50.105467,50.105467,0.000000,89810368.000000,89810368
quinn,EXP_DBL_0390,10,5.538209,5.556049,0.169859,50.114760,50.114760,0.000000,89810368.000000,89810368
quinn,EXP_DBL_0391,10,5.589023,5.591005,0.079704,48.112552,48.112552,0.000000,89810368.000000,89810368
quinn,EXP_DBL_0392,10,5.524094,5.510858,0.084883,50.317926,50.317926,0.000000,89810368.000000,89810368
quinn,EXP_DBL_0393,10,5.638517,5.639171,0.048820,50.493731,50.493731,0.000000,89810368.000000,89810368
quinn,EXP_DBL_0394,10,5.610170,5.620497,0.074553,49.785822,49.785822,0.000000,89810368.000000,89810368
quinn,EXP_DBL_0395,10,5.526755,5.540720,0.047574,50.183993,50.183993,0.000000,89810736.000000,89810736
quinn,EXP_DBL_0396,10,5.528130,5.533271,0.039194,50.677358,50.677358,0.000000,89807736.000000,89807736
quinn,EXP_DBL_0397,10,5.547277,5.533774,0.043967,50.774352,50.774352,0.000000,89810368.000000,89810368
quinn,EXP_DBL_0398,10,5.572254,5.582950,0.044206,51.278942,51.278942,0.000000,89810368.000000,89810368
quinn,EXP_DBL_0399,10,5.605935,5.579315,0.122370,50.914712,50.914712,0.000000,89810368.000000,89810368
quinn,EXP_DBL_0400,10,5.538744,5.534152,0.105329,48.700929,48.700929,0.000000,89810368.000000,89810368
quinn,EXP_DBL_0401,10,5.610531,5.598618,0.086019,48.497732,48.497732,0.000000,89810368.000000,89810368
quinn,EXP_DBL_0402,10,5.555939,5.561003,0.074102,49.670159,49.670159,0.000000,89810368.000000,89810368
quinn,EXP_DBL_0403,10,5.528199,5.533179,0.063808,47.962547,47.962547,0.000000,89810368.000000,89810368
quinn,EXP_DBL_0404,10,5.644327,5.632646,0.058906,51.192622,51.192622,0.000000,89825536.000000,89825536
quinn,EXP_DBL_0405,10,5.604722,5.608235,0.081894,50.951925,50.951925,0.000000,89810368.000000,89810368
quinn,EXP_DBL_0406,10,5.568131,5.581898,0.122525,48.120681,48.120681,0.000000,89825632.000000,89825632
quinn,EXP_DBL_0407,10,5.586733,5.577589,0.039849,49.892310,49.892310,0.000000,89810368.000000,89810368
quinn,EXP_DBL_0408,10,5.510402,5.527137,0.069035,48.956934,48.956934,0.000000,89874624.000000,89874624
quinn,EXP_DBL_0409,10,5.563483,5.562072,0.060784,49.445487,49.445487,0.000000,89810368.000000,89810368
quinn,EXP_DBL_0410,10,5.552332,5.523053,0.047080,50.637410,50.637410,0.000000,89810368.000000,89810368
quinn,EXP_DBL_0411,10,5.532706,5.535949,0.060160,48.145990,48.145990,0.000000,89810368.000000,89810368
quinn,EXP_DBL_0412,10,5.614820,5.599594,0.096954,48.614599,48.614599,0.000000,90059152.000000,90059152
quinn,EXP_DBL_0413,10,5.609703,5.612522,0.141651,51.088967,51.088967,0.000000,89810368.000000,89810368
quinn,EXP_DBL_0414,10,5.573292,5.561466,0.121768,48.513930,48.513930,0.000000,90068320.000000,90068320
quinn,EXP_DBL_0415,10,5.519486,5.496361,0.120958,48.801156,48.801156,0.000000,89810368.000000,89810368
quinn,EXP_DBL_0416,10,5.567119,5.579953,0.064419,50.834703,50.834703,0.000000,89651632.000000,89651632
quinn,EXP_DBL_0417,10,5.518003,5.533941,0.125141,49.024960,49.024960,0.000000,89651448.000000,89651448
quinn,EXP_DBL_0418,10,5.538186,5.559557,0.157305,48.482641,48.482641,0.000000,89651496.000000,89651496
quinn,EXP_DBL_0419,10,5.585426,5.591250,0.106577,48.123989,48.123989,0.000000,89651496.000000,89651496
quinn,EXP_DBL_0420,10,5.609819,5.627643,0.097866,48.128001,48.128001,0.000000,89651496.000000,89651496
quinn,EXP_DBL_0421,10,5.585147,5.561953,0.066465,50.245632,50.245632,0.000000,89651496.000000,89651496
quinn,EXP_DBL_0422,10,5.596709,5.596243,0.114202,49.686150,49.686150,0.000000,89651496.000000,89651496
quinn,EXP_DBL_0423,10,5.519135,5.497327,0.046428,49.828367,49.828367,0.000000,89657832.000000,89657832
quinn,EXP_DBL_0424,10,5.553368,5.546340,0.157366,47.905677,47.905677,0.000000,89526992.000000,89526992
quinn,EXP_DBL_0425,10,5.480304,5.490264,0.053925,49.818246,49.818246,0.000000,89652176.000000,89652176
quinn,EXP_DBL_0426,10,5.490898,5.536264,0.149441,50.994130,50.994130,0.000000,89645816.000000,89645816
quinn,EXP_DBL_0427,10,5.566108,5.569091,0.093411,48.810071,48.810071,0.000000,89651496.000000,89651496
quinn,EXP_DBL_0428,10,5.582058,5.585602,0.100844,48.547350,48.547350,0.000000,90271840.000000,90271840
quinn,EXP_DBL_0429,10,5.592078,5.577355,0.093630,50.676727,50.676727,0.000000,89724096.000000,89724096
quinn,EXP_DBL_0430,10,5.559731,5.553825,0.107289,47.920729,47.920729,0.000000,89652344.000000,89652344
quinn,EXP_DBL_0431,10,5.568858,5.557003,0.165073,48.150277,48.150277,0.000000,89667384.000000,89667384
quinn,EXP_DBL_0432,10,5.635455,5.653405,0.160791,50.731913,50.731913,0.000000,87411544.000000,87411544
quinn,EXP_DBL_0433,10,5.563540,5.527689,0.186982,49.669395,49.669395,0.000000,90222304.000000,90222304
quinn,EXP_DBL_0434,10,5.574364,5.541688,0.118282,48.212655,48.212655,0.000000,89652232.000000,89652232
quinn,EXP_DBL_0435,10,5.515915,5.518837,0.056837,48.378590,48.378590,0.000000,89644728.000000,89644728
quinn,EXP_DBL_0436,10,5.550891,5.548268,0.089148,50.800190,50.800190,0.000000,89651496.000000,89651496
quinn,EXP_DBL_0437,10,5.598741,5.620091,0.140652,49.630986,49.630986,0.000000,89651496.000000,89651496
quinn,EXP_DBL_0438,10,5.572216,5.555736,0.092062,48.131144,48.131144,0.000000,89693976.000000,89693976
quinn,EXP_DBL_0439,10,5.558895,5.582281,0.107052,50.248902,50.248902,0.000000,89651496.000000,89651496
quinn,EXP_DBL_0440,10,5.662562,5.654782,0.153648,51.432742,51.432742,0.000000,89651496.000000,89651496
quinn,EXP_DBL_0441,10,5.621605,5.586112,0.143897,50.598458,50.598458,0.000000,89651496.000000,89651496
quinn,EXP_DBL_0442,10,5.553957,5.557613,0.067282,48.049685,48.049685,0.000000,89651496.000000,89651496
quinn,EXP_DBL_0443,10,5.593437,5.588935,0.089512,48.659272,48.659272,0.000000,89651496.000000,89651496
quinn,EXP_DBL_0444,10,5.610811,5.607408,0.068332,48.085833,48.085833,0.000000,89651496.000000,89651496
quinn,EXP_DBL_0445,10,5.581919,5.586203,0.091234,50.654672,50.654672,0.000000,89651496.000000,89651496
quinn,EXP_DBL_0446,10,5.622072,5.587174,0.079527,49.368737,49.368737,0.000000,89651496.000000,89651496
quinn,EXP_DBL_0447,10,5.555183,5.520776,0.120959,48.048094,48.048094,0.000000,89626536.000000,89626536
quinn,EXP_DBL_0448,10,5.536664,5.513848,0.183490,49.427679,49.427679,0.000000,89647504.000000,89647504
quinn,EXP_DBL_0449,10,5.527551,5.553219,0.127302,48.860479,48.860479,0.000000,89651496.000000,89651496
quinn,EXP_DBL_0450,10,5.547503,5.547147,0.185825,51.441791,51.441791,0.000000,89651496.000000,89651496
quinn,EXP_DBL_0451,10,5.543001,5.556554,0.115724,49.548739,49.548739,0.000000,89651496.000000,89651496
quinn,EXP_DBL_0452,10,5.578571,5.588779,0.084420,49.670650,49.670650,0.000000,89651600.000000,89651600
quinn,EXP_DBL_0453,10,5.543573,5.553585,0.107231,48.214924,48.214924,0.000000,89652992.000000,89652992
quinn,EXP_DBL_0454,10,5.584634,5.580779,0.074392,50.532302,50.532302,0.000000,89651496.000000,89651496
quinn,EXP_DBL_0455,10,5.534540,5.532267,0.094331,48.220426,48.220426,0.000000,89644104.000000,89644104
quinn,EXP_DBL_0456,10,5.584904,5.577547,0.116098,49.941115,49.941115,0.000000,89646008.000000,89646008
quinn,EXP_DBL_0457,10,5.557955,5.543174,0.136685,50.428844,50.428844,0.000000,89651496.000000,89651496
quinn,EXP_DBL_0458,10,5.594367,5.573016,0.160175,48.841835,48.841835,0.000000,89651496.000000,89651496
quinn,EXP_DBL_0459,10,5.584394,5.605401,0.097376,48.149139,48.149139,0.000000,89651496.000000,89651496
quinn,EXP_DBL_0460,10,5.580642,5.594188,0.130797,51.095607,51.095607,0.000000,89847776.000000,89847776
quinn,EXP_DBL_0461,10,5.587684,5.591444,0.085980,50.669017,50.669017,0.000000,89685384.000000,89685384
quinn,EXP_DBL_0462,10,5.639309,5.619254,0.099854,49.308250,49.308250,0.000000,89913240.000000,89913240
quinn,EXP_DBL_0463,10,5.528190,5.512101,0.072845,50.215493,50.215493,0.000000,89651496.000000,89651496
quinn,EXP_DBL_0464,10,5.627103,5.631676,0.106179,48.221966,48.221966,0.000000,89651496.000000,89651496
quinn,EXP_DBL_0465,10,5.530830,5.551469,0.063754,51.081564,51.081564,0.000000,89601840.000000,89601840
quinn,EXP_DBL_0466,10,5.589752,5.568595,0.140293,49.983515,49.983515,0.000000,89609032.000000,89609032
quinn,EXP_DBL_0467,10,5.592582,5.599716,0.133188,49.972921,49.972921,0.000000,89651496.000000,89651496
quinn,EXP_DBL_0468,10,5.566442,5.584456,0.106536,50.158220,50.158220,0.000000,89651496.000000,89651496
quinn,EXP_DBL_0469,10,5.566218,5.561396,0.072706,48.285901,48.285901,0.000000,89656024.000000,89656024
quinn,EXP_DBL_0470,10,5.535246,5.556681,0.080147,48.210146,48.210146,0.000000,89651496.000000,89651496
quinn,EXP_DBL_0471,10,5.549486,5.540241,0.075244,47.826777,47.826777,0.000000,89651496.000000,89651496
quinn,EXP_DBL_0472,10,5.637057,5.640548,0.128049,50.107368,50.107368,0.000000,89651496.000000,89651496
quinn,EXP_DBL_0473,10,5.554752,5.552672,0.108748,49.207352,49.207352,0.000000,89651496.000000,89651496
quinn,EXP_DBL_0474,10,5.540297,5.549499,0.030376,50.134031,50.134031,0.000000,89651496.000000,89651496
quinn,EXP_DBL_0475,10,5.555476,5.553767,0.110771,48.158133,48.158133,0.000000,89651496.000000,89651496
quinn,EXP_DBL_0476,10,5.629789,5.619550,0.046351,49.632304,49.632304,0.000000,89651504.000000,89651504
quinn,EXP_DBL_0477,10,5.586080,5.602201,0.087074,50.037131,50.037131,0.000000,89651496.000000,89651496
quinn,EXP_DBL_0478,10,5.535782,5.549084,0.101411,48.193720,48.193720,0.000000,89651464.000000,89651464
quinn,EXP_DBL_0479,10,5.594560,5.572606,0.041077,49.571853,49.571853,0.000000,89703992.000000,89703992
quinn,EXP_DBL_0480,10,5.595498,5.585651,0.069092,52.142946,52.142946,0.000000,89651496.000000,89651496
quinn,EXP_DBL_0481,10,5.494844,5.498069,0.063617,49.848140,49.848140,0.000000,89651496.000000,89651496
quinn,EXP_DBL_0482,10,5.581542,5.596086,0.135524,49.134816,49.134816,0.000000,89651496.000000,89651496
quinn,EXP_DBL_0483,10,5.564844,5.567461,0.056011,49.943587,49.943587,0.000000,89651496.000000,89651496
quinn,EXP_DBL_0484,10,5.551942,5.560131,0.120775,50.685505,50.685505,0.000000,89651496.000000,89651496
quinn,EXP_DBL_0485,10,5.633983,5.626846,0.094734,48.224937,48.224937,0.000000,89651496.000000,89651496
quinn,EXP_DBL_0486,10,5.599330,5.606705,0.046170,50.695025,50.695025,0.000000,89651496.000000,89651496
quinn,EXP_DBL_0487,10,5.618823,5.599442,0.048373,50.048877,50.048877,0.000000,89674592.000000,89674592
quinn,EXP_DBL_0488,10,5.575743,5.574077,0.064195,51.154660,51.154660,0.000000,89651496.000000,89651496
quinn,EXP_DBL_0489,10,5.455896,5.452166,0.065020,48.207682,48.207682,0.000000,89667440.000000,89667440
quinn,EXP_DBL_0490,10,5.649677,5.632179,0.097678,48.905868,48.905868,0.000000,89651496.000000,89651496
quinn,EXP_DBL_0491,10,5.590717,5.575840,0.080690,48.131041,48.131041,0.000000,89715120.000000,89715120
quinn,EXP_DBL_0492,10,5.583309,5.575754,0.116236,48.585148,48.585148,0.000000,89651496.000000,89651496
quinn,EXP_DBL_0493,10,5.591100,5.603532,0.074096,48.267846,48.267846,0.000000,89651496.000000,89651496
quinn,EXP_DBL_0494,10,5.610907,5.597313,0.102193,50.403430,50.403430,0.000000,89651496.000000,89651496
quinn,EXP_DBL_0495,10,5.525764,5.513785,0.083616,48.189460,48.189460,0.000000,89918064.000000,89918064
quinn,EXP_DBL_0496,10,5.557072,5.526148,0.091270,48.721519,48.721519,0.000000,89651496.000000,89651496
quinn,EXP_DBL_0497,10,5.520306,5.538689,0.081602,48.481441,48.481441,0.000000,89914480.000000,89914480
quinn,EXP_DBL_0498,10,5.539897,5.510728,0.115662,48.296609,48.296609,0.000000,89651496.000000,89651496
quinn,EXP_DBL_0499,10,5.524018,5.529975,0.081852,50.263086,50.263086,0.000000,89743008.000000,89743008
quinn,EXP_DBL_0500,10,5.545262,5.522429,0.053152,51.179726,51.179726,0.000000,89742808.000000,89742808
quinn,EXP_DBL_0501,10,5.548911,5.537319,0.150394,48.457087,48.457087,0.000000,89742872.000000,89742872
quinn,EXP_DBL_0502,10,5.645095,5.617733,0.076476,49.268687,49.268687,0.000000,89742872.000000,89742872
quinn,EXP_DBL_0503,10,5.599814,5.598791,0.092041,50.703717,50.703717,0.000000,89742872.000000,89742872
quinn,EXP_DBL_0504,10,5.617679,5.631388,0.188316,50.398130,50.398130,0.000000,89742872.000000,89742872
quinn,EXP_DBL_0505,10,5.584922,5.578838,0.078409,49.574260,49.574260,0.000000,89742872.000000,89742872
quinn,EXP_DBL_0506,10,5.624296,5.647096,0.057807,48.892353,48.892353,0.000000,89749200.000000,89749200
quinn,EXP_DBL_0507,10,5.655821,5.643426,0.101130,49.868718,49.868718,0.000000,89614328.000000,89614328
quinn,EXP_DBL_0508,10,5.555607,5.571775,0.070972,47.982647,47.982647,0.000000,89737064.000000,89737064
quinn,EXP_DBL_0509,10,5.562805,5.567419,0.086937,49.567301,49.567301,0.000000,89727936.000000,89727936
quinn,EXP_DBL_0510,10,5.612241,5.621091,0.101713,50.009528,50.009528,0.000000,89742872.000000,89742872
quinn,EXP_DBL_0511,10,5.623784,5.630549,0.101201,49.201341,49.201341,0.000000,90360352.000000,90360352
quinn,EXP_DBL_0512,10,5.601703,5.605711,0.132243,50.392100,50.392100,0.000000,89813656.000000,89813656
quinn,EXP_DBL_0513,10,5.540272,5.551016,0.088818,49.644168,49.644168,0.000000,89743640.000000,89743640
quinn,EXP_DBL_0514,10,5.489048,5.475411,0.060487,50.009673,50.009673,0.000000,89755696.000000,89755696
quinn,EXP_DBL_0515,10,5.619415,5.612398,0.053964,50.083471,50.083471,0.000000,87497088.000000,87497088
quinn,EXP_DBL_0516,10,5.539343,5.519763,0.061259,50.279350,50.279350,0.000000,90307032.000000,90307032
quinn,EXP_DBL_0517,10,5.615698,5.617877,0.133510,50.496216,50.496216,0.000000,89743528.000000,89743528
quinn,EXP_DBL_0518,10,5.574652,5.576979,0.081420,51.054727,51.054727,0.000000,89731992.000000,89731992
quinn,EXP_DBL_0519,10,5.597605,5.622439,0.102813,48.567232,48.567232,0.000000,89742872.000000,89742872
quinn,EXP_DBL_0520,10,5.592249,5.618864,0.079391,48.702902,48.702902,0.000000,89742872.000000,89742872
quinn,EXP_DBL_0521,10,5.616542,5.610534,0.089366,48.279412,48.279412,0.000000,89785288.000000,89785288
quinn,EXP_DBL_0522,10,5.561786,5.555210,0.081974,48.267161,48.267161,0.000000,89742872.000000,89742872
quinn,EXP_DBL_0523,10,5.560720,5.554868,0.102978,48.325705,48.325705,0.000000,89742872.000000,89742872
quinn,EXP_DBL_0524,10,5.531892,5.550396,0.042219,51.185742,51.185742,0.000000,89742872.000000,89742872
quinn,EXP_DBL_0525,10,5.622825,5.637802,0.086494,50.037872,50.037872,0.000000,89742872.000000,89742872
quinn,EXP_DBL_0526,10,5.579565,5.608267,0.112312,48.024113,48.024113,0.000000,89742872.000000,89742872
quinn,EXP_DBL_0527,10,5.580877,5.569241,0.080294,49.119499,49.119499,0.000000,89742872.000000,89742872
quinn,EXP_DBL_0528,10,5.549539,5.545948,0.083629,48.555851,48.555851,0.000000,89742872.000000,89742872
quinn,EXP_DBL_0529,10,5.601385,5.614047,0.111331,48.551098,48.551098,0.000000,89742872.000000,89742872
quinn,EXP_DBL_0530,10,5.569510,5.600443,0.139088,48.149590,48.149590,0.000000,89715080.000000,89715080
quinn,EXP_DBL_0531,10,5.532778,5.508754,0.101077,48.495381,48.495381,0.000000,89738864.000000,89738864
quinn,EXP_DBL_0532,10,5.542851,5.546178,0.112197,48.227187,48.227187,0.000000,89742872.000000,89742872
quinn,EXP_DBL_0533,10,5.565217,5.564264,0.065971,49.605331,49.605331,0.000000,89742872.000000,89742872
quinn,EXP_DBL_0534,10,5.574394,5.551232,0.072145,50.297627,50.297627,0.000000,89742872.000000,89742872
quinn,EXP_DBL_0535,10,5.564176,5.564942,0.098103,48.619466,48.619466,0.000000,89742960.000000,89742960
quinn,EXP_DBL_0536,10,5.605988,5.610985,0.115318,48.370752,48.370752,0.000000,89744352.000000,89744352
quinn,EXP_DBL_0537,10,5.563874,5.522619,0.118294,48.866860,48.866860,0.000000,89742872.000000,89742872
quinn,EXP_DBL_0538,10,5.614588,5.640340,0.100510,50.521705,50.521705,0.000000,89734968.000000,89734968
quinn,EXP_DBL_0539,10,5.494060,5.489886,0.074695,48.380267,48.380267,0.000000,89737736.000000,89737736
quinn,EXP_DBL_0540,10,5.550702,5.558115,0.093367,50.260552,50.260552,0.000000,89742872.000000,89742872
quinn,EXP_DBL_0541,10,5.617995,5.577867,0.112359,49.313173,49.313173,0.000000,89742872.000000,89742872
quinn,EXP_DBL_0542,10,5.469402,5.459072,0.082888,50.411887,50.411887,0.000000,89742872.000000,89742872
quinn,EXP_DBL_0543,10,5.608492,5.624750,0.087783,48.020047,48.020047,0.000000,89939528.000000,89939528
quinn,EXP_DBL_0544,10,5.565987,5.538995,0.097180,50.203648,50.203648,0.000000,89777376.000000,89777376
quinn,EXP_DBL_0545,10,5.529024,5.531352,0.078054,51.022967,51.022967,0.000000,90005112.000000,90005112
quinn,EXP_DBL_0546,10,5.569752,5.553800,0.093474,48.289094,48.289094,0.000000,89742872.000000,89742872
quinn,EXP_DBL_0547,10,5.547789,5.562352,0.061003,48.860478,48.860478,0.000000,89742872.000000,89742872
quinn,EXP_DBL_0548,10,5.591880,5.561939,0.125659,49.975586,49.975586,0.000000,89692552.000000,89692552
quinn,EXP_DBL_0549,10,5.585121,5.588070,0.081352,48.184874,48.184874,0.000000,89696272.000000,89696272
quinn,EXP_DBL_0550,10,5.493932,5.494779,0.090348,50.415959,50.415959,0.000000,89742872.000000,89742872
quinn,EXP_DBL_0551,10,5.543114,5.533408,0.072796,50.482468,50.482468,0.000000,89742872.000000,89742872
quinn,EXP_DBL_0552,10,5.505098,5.494931,0.063070,50.420164,50.420164,0.000000,89747784.000000,89747784
quinn,EXP_DBL_0553,10,5.560572,5.521187,0.085031,49.121613,49.121613,0.000000,89742872.000000,89742872
quinn,EXP_DBL_0554,10,5.561734,5.548205,0.095901,47.833256,47.833256,0.000000,89742872.000000,89742872
quinn,EXP_DBL_0555,10,5.599488,5.571409,0.081474,48.093105,48.093105,0.000000,89742872.000000,89742872
quinn,EXP_DBL_0556,10,5.575764,5.552357,0.120760,50.136931,50.136931,0.000000,89742872.000000,89742872
quinn,EXP_DBL_0557,10,5.471941,5.445512,0.034333,50.507672,50.507672,0.000000,89742872.000000,89742872
quinn,EXP_DBL_0558,10,5.528382,5.512075,0.084557,50.265573,50.265573,0.000000,89742872.000000,89742872
quinn,EXP_DBL_0559,10,5.530709,5.528116,0.138075,48.745158,48.745158,0.000000,89742880.000000,89742880
quinn,EXP_DBL_0560,10,5.555388,5.529962,0.074370,50.405850,50.405850,0.000000,89742872.000000,89742872
quinn,EXP_DBL_0561,10,5.489484,5.465167,0.089174,48.760154,48.760154,0.000000,89742256.000000,89742256
quinn,EXP_DBL_0562,10,5.558169,5.568368,0.146306,48.038751,48.038751,0.000000,89799088.000000,89799088
