Variant,ConfigName,n,runtime_mean,runtime_med,runtime_iqr,runtime_iqr_ratio,compile_mean,compile_med,compile_iqr,compile_iqr_ratio,size_mean,size_med
regex-cli,EXP_DBL_0405,10,3.818465,3.832789,0.074682,0.019485,40.939543,40.785141,0.428752,0.010512,34511088.000000,34511088
regex-cli,EXP_DBL_1144,10,3.898176,3.915331,0.076261,0.019478,40.537825,40.494339,0.390918,0.009654,34313032.000000,34313032
regex-cli,EXP_DBL_0891,10,3.895313,3.914579,0.076217,0.019470,41.308792,41.250271,0.566112,0.013724,33071040.000000,33071040
regex-cli,EXP_DBL_0479,10,3.777055,3.748093,0.072952,0.019464,40.083622,39.968367,0.417933,0.010457,34535728.000000,34535728
regex-cli,EXP_ABL_009_GVN,10,3.813898,3.841951,0.074704,0.019444,40.412459,40.502837,0.376406,0.009293,34537040.000000,34537040
regex-cli,EXP_DBL_1057,10,3.779586,3.783282,0.073496,0.019427,40.722420,40.789886,0.400272,0.009813,34533336.000000,34533336
regex-cli,EXP_ABL_034_disable-cgp-store-extract,10,3.758264,3.763246,0.073057,0.019413,41.235972,41.202389,0.159204,0.003864,34529072.000000,34529072
regex-cli,EXP_DBL_0401,10,3.826387,3.827190,0.074287,0.019410,41.509223,41.462785,0.488996,0.011794,34511088.000000,34511088
regex-cli,EXP_DBL_0321,10,3.790907,3.791320,0.073580,0.019407,41.161600,41.164296,0.239006,0.005806,34645512.000000,34645512
regex-cli,EXP_DBL_0490,10,3.735509,3.702357,0.071806,0.019395,40.218915,40.090029,0.449067,0.011201,34528976.000000,34528976
regex-cli,EXP_DBL_0506,10,3.734195,3.715445,0.072043,0.019390,40.725958,40.843537,0.415814,0.010181,34529528.000000,34529528
regex-cli,EXP_DBL_0620,10,3.722601,3.698504,0.071602,0.019360,40.316435,40.461326,0.368296,0.009102,34529072.000000,34529072
regex-cli,EXP_DBL_1528,10,3.795148,3.794156,0.073448,0.019358,41.227291,41.157955,0.633908,0.015402,34505240.000000,34505240
regex-cli,EXP_DBL_1503,10,3.794791,3.768083,0.072941,0.019358,40.436648,40.298822,0.726447,0.018027,34399064.000000,34399064
regex-cli,EXP_DBL_1510,10,3.723152,3.709950,0.071814,0.019357,40.964678,41.061755,0.633936,0.015439,34494056.000000,34494056
regex-cli,EXP_DBL_1311,10,3.801591,3.806674,0.073671,0.019353,40.228519,40.317951,0.379683,0.009417,34463808.000000,34463808
regex-cli,EXP_DBL_0722,10,3.803649,3.814205,0.073802,0.019349,40.886399,40.802503,0.825315,0.020227,34537040.000000,34537040
regex-cli,EXP_DBL_0106,10,3.751261,3.733834,0.072228,0.019344,41.795111,41.734724,0.446708,0.010704,34527568.000000,34527568
regex-cli,EXP_DBL_1336,10,3.810481,3.830368,0.074041,0.019330,41.811969,41.598192,1.312258,0.031546,34519400.000000,34519400
regex-cli,EXP_DBL_0180,10,3.727806,3.701408,0.071486,0.019313,40.542976,40.511184,0.385958,0.009527,34592368.000000,34592368
regex-cli,EXP_DBL_1458,10,3.825841,3.799676,0.073365,0.019308,44.519829,44.472816,0.460768,0.010361,34694632.000000,34694632
regex-cli,EXP_DBL_1279,10,3.791156,3.792131,0.073206,0.019305,41.139886,41.161535,0.228472,0.005551,34463808.000000,34463808
regex-cli,EXP_DBL_0103,10,3.791155,3.762488,0.072604,0.019297,41.884067,41.948578,0.561687,0.013390,34516280.000000,34516280
regex-cli,EXP_DBL_0034,10,3.773314,3.755002,0.072455,0.019296,41.545845,41.583797,0.614014,0.014766,34477480.000000,34477480
regex-cli,EXP_DBL_1306,10,3.807967,3.809807,0.073429,0.019274,40.637031,40.665564,0.457955,0.011261,34463808.000000,34463808
regex-cli,EXP_DBL_0638,10,3.725563,3.713449,0.071442,0.019239,40.193903,40.147993,0.247557,0.006166,34529072.000000,34529072
regex-cli,EXP_DBL_1467,10,3.780828,3.768781,0.072444,0.019222,44.797724,44.790628,0.462534,0.010327,34521400.000000,34521400
regex-cli,EXP_DBL_0283,10,3.764149,3.756174,0.072172,0.019214,41.268813,41.228938,0.329107,0.007982,34501952.000000,34501952
regex-cli,EXP_DBL_1097,10,3.866976,3.872788,0.074136,0.019143,40.442106,40.447744,0.415061,0.010262,34649760.000000,34649760
regex-cli,EXP_DBL_0006,10,3.773111,3.761563,0.071967,0.019132,41.431652,41.551649,0.844131,0.020315,34477480.000000,34477480
regex-cli,EXP_DBL_1047,10,3.822390,3.838929,0.073341,0.019105,40.684545,40.594969,0.284380,0.007005,34513272.000000,34513272
regex-cli,EXP_DBL_0445,10,3.732726,3.705325,0.070762,0.019097,40.700008,40.693281,0.466623,0.011467,34528976.000000,34528976
regex-cli,EXP_DBL_1295,10,3.801005,3.788261,0.072328,0.019093,40.166820,40.206763,0.593260,0.014755,34370960.000000,34370960
regex-cli,EXP_DBL_1064,10,3.746517,3.730163,0.071188,0.019084,40.744314,40.792440,0.287725,0.007053,34533336.000000,34533336
regex-cli,EXP_DBL_0182,10,3.774704,3.770309,0.071845,0.019055,40.757770,40.694823,0.695678,0.017095,34551288.000000,34551288
regex-cli,EXP_ABL_031_disable-tail-calls,10,3.755771,3.757551,0.071528,0.019036,40.686614,40.565314,0.255864,0.006307,34529072.000000,34529072
regex-cli,EXP_DBL_0111,10,3.740845,3.730555,0.071015,0.019036,41.924755,41.743769,0.480058,0.011500,34529072.000000,34529072
regex-cli,EXP_DBL_0153,10,3.744593,3.724706,0.070902,0.019036,40.437967,40.466970,0.358933,0.008870,34529072.000000,34529072
regex-cli,EXP_DBL_0893,10,3.921093,3.925561,0.074607,0.019005,41.089946,41.094588,0.655985,0.015963,33071040.000000,33071040
regex-cli,EXP_DBL_0303,10,3.769601,3.749962,0.071187,0.018983,41.272667,41.269785,0.481100,0.011657,34564200.000000,34564200
regex-cli,EXP_DBL_0527,10,3.761070,3.741932,0.070991,0.018972,40.376467,40.290581,0.367702,0.009126,34529072.000000,34529072
regex-cli,EXP_DBL_0247,10,3.801297,3.780891,0.071617,0.018942,41.277415,41.252008,0.466122,0.011299,34559432.000000,34559432
regex-cli,EXP_DBL_1629,10,3.755681,3.737660,0.070771,0.018935,40.715462,40.714155,0.305680,0.007508,34529072.000000,34529072
regex-cli,EXP_DBL_0867,10,3.883198,3.891097,0.073629,0.018922,41.004171,40.973940,0.531268,0.012966,33072408.000000,33072408
regex-cli,EXP_DBL_0855,10,3.923574,3.922562,0.074217,0.018921,41.106161,41.075302,0.272058,0.006623,33071040.000000,33071040
regex-cli,EXP_DBL_0585,10,3.714192,3.697286,0.069887,0.018902,40.459605,40.454138,0.322861,0.007981,34529072.000000,34529072
regex-cli,EXP_DBL_1332,10,3.814503,3.836040,0.072464,0.018890,42.398001,42.557184,0.893346,0.020992,34518944.000000,34518944
regex-cli,EXP_DBL_0114,10,3.742590,3.715681,0.070189,0.018890,41.883812,41.947939,0.579997,0.013827,34529072.000000,34529072
regex-cli,EXP_DBL_0531,10,3.824467,3.836466,0.072428,0.018879,40.396006,40.393093,0.348832,0.008636,34537760.000000,34537760
regex-cli,EXP_DBL_0895,10,3.922451,3.932216,0.074200,0.018870,41.270257,41.194959,0.290183,0.007044,33071040.000000,33071040
regex-cli,EXP_DBL_0373,10,3.790927,3.790188,0.071467,0.018856,41.219579,41.164883,0.479040,0.011637,34506424.000000,34506424
regex-cli,EXP_DBL_1630,10,3.750509,3.726311,0.070225,0.018846,40.724978,40.710023,0.343173,0.008430,34529072.000000,34529072
regex-cli,EXP_DBL_1440,10,3.801453,3.810198,0.071651,0.018805,43.454567,42.295967,4.086973,0.096628,34521400.000000,34521400
regex-cli,EXP_DBL_0288,10,3.793312,3.788693,0.071220,0.018798,41.437368,41.323627,0.438276,0.010606,34501952.000000,34501952
regex-cli,EXP_DBL_1151,10,3.859007,3.837597,0.072100,0.018788,40.540131,40.524562,0.163665,0.004039,34454784.000000,34454784
regex-cli,EXP_DBL_1438,10,3.806152,3.770596,0.070818,0.018782,45.498784,45.536073,0.396818,0.008714,34521400.000000,34521400
regex-cli,EXP_DBL_0183,10,3.795936,3.796723,0.071228,0.018760,40.589192,40.459525,0.457379,0.011305,33704824.000000,33704824
regex-cli,EXP_DBL_0825,10,3.732351,3.723483,0.069806,0.018748,40.361221,40.280765,0.787919,0.019561,34529072.000000,34529072
regex-cli,EXP_DBL_0963,10,3.752212,3.729395,0.069861,0.018733,40.295290,40.375592,0.469263,0.011622,34447384.000000,34447384
regex-cli,EXP_DBL_0616,10,3.735491,3.723267,0.069726,0.018727,40.346920,40.442223,0.337722,0.008351,34529072.000000,34529072
regex-cli,EXP_DBL_0621,10,3.778267,3.772644,0.070601,0.018714,40.207711,40.311698,0.479311,0.011890,34527320.000000,34527320
regex-cli,EXP_DBL_0403,10,3.824181,3.836955,0.071793,0.018711,41.388522,41.263058,0.353857,0.008576,34511088.000000,34511088
regex-cli,EXP_DBL_1273,10,3.788034,3.769696,0.070511,0.018705,41.011260,41.095722,0.360051,0.008761,34463808.000000,34463808
regex-cli,EXP_DBL_1123,10,3.899330,3.889881,0.072702,0.018690,40.555958,40.629007,0.572848,0.014099,34313032.000000,34313032
regex-cli,EXP_DBL_1647,10,3.758167,3.753202,0.070141,0.018688,40.565856,40.466277,0.474279,0.011720,34529072.000000,34529072
regex-cli,EXP_DBL_0864,10,3.897759,3.898132,0.072790,0.018673,41.734785,41.742818,0.396643,0.009502,33071040.000000,33071040
regex-cli,EXP_DBL_0989,10,3.862371,3.870602,0.072267,0.018671,40.848402,40.852471,0.224044,0.005484,34557648.000000,34557648
regex-cli,EXP_DBL_0739,10,3.827411,3.845249,0.071791,0.018670,41.398804,41.326329,0.881180,0.021322,34537040.000000,34537040
regex-cli,EXP_DBL_0833,10,3.901360,3.913733,0.073052,0.018666,40.784280,40.781194,0.666438,0.016342,33071040.000000,33071040
regex-cli,EXP_DBL_1595,10,3.793181,3.790373,0.070734,0.018661,40.509706,40.432497,0.462298,0.011434,34863400.000000,34863400
regex-cli,EXP_DBL_1448,10,3.822351,3.822379,0.071271,0.018646,44.927925,44.918849,0.241570,0.005378,34522640.000000,34522640
regex-cli,EXP_DBL_0837,10,3.920260,3.944200,0.073541,0.018645,41.138472,41.053351,0.631462,0.015381,33071040.000000,33071040
regex-cli,EXP_DBL_0289,10,3.788857,3.764115,0.070182,0.018645,41.305208,41.159224,0.471183,0.011448,34500448.000000,34500448
regex-cli,EXP_DBL_0713,10,3.799978,3.787565,0.070566,0.018631,40.589019,40.470542,0.697545,0.017236,34537040.000000,34537040
regex-cli,EXP_DBL_1369,10,3.772129,3.759753,0.069969,0.018610,41.669802,41.678698,0.309517,0.007426,34513928.000000,34513928
regex-cli,EXP_DBL_0485,10,3.740842,3.716303,0.069028,0.018574,40.356572,40.443116,0.351422,0.008689,34528976.000000,34528976
regex-cli,EXP_DBL_1085,10,3.922382,3.930611,0.072951,0.018560,41.932273,41.759744,0.792282,0.018972,34313032.000000,34313032
regex-cli,EXP_DBL_1499,10,3.809104,3.818151,0.070826,0.018550,40.527864,40.452829,0.405666,0.010028,34505240.000000,34505240
regex-cli,EXP_DBL_1258,10,3.766468,3.750667,0.069517,0.018535,40.085382,40.006710,0.560693,0.014015,34520056.000000,34520056
regex-cli,EXP_DBL_0131,10,3.747906,3.746290,0.069420,0.018530,41.462534,41.538055,0.804876,0.019377,34529072.000000,34529072
regex-cli,EXP_DBL_0229,10,3.773509,3.764738,0.069753,0.018528,41.165633,41.081582,0.510031,0.012415,34559432.000000,34559432
regex-cli,EXP_DBL_0418,10,3.743285,3.748903,0.069454,0.018526,41.129384,41.195650,0.353730,0.008587,34528976.000000,34528976
regex-cli,EXP_DBL_0778,10,3.730599,3.718106,0.068833,0.018513,40.598499,40.506913,0.413058,0.010197,34529072.000000,34529072
regex-cli,EXP_DBL_1054,10,3.755301,3.760198,0.069527,0.018490,40.862282,40.726259,0.499567,0.012266,34533336.000000,34533336
regex-cli,EXP_ABL_003_disable-interleaved-load-combine,10,3.725947,3.731780,0.068947,0.018476,40.574903,40.474708,0.568816,0.014054,34529072.000000,34529072
regex-cli,EXP_DBL_0526,10,3.708296,3.687213,0.068068,0.018461,41.526416,42.045579,1.701795,0.040475,34529072.000000,34529072
regex-cli,EXP_DBL_0716,10,3.809160,3.807758,0.070293,0.018460,40.582251,40.623206,0.337276,0.008303,34537040.000000,34537040
regex-cli,EXP_DBL_1589,10,3.728684,3.721337,0.068697,0.018460,40.661711,40.663830,0.284595,0.006999,34529072.000000,34529072
regex-cli,EXP_DBL_1177,10,3.766576,3.761719,0.069376,0.018443,41.016835,40.964570,0.655388,0.015999,34528936.000000,34528936
regex-cli,EXP_DBL_0632,10,3.777027,3.760229,0.069100,0.018377,40.356377,40.429034,0.310972,0.007692,34509008.000000,34509008
regex-cli,EXP_DBL_0028,10,3.771126,3.750999,0.068932,0.018377,41.214543,41.279004,0.498075,0.012066,34477480.000000,34477480
regex-cli,EXP_DBL_1636,10,3.747721,3.739462,0.068688,0.018368,40.740127,40.682091,0.551761,0.013563,34529072.000000,34529072
regex-cli,EXP_DBL_1122,10,3.868719,3.874703,0.071079,0.018344,40.684331,40.724069,0.342798,0.008418,34313032.000000,34313032
regex-cli,EXP_DBL_1404,10,3.856337,3.841277,0.070363,0.018318,41.590742,41.747060,0.589066,0.014110,34540728.000000,34540728
regex-cli,EXP_DBL_1219,10,3.777101,3.751569,0.068720,0.018318,40.743033,40.838820,0.252457,0.006182,34528624.000000,34528624
regex-cli,EXP_DBL_1131,10,3.875612,3.878669,0.070964,0.018296,42.519948,42.612855,0.868685,0.020386,34313032.000000,34313032
regex-cli,EXP_DBL_1340,10,3.776964,3.743250,0.068488,0.018296,41.098389,41.111007,0.269403,0.006553,34518944.000000,34518944
regex-cli,EXP_DBL_1275,10,3.768883,3.759588,0.068719,0.018278,41.128766,41.112902,0.269012,0.006543,34463808.000000,34463808
regex-cli,EXP_DBL_0578,10,3.846917,3.832133,0.070007,0.018268,41.657062,41.690043,0.398212,0.009552,34651384.000000,34651384
regex-cli,EXP_DBL_1324,10,3.779038,3.757807,0.068588,0.018252,40.815030,40.733613,0.638324,0.015671,34463808.000000,34463808
regex-cli,EXP_ABL_024_disable-ifcvt-diamond,10,3.715582,3.696352,0.067381,0.018229,41.088939,41.111528,0.375762,0.009140,34529072.000000,34529072
regex-cli,EXP_DBL_0173,10,3.785589,3.782659,0.068842,0.018199,40.427273,40.373708,0.432845,0.010721,34559432.000000,34559432
regex-cli,EXP_DBL_0280,10,3.796850,3.808527,0.069298,0.018195,41.388341,41.350514,0.602733,0.014576,34501952.000000,34501952
regex-cli,EXP_DBL_1377,10,3.822366,3.836835,0.069709,0.018168,42.082695,42.035345,0.632516,0.015047,34518944.000000,34518944
regex-cli,EXP_DBL_0926,10,3.782806,3.763175,0.068345,0.018162,40.319555,40.330844,0.401821,0.009963,34590848.000000,34590848
regex-cli,EXP_DBL_1507,10,3.774917,3.776093,0.068538,0.018151,40.125163,40.066734,0.104661,0.002612,34556912.000000,34556912
regex-cli,EXP_ABL_005_DestinationPropagation,10,3.790049,3.768777,0.068408,0.018151,40.252432,40.212701,0.450402,0.011200,34511088.000000,34511088
regex-cli,EXP_DBL_1287,10,3.805942,3.805426,0.069065,0.018149,41.036187,40.895619,0.774674,0.018943,34463808.000000,34463808
regex-cli,EXP_DBL_1366,10,3.877481,3.876952,0.070267,0.018124,41.834498,41.801945,0.337939,0.008084,34519032.000000,34519032
regex-cli,EXP_DBL_0038,10,3.791727,3.795805,0.068787,0.018122,41.518405,41.426986,0.638463,0.015412,34477568.000000,34477568
regex-cli,EXP_DBL_0742,10,3.778185,3.757736,0.068093,0.018121,41.087219,41.059860,0.373143,0.009088,34537040.000000,34537040
regex-cli,EXP_DBL_1523,10,3.781269,3.784771,0.068542,0.018110,40.875193,40.888565,0.844891,0.020663,34505240.000000,34505240
regex-cli,EXP_DBL_0856,10,3.887558,3.882803,0.070292,0.018103,41.129285,41.126567,0.578312,0.014062,33071040.000000,33071040
regex-cli,EXP_DBL_0814,10,3.752896,3.736365,0.067619,0.018098,40.569333,40.575465,0.382714,0.009432,34529072.000000,34529072
regex-cli,EXP_DBL_1475,10,3.774721,3.753701,0.067858,0.018078,44.881075,44.954654,0.116706,0.002596,34528072.000000,34528072
regex-cli,EXP_DBL_0193,10,3.761347,3.741090,0.067589,0.018067,40.942328,40.918583,0.312950,0.007648,34559432.000000,34559432
regex-cli,EXP_DBL_0484,10,3.745788,3.737007,0.067479,0.018057,40.316978,40.416675,0.406650,0.010061,34528976.000000,34528976
regex-cli,EXP_DBL_0035,10,3.765799,3.762379,0.067885,0.018043,41.433305,41.435470,0.220674,0.005326,34477480.000000,34477480
regex-cli,EXP_DBL_1344,10,3.781445,3.778924,0.068134,0.018030,41.330377,41.222813,0.433780,0.010523,34512224.000000,34512224
regex-cli,EXP_DBL_0165,10,3.761588,3.767872,0.067899,0.018021,40.306452,40.304551,0.408895,0.010145,34640816.000000,34640816
regex-cli,EXP_DBL_0633,10,3.769410,3.768581,0.067903,0.018018,40.321595,40.323076,0.417103,0.010344,34529072.000000,34529072
regex-cli,EXP_DBL_0215,10,3.782905,3.760983,0.067727,0.018008,40.872691,40.782492,0.543110,0.013317,34559432.000000,34559432
regex-cli,EXP_DBL_1497,10,3.803045,3.811270,0.068584,0.017995,40.856456,40.698246,0.525675,0.012916,34505240.000000,34505240
regex-cli,EXP_DBL_0848,10,3.825721,3.806482,0.068366,0.017960,41.678167,41.577287,0.144498,0.003475,33403584.000000,33403584
regex-cli,EXP_DBL_0274,10,3.769727,3.752206,0.067389,0.017960,40.843262,40.740892,0.515079,0.012643,34501952.000000,34501952
regex-cli,EXP_DBL_0008,10,3.768906,3.741820,0.067203,0.017960,41.385896,41.386449,0.110663,0.002674,34477936.000000,34477936
regex-cli,EXP_DBL_0961,10,3.739796,3.734111,0.067056,0.017958,40.699705,40.633881,0.654286,0.016102,34541128.000000,34541128
regex-cli,EXP_DBL_1439,10,3.821670,3.838395,0.068920,0.017955,44.321660,45.184589,2.606230,0.057680,34521400.000000,34521400
regex-cli,EXP_DBL_1117,10,3.890000,3.891987,0.069845,0.017946,40.512671,40.523418,0.410720,0.010135,34313120.000000,34313120
regex-cli,EXP_DBL_0920,10,3.736199,3.722228,0.066796,0.017945,41.129093,41.143372,0.674683,0.016398,34541128.000000,34541128
regex-cli,EXP_DBL_1613,10,3.758460,3.760794,0.067479,0.017943,40.689917,40.583586,0.447971,0.011038,34529072.000000,34529072
regex-cli,EXP_DBL_0301,10,3.769272,3.776481,0.067680,0.017921,41.267388,41.246991,0.224871,0.005452,34501952.000000,34501952
regex-cli,EXP_DBL_0877,10,3.824455,3.838024,0.068755,0.017914,42.381193,42.361503,0.443010,0.010458,33189992.000000,33189992
regex-cli,EXP_DBL_1536,10,3.812357,3.817728,0.068353,0.017904,42.214171,42.177723,0.463817,0.010997,34505240.000000,34505240
regex-cli,EXP_DBL_1207,10,3.735324,3.730497,0.066749,0.017893,41.398124,41.447188,0.575793,0.013892,34679496.000000,34679496
regex-cli,EXP_DBL_1571,10,3.777656,3.780905,0.067518,0.017858,40.603186,40.614895,0.398525,0.009812,34505240.000000,34505240
regex-cli,EXP_ABL_071_disable-2addr-hack,10,3.747312,3.755075,0.067055,0.017857,41.299700,41.300258,0.490361,0.011873,34529072.000000,34529072
regex-cli,EXP_DBL_1335,10,3.778455,3.755152,0.066784,0.017785,42.687036,42.588206,0.474166,0.011134,34518944.000000,34518944
regex-cli,EXP_DBL_0902,10,3.838992,3.813046,0.067768,0.017773,41.431988,41.409596,0.611604,0.014770,33297032.000000,33297032
regex-cli,EXP_DBL_0091,10,3.741189,3.756365,0.066739,0.017767,41.997523,41.910013,0.212957,0.005081,34529528.000000,34529528
regex-cli,EXP_DBL_0510,10,3.743898,3.725839,0.066187,0.017764,40.779344,40.688702,0.383818,0.009433,34529072.000000,34529072
regex-cli,EXP_DBL_0279,10,3.773968,3.761777,0.066784,0.017753,41.043359,41.116106,0.474173,0.011533,34501952.000000,34501952
regex-cli,EXP_DBL_0464,10,3.740299,3.726227,0.066033,0.017721,40.200998,40.091437,0.293754,0.007327,34528976.000000,34528976
regex-cli,EXP_DBL_1361,10,3.796908,3.785264,0.067062,0.017717,41.828915,41.789997,0.312755,0.007484,34527432.000000,34527432
regex-cli,EXP_DBL_1259,10,3.822824,3.834231,0.067907,0.017711,40.826268,40.740507,0.377684,0.009270,34496112.000000,34496112
regex-cli,EXP_DBL_0587,10,3.722585,3.697001,0.065465,0.017708,40.485813,40.423632,0.318097,0.007869,34529072.000000,34529072
regex-cli,EXP_DBL_0093,10,3.759612,3.746161,0.066331,0.017706,42.663229,42.688488,0.271304,0.006355,34519952.000000,34519952
regex-cli,EXP_DBL_1155,10,3.797009,3.814226,0.067487,0.017693,40.570377,40.610797,0.381796,0.009401,34341664.000000,34341664
regex-cli,EXP_DBL_0665,10,3.824626,3.847023,0.068058,0.017691,40.417424,40.534927,0.414101,0.010216,34537040.000000,34537040
regex-cli,EXP_DBL_0752,10,3.727513,3.711457,0.065601,0.017675,40.869528,40.813095,0.373384,0.009149,34529072.000000,34529072
regex-cli,EXP_DBL_0861,10,3.888779,3.908110,0.069069,0.017673,41.039164,41.041930,0.439323,0.010704,33071040.000000,33071040
regex-cli,EXP_DBL_1076,10,3.847949,3.867071,0.068306,0.017663,40.911926,41.028207,0.764439,0.018632,34655632.000000,34655632
regex-cli,EXP_DBL_1292,10,3.772422,3.760701,0.066421,0.017662,40.276608,40.327998,0.441602,0.010950,34630224.000000,34630224
regex-cli,EXP_DBL_0240,10,3.797546,3.819401,0.067399,0.017646,41.367556,41.388321,0.227165,0.005489,34580328.000000,34580328
regex-cli,EXP_DBL_0905,10,3.911622,3.925280,0.069011,0.017581,41.809220,41.843057,0.779375,0.018626,33071040.000000,33071040
regex-cli,EXP_DBL_0371,10,3.768553,3.750846,0.065866,0.017560,41.674997,41.733646,0.429897,0.010301,34511088.000000,34511088
regex-cli,EXP_DBL_0314,10,3.804774,3.801939,0.066733,0.017552,41.141841,41.145195,0.326984,0.007947,34501952.000000,34501952
regex-cli,EXP_DBL_0881,10,3.821212,3.817015,0.066992,0.017551,41.140464,41.140535,0.372218,0.009047,33054912.000000,33054912
regex-cli,EXP_ABL_061_disable-last-run-tracking,10,3.712165,3.688789,0.064714,0.017543,41.462838,41.550894,0.616182,0.014830,34529072.000000,34529072
regex-cli,EXP_DBL_1461,10,3.817275,3.826610,0.067019,0.017514,44.642132,44.591206,0.259189,0.005813,34426560.000000,34426560
regex-cli,EXP_DBL_0220,10,3.794648,3.803765,0.066615,0.017513,41.160154,41.150336,0.469642,0.011413,34618880.000000,34618880
regex-cli,EXP_DBL_1481,10,3.798499,3.800206,0.066518,0.017504,44.918684,44.875401,0.371634,0.008281,34521400.000000,34521400
regex-cli,EXP_DBL_0852,10,3.901710,3.914565,0.068501,0.017499,41.496017,41.467348,0.388416,0.009367,33071040.000000,33071040
regex-cli,EXP_DBL_1011,10,3.776106,3.759858,0.065640,0.017458,40.551978,40.497586,0.388409,0.009591,34533648.000000,34533648
regex-cli,EXP_ABL_072_disable-cgp,10,3.809704,3.832587,0.066906,0.017457,41.153211,41.068459,0.335184,0.008162,34659464.000000,34659464
regex-cli,EXP_DBL_0463,10,3.721650,3.702872,0.064637,0.017456,40.255828,40.229945,0.306103,0.007609,34528976.000000,34528976
regex-cli,EXP_DBL_0384,10,3.777019,3.780102,0.065973,0.017453,41.735085,41.822525,0.494483,0.011823,34511088.000000,34511088
regex-cli,EXP_ABL_015_MatchBranchSimplification,10,3.779746,3.788965,0.066068,0.017437,41.507236,40.426186,0.456746,0.011298,34528624.000000,34528624
regex-cli,EXP_DBL_1414,10,3.766816,3.747412,0.065307,0.017427,41.476612,41.459146,0.487215,0.011752,34521400.000000,34521400
regex-cli,EXP_DBL_0122,10,3.770459,3.769157,0.065604,0.017405,41.772130,41.706130,0.543028,0.013020,34529072.000000,34529072
regex-cli,EXP_DBL_1072,10,3.826494,3.821333,0.066459,0.017392,40.731764,40.712835,0.200763,0.004931,34549792.000000,34549792
regex-cli,EXP_DBL_0934,10,3.754565,3.739071,0.064977,0.017378,41.275349,41.332660,0.517680,0.012525,34541128.000000,34541128
regex-cli,EXP_DBL_1386,10,3.782273,3.767540,0.065449,0.017372,41.978005,42.025833,0.489068,0.011637,34518944.000000,34518944
regex-cli,EXP_DBL_0849,10,3.879972,3.892172,0.067607,0.017370,41.697920,41.748589,0.289917,0.006944,33067552.000000,33067552
regex-cli,EXP_DBL_0338,10,3.792737,3.780672,0.065565,0.017342,40.893005,40.939345,0.739571,0.018065,34511088.000000,34511088
regex-cli,EXP_DBL_0537,10,3.743219,3.734058,0.064719,0.017332,40.330683,40.328330,0.385100,0.009549,34529072.000000,34529072
regex-cli,EXP_DBL_0857,10,3.885132,3.887792,0.067375,0.017330,40.624605,40.636465,0.406387,0.010001,33071040.000000,33071040
regex-cli,EXP_DBL_1079,10,3.776384,3.792361,0.065656,0.017313,41.341875,41.345419,0.921392,0.022285,34533336.000000,34533336
regex-cli,EXP_DBL_1572,10,3.789051,3.802860,0.065730,0.017284,40.677019,40.803204,0.843821,0.020680,34505240.000000,34505240
regex-cli,EXP_DBL_0072,10,3.800217,3.803659,0.065701,0.017273,41.869756,41.947057,0.547381,0.013049,34611792.000000,34611792
regex-cli,EXP_DBL_0887,10,3.913619,3.926902,0.067774,0.017259,41.167648,41.171718,0.302824,0.007355,33071040.000000,33071040
regex-cli,EXP_DBL_1330,10,3.754988,3.745951,0.064585,0.017241,41.074298,41.019726,0.558525,0.013616,34519080.000000,34519080
regex-cli,EXP_DBL_1519,10,3.784480,3.793431,0.065388,0.017237,40.758804,40.675602,0.524131,0.012886,34505240.000000,34505240
regex-cli,EXP_DBL_1102,10,3.874324,3.855833,0.066440,0.017231,40.611257,40.693605,0.549333,0.013499,34305416.000000,34305416
regex-cli,EXP_DBL_1153,10,3.893583,3.884844,0.066926,0.017227,40.677276,40.802825,0.279748,0.006856,34333544.000000,34333544
regex-cli,EXP_DBL_0591,10,3.783682,3.767626,0.064843,0.017211,40.326080,40.390910,0.282562,0.006996,34519952.000000,34519952
regex-cli,EXP_DBL_0876,10,3.837098,3.821201,0.065689,0.017191,42.388763,42.416666,0.582675,0.013737,33067864.000000,33067864
regex-cli,EXP_DBL_1502,10,3.813101,3.807874,0.065454,0.017189,40.523694,40.469660,0.385032,0.009514,34505696.000000,34505696
regex-cli,EXP_DBL_0726,10,3.816746,3.809017,0.065455,0.017184,41.427665,41.361515,0.807317,0.019519,34537040.000000,34537040
regex-cli,EXP_DBL_0174,10,3.723561,3.699911,0.063541,0.017174,40.410685,40.364290,0.248406,0.006154,34562768.000000,34562768
regex-cli,EXP_DBL_0262,10,3.821450,3.817945,0.065546,0.017168,40.571716,40.699070,0.331998,0.008157,34557624.000000,34557624
regex-cli,EXP_DBL_1068,10,3.823539,3.842287,0.065926,0.017158,40.668855,40.626209,0.312132,0.007683,34663704.000000,34663704
regex-cli,EXP_DBL_0507,10,3.780992,3.793470,0.065089,0.017158,40.339033,40.274226,0.360291,0.008946,34422424.000000,34422424
regex-cli,EXP_DBL_0313,10,3.771167,3.776887,0.064794,0.017155,41.367649,41.254842,0.656208,0.015906,34507288.000000,34507288
regex-cli,EXP_DBL_1236,10,3.734435,3.720349,0.063819,0.017154,42.660934,42.571050,0.512903,0.012048,34549384.000000,34549384
regex-cli,EXP_DBL_1464,10,3.807386,3.775093,0.064742,0.017150,44.935638,44.982967,0.313356,0.006966,34521400.000000,34521400
regex-cli,EXP_DBL_1625,10,3.764697,3.783243,0.064727,0.017109,40.594510,40.547824,0.614872,0.015164,34529072.000000,34529072
