Variant,ConfigName,n,runtime_med,compile_med,size_med,alloca_med,load_med,store_med,gep_med,phi_med,bb_med
B,EXP_DBL_0759,3,3.214178,0.900692,449968,17,65,31,54,71,13
B,EXP_DBL_0760,3,4.190131,0.963571,449984,17,65,31,54,71,13
B,EXP_DBL_0761,3,3.836505,1.002056,449888,17,65,31,54,71,13
B,EXP_DBL_0762,3,3.211372,1.006125,449968,17,65,31,54,71,13
B,EXP_DBL_0763,3,3.220489,0.981725,449968,17,65,31,54,71,13
B,EXP_DBL_0764,3,3.178307,0.932468,449856,17,65,31,54,71,13
B,EXP_DBL_0765,3,4.199499,0.952452,449952,17,65,31,54,71,13
B,EXP_DBL_0766,3,3.112210,1.058919,449968,17,65,31,54,71,13
B,EXP_DBL_0767,3,3.103998,0.969678,449968,17,65,31,54,71,13
B,EXP_DBL_0768,3,3.173594,1.050653,449968,17,65,31,54,71,13
B,EXP_DBL_0769,3,3.194993,1.004456,449968,17,65,31,54,71,13
B,EXP_DBL_0770,3,3.219382,1.069413,449968,17,65,31,54,71,13
B,EXP_DBL_0771,3,3.089739,1.025625,449968,17,65,31,54,71,13
B,EXP_DBL_0772,3,3.136296,0.977743,449968,17,65,31,54,71,13
B,EXP_DBL_0773,3,3.202280,0.972199,449968,17,65,31,54,71,13
B,EXP_DBL_0774,3,3.131116,0.997744,449968,17,65,31,54,71,13
B,EXP_DBL_0775,3,3.211697,0.993525,449968,17,65,31,54,71,13
B,EXP_DBL_0776,3,3.116826,0.969159,449968,17,65,31,54,71,13
B,EXP_DBL_0777,3,3.075277,0.954152,449968,17,65,31,54,71,13
B,EXP_DBL_0778,3,3.165104,0.926488,449968,17,65,31,54,71,13
B,EXP_DBL_0779,3,3.091636,0.893290,449968,17,65,31,54,71,13
B,EXP_DBL_0780,3,3.137755,0.962875,449968,17,65,31,54,71,13
B,EXP_DBL_0781,3,3.205254,0.923319,449968,17,65,31,54,71,13
B,EXP_DBL_0782,3,3.188435,0.909568,449968,17,65,31,54,71,13
B,EXP_DBL_0783,3,3.180275,0.925200,449968,17,65,31,54,71,13
B,EXP_DBL_0784,3,3.211228,0.944779,449968,17,65,31,54,71,13
B,EXP_DBL_0785,3,3.210829,0.993612,449968,17,65,31,54,71,13
B,EXP_DBL_0786,3,3.143336,0.938593,449968,17,65,31,54,71,13
B,EXP_DBL_0787,3,4.176208,0.919358,449952,17,65,31,54,71,13
B,EXP_DBL_0788,3,3.212362,1.002087,449968,17,65,31,54,71,13
B,EXP_DBL_0789,3,3.221319,0.878417,449968,17,65,31,54,71,13
B,EXP_DBL_0790,3,3.099324,0.866629,449968,17,65,31,54,71,13
B,EXP_DBL_0791,3,3.105080,0.731061,449968,17,65,31,54,71,13
B,EXP_DBL_0792,3,3.128103,0.958931,449984,17,65,31,54,71,13
B,EXP_DBL_0793,3,2.788629,0.906675,450000,17,65,31,54,71,13
B,EXP_DBL_0794,3,3.174784,0.896620,449968,17,65,31,54,71,13
B,EXP_DBL_0795,3,3.189165,0.934839,449968,17,65,31,54,71,13
B,EXP_DBL_0796,3,3.064496,0.920942,449968,17,65,31,54,71,13
B,EXP_DBL_0797,3,4.210833,0.921397,449952,17,65,31,54,71,13
B,EXP_DBL_0798,3,3.156744,0.953303,449968,17,65,31,54,71,13
B,EXP_DBL_0799,3,3.207426,1.002867,449968,17,65,31,54,71,13
B,EXP_DBL_0800,3,3.185589,0.983538,449968,17,65,31,54,71,13
B,EXP_DBL_0801,3,3.212708,0.995235,449968,17,65,31,54,71,13
B,EXP_DBL_0802,3,3.200367,0.945235,449968,17,65,31,54,71,13
B,EXP_DBL_0803,3,3.069993,0.978044,449968,17,65,31,54,71,13
B,EXP_DBL_0804,3,3.204457,0.917620,449968,17,65,31,54,71,13
B,EXP_DBL_0805,3,3.206277,0.973744,449968,17,65,31,54,71,13
B,EXP_DBL_0806,3,3.188712,0.924788,449968,17,65,31,54,71,13
B,EXP_DBL_0807,3,3.202638,0.988684,449968,17,65,31,54,71,13
B,EXP_DBL_0808,3,3.176985,0.992823,449968,17,65,31,54,71,13
B,EXP_DBL_0809,3,3.042459,0.894746,449968,17,65,31,54,71,13
B,EXP_DBL_0810,3,3.212802,1.021788,449968,17,65,31,54,71,13
B,EXP_DBL_0811,3,2.884850,0.965853,450000,17,65,31,54,71,13
B,EXP_DBL_0812,3,3.064080,0.987752,449968,17,65,31,54,71,13
B,EXP_DBL_0813,3,3.187434,1.024722,449968,17,65,31,54,71,13
B,EXP_DBL_0814,3,3.174579,0.992034,449968,17,65,31,54,71,13
B,EXP_DBL_0815,3,3.213762,0.939946,449968,17,65,31,54,71,13
B,EXP_DBL_0816,3,3.203549,0.971270,449968,17,65,31,54,71,13
B,EXP_DBL_0817,3,3.123035,0.940469,449968,17,65,31,54,71,13
B,EXP_DBL_0818,3,2.993587,0.980942,449968,17,65,31,54,71,13
B,EXP_DBL_0819,3,4.247388,0.980354,449984,17,65,31,54,71,13
B,EXP_DBL_0820,3,3.208430,0.973414,449968,17,65,31,54,71,13
B,EXP_DBL_0821,3,3.186630,0.983260,449968,17,65,31,54,71,13
B,EXP_DBL_0822,3,3.213275,0.945709,449968,17,65,31,54,71,13
B,EXP_DBL_0823,3,3.208777,0.931189,449968,17,65,31,54,71,13
B,EXP_DBL_0824,3,3.209118,0.983924,449968,17,65,31,54,71,13
B,EXP_DBL_0825,3,3.093265,0.889648,449968,17,65,31,54,71,13
B,EXP_DBL_0826,3,3.045492,0.744457,449968,17,65,31,54,71,13
B,EXP_DBL_0827,3,2.965866,0.958004,450144,17,65,31,54,71,13
B,EXP_DBL_0828,3,3.189440,2.074125,449968,17,65,31,54,71,13
B,EXP_DBL_0829,3,4.051349,2.149987,449984,17,65,31,54,71,13
B,EXP_DBL_0830,3,3.193595,0.961738,449968,17,65,31,54,71,13
B,EXP_DBL_0831,3,4.238704,1.040190,449952,18,66,32,54,71,13
B,EXP_DBL_0832,3,4.262482,1.024185,449952,18,66,32,54,71,13
B,EXP_DBL_0833,3,4.252372,1.013687,449952,18,66,32,54,71,13
B,EXP_DBL_0834,3,4.050797,1.007181,449952,18,66,32,54,71,13
B,EXP_DBL_0835,3,4.262696,1.017405,449952,18,66,32,54,71,13
B,EXP_DBL_0836,3,4.060403,1.035223,449952,18,66,32,54,71,13
B,EXP_DBL_0837,3,4.110929,1.040401,449952,18,66,32,54,71,13
B,EXP_DBL_0838,3,4.147032,0.983524,449952,18,66,32,54,71,13
B,EXP_DBL_0839,3,4.219275,1.043937,449952,18,66,32,54,71,13
B,EXP_DBL_0840,3,4.269743,1.062004,449952,18,66,32,54,71,13
B,EXP_DBL_0841,3,4.353138,1.010259,449952,18,66,32,54,71,13
B,EXP_DBL_0842,3,4.326893,0.957127,449952,18,66,32,54,71,13
B,EXP_DBL_0843,3,4.166104,0.948877,449984,18,66,32,54,71,13
B,EXP_DBL_0844,3,3.141144,0.961187,449904,18,66,32,54,71,13
B,EXP_DBL_0845,3,4.188662,1.028384,449952,18,66,32,54,71,13
B,EXP_DBL_0846,3,4.212516,1.035140,449952,18,66,32,54,71,13
B,EXP_DBL_0847,3,4.002637,0.999792,449856,18,66,32,54,71,13
B,EXP_DBL_0848,3,3.946925,1.037512,449952,18,66,32,54,71,13
B,EXP_DBL_0849,3,4.193680,1.055105,449952,18,66,32,54,71,13
B,EXP_DBL_0850,3,4.044373,1.003097,449952,18,66,32,54,71,13
B,EXP_DBL_0851,3,4.240047,0.899465,449952,18,66,32,54,71,13
B,EXP_DBL_0852,3,4.120665,0.983384,449952,18,66,32,54,71,13
B,EXP_DBL_0853,3,4.194158,0.957021,449952,18,66,32,54,71,13
B,EXP_DBL_0854,3,4.224768,0.966698,449952,18,66,32,54,71,13
B,EXP_DBL_0855,3,4.074937,1.026079,449952,18,66,32,54,71,13
B,EXP_DBL_0856,3,4.176116,0.994602,449952,18,66,32,54,71,13
B,EXP_DBL_0857,3,4.105611,0.907066,449952,18,66,32,54,71,13
B,EXP_DBL_0858,3,4.142900,0.995326,449952,18,66,32,54,71,13
B,EXP_DBL_0859,3,4.256583,0.994029,449952,18,66,32,54,71,13
B,EXP_DBL_0860,3,4.288503,1.058800,449952,18,66,32,54,71,13
B,EXP_DBL_0861,3,4.254055,0.933356,449952,18,66,32,54,71,13
B,EXP_DBL_0862,3,4.137291,1.057051,449952,18,66,32,54,71,13
B,EXP_DBL_0863,3,4.050392,0.999102,449952,18,66,32,54,71,13
B,EXP_DBL_0864,3,4.090775,1.044806,449952,18,66,32,54,71,13
B,EXP_DBL_0865,3,4.182235,1.026204,449952,18,66,32,54,71,13
B,EXP_DBL_0866,3,4.204688,1.000225,449952,18,66,32,54,71,13
B,EXP_DBL_0867,3,4.258751,0.949262,449952,18,66,32,54,71,13
B,EXP_DBL_0868,3,4.318129,1.073370,449952,18,66,32,54,71,13
B,EXP_DBL_0869,3,4.295663,1.043750,449952,18,66,32,54,71,13
B,EXP_DBL_0870,3,4.269534,1.014971,449952,18,66,32,54,71,13
B,EXP_DBL_0871,3,4.270730,1.090267,449952,18,66,32,54,71,13
B,EXP_DBL_0872,3,4.246731,1.061829,449952,18,66,32,54,71,13
B,EXP_DBL_0873,3,4.270868,0.972545,449952,18,66,32,54,71,13
B,EXP_DBL_0874,3,3.905399,0.984196,449952,18,66,32,54,71,13
B,EXP_DBL_0875,3,3.975864,1.035176,450000,18,66,32,54,71,13
B,EXP_DBL_0876,3,4.180133,0.995931,449984,18,66,32,54,71,13
B,EXP_DBL_0877,3,3.204811,0.909477,449968,18,66,32,54,71,13
B,EXP_DBL_0878,3,4.299018,1.083452,449952,18,66,32,54,71,13
B,EXP_DBL_0879,3,4.116572,1.072627,449952,18,66,32,54,71,13
B,EXP_DBL_0880,3,4.211966,1.009567,449952,18,66,32,54,71,13
B,EXP_DBL_0881,3,4.223141,0.976236,449952,18,66,32,54,71,13
B,EXP_DBL_0882,3,4.199588,0.971196,449952,18,66,32,54,71,13
B,EXP_DBL_0883,3,4.172574,0.988957,449952,18,66,32,54,71,13
B,EXP_DBL_0884,3,4.017364,1.135294,449952,18,66,32,54,71,13
B,EXP_DBL_0885,3,4.312033,1.195151,449952,18,66,32,54,71,13
B,EXP_DBL_0886,3,4.157989,1.005174,449952,18,66,32,54,71,13
B,EXP_DBL_0887,3,4.072532,0.988393,449952,18,66,32,54,71,13
B,EXP_DBL_0888,3,4.053263,0.940293,449952,18,66,32,54,71,13
B,EXP_DBL_0889,3,4.243497,0.880353,449952,18,66,32,54,71,13
B,EXP_DBL_0890,3,4.233472,0.975848,449952,18,66,32,54,71,13
B,EXP_DBL_0891,3,4.130082,1.022057,449952,18,66,32,54,71,13
B,EXP_DBL_0892,3,4.221037,0.987085,449952,18,66,32,54,71,13
B,EXP_DBL_0893,3,4.075339,1.025707,449952,18,66,32,54,71,13
B,EXP_DBL_0894,3,4.233699,1.041694,449984,18,66,32,54,71,13
B,EXP_DBL_0895,3,4.273144,1.435794,449952,18,66,32,54,71,13
B,EXP_DBL_0896,3,4.126567,0.970871,449952,18,66,32,54,71,13
B,EXP_DBL_0897,3,4.184071,1.005006,449952,18,66,32,54,71,13
B,EXP_DBL_0898,3,4.147660,1.096832,449952,18,66,32,54,71,13
B,EXP_DBL_0899,3,4.209251,1.004155,449952,18,66,32,54,71,13
B,EXP_DBL_0900,3,4.198686,0.946658,449952,18,66,32,54,71,13
B,EXP_DBL_0901,3,4.348621,1.066113,449952,18,66,32,54,71,13
B,EXP_DBL_0902,3,4.037411,0.966553,449984,18,66,32,54,71,13
B,EXP_DBL_0903,3,4.348995,0.938811,449952,18,66,32,54,71,13
B,EXP_DBL_0904,3,4.241596,1.254115,449952,18,66,32,54,71,13
B,EXP_DBL_0905,3,4.114356,1.001699,449952,18,66,32,54,71,13
B,EXP_DBL_0906,3,4.110400,0.957940,449952,18,66,32,54,71,13
B,EXP_DBL_0907,3,4.051934,1.042964,449952,18,66,32,54,71,13
B,EXP_DBL_0908,3,4.271983,1.012204,449952,18,66,32,54,71,13
B,EXP_DBL_0909,3,4.137971,1.037484,449952,18,66,32,54,71,13
B,EXP_DBL_0910,3,3.171745,0.983061,450128,18,66,32,54,71,13
B,EXP_DBL_0911,3,4.146631,1.043977,449952,18,66,32,54,71,13
B,EXP_DBL_0912,3,4.177687,0.924048,449984,18,66,32,54,71,13
B,EXP_DBL_0913,3,4.278158,1.061769,449952,18,66,32,54,71,13
B,EXP_DBL_0914,3,3.203854,0.960758,449968,17,65,31,54,71,13
B,EXP_DBL_0915,3,3.076153,1.090440,449968,17,65,31,54,71,13
B,EXP_DBL_0916,3,3.206673,1.046781,449968,17,65,31,54,71,13
B,EXP_DBL_0917,3,3.225873,1.045132,449968,17,65,31,54,71,13
B,EXP_DBL_0918,3,3.141659,0.934577,449968,17,65,31,54,71,13
B,EXP_DBL_0919,3,3.153325,0.968308,449968,17,65,31,54,71,13
B,EXP_DBL_0920,3,3.061986,0.707979,449968,17,65,31,54,71,13
B,EXP_DBL_0921,3,3.210787,0.932168,449968,17,65,31,54,71,13
B,EXP_DBL_0922,3,3.219458,0.925633,449968,17,65,31,54,71,13
B,EXP_DBL_0923,3,3.194557,0.956025,449968,17,65,31,54,71,13
B,EXP_DBL_0924,3,3.186081,0.963030,449968,17,65,31,54,71,13
B,EXP_DBL_0925,3,3.197829,0.991204,449968,17,65,31,54,71,13
B,EXP_DBL_0926,3,4.312092,0.935546,449984,17,65,31,54,71,13
B,EXP_DBL_0927,3,3.759261,0.908768,449888,17,65,31,54,71,13
B,EXP_DBL_0928,3,2.864672,0.970346,449968,17,65,31,54,71,13
B,EXP_DBL_0929,3,3.089804,0.936397,449968,17,65,31,54,71,13
B,EXP_DBL_0930,3,3.230251,0.971503,449856,17,65,31,54,71,13
B,EXP_DBL_0931,3,4.176736,0.921603,449952,17,65,31,54,71,13
B,EXP_DBL_0932,3,3.224594,1.066348,449968,17,65,31,54,71,13
B,EXP_DBL_0933,3,3.162714,1.023142,449968,17,65,31,54,71,13
B,EXP_DBL_0934,3,3.171249,1.027284,449968,17,65,31,54,71,13
B,EXP_DBL_0935,3,3.159569,0.991954,449968,17,65,31,54,71,13
B,EXP_DBL_0936,3,3.191858,1.116923,449968,17,65,31,54,71,13
B,EXP_DBL_0937,3,3.244473,1.035815,449968,17,65,31,54,71,13
B,EXP_DBL_0938,3,3.229377,1.103102,449968,17,65,31,54,71,13
B,EXP_DBL_0939,3,3.197807,1.010291,449968,17,65,31,54,71,13
B,EXP_DBL_0940,3,3.187543,1.058771,449968,17,65,31,54,71,13
B,EXP_DBL_0941,3,3.037000,1.059714,449968,17,65,31,54,71,13
B,EXP_DBL_0942,3,3.162860,1.008600,449968,17,65,31,54,71,13
B,EXP_DBL_0943,3,3.125095,0.956958,449968,17,65,31,54,71,13
B,EXP_DBL_0944,3,3.207101,0.989422,449968,17,65,31,54,71,13
B,EXP_DBL_0945,3,3.164506,0.900449,449968,17,65,31,54,71,13
B,EXP_DBL_0946,3,3.189344,0.929668,449968,17,65,31,54,71,13
B,EXP_DBL_0947,3,3.201723,0.960885,449968,17,65,31,54,71,13
B,EXP_DBL_0948,3,3.161965,0.993061,449968,17,65,31,54,71,13
B,EXP_DBL_0949,3,3.187221,0.956256,449968,17,65,31,54,71,13
B,EXP_DBL_0950,3,3.190511,0.968568,449968,17,65,31,54,71,13
B,EXP_DBL_0951,3,3.171400,0.959579,449968,17,65,31,54,71,13
B,EXP_DBL_0952,3,3.148801,0.922037,449968,17,65,31,54,71,13
B,EXP_DBL_0953,3,4.157701,0.926982,449952,17,65,31,54,71,13
B,EXP_DBL_0954,3,3.050940,0.917754,449968,17,65,31,54,71,13
B,EXP_DBL_0955,3,3.072578,0.741980,449968,17,65,31,54,71,13
B,EXP_DBL_0956,3,3.089438,0.995512,449968,17,65,31,54,71,13
B,EXP_DBL_0957,3,3.187867,0.907796,449968,17,65,31,54,71,13
B,EXP_DBL_0958,3,4.462205,0.939723,449984,17,65,31,54,71,13
B,EXP_DBL_0959,3,2.897468,0.976335,450000,17,65,31,54,71,13
B,EXP_DBL_0960,3,3.205589,0.920962,449968,17,65,31,54,71,13
B,EXP_DBL_0961,3,3.226551,0.909121,449968,17,65,31,54,71,13
B,EXP_DBL_0962,3,3.110069,0.909900,449968,17,65,31,54,71,13
B,EXP_DBL_0963,3,4.217437,0.952564,449952,17,65,31,54,71,13
B,EXP_DBL_0964,3,3.217491,0.937925,449968,17,65,31,54,71,13
B,EXP_DBL_0965,3,3.207995,0.905039,449968,17,65,31,54,71,13
B,EXP_DBL_0966,3,3.207399,0.907200,449968,17,65,31,54,71,13
B,EXP_DBL_0967,3,3.194504,0.963673,449968,17,65,31,54,71,13
B,EXP_DBL_0968,3,3.207252,0.969935,449968,17,65,31,54,71,13
B,EXP_DBL_0969,3,3.192917,0.921276,449968,17,65,31,54,71,13
B,EXP_DBL_0970,3,3.139730,0.906136,449968,17,65,31,54,71,13
B,EXP_DBL_0971,3,3.209143,0.993857,449968,17,65,31,54,71,13
B,EXP_DBL_0972,3,3.122787,0.961836,449968,17,65,31,54,71,13
B,EXP_DBL_0973,3,3.200135,0.907015,449968,17,65,31,54,71,13
B,EXP_DBL_0974,3,3.198297,0.901989,449968,17,65,31,54,71,13
B,EXP_DBL_0975,3,3.209107,0.981062,449968,17,65,31,54,71,13
B,EXP_DBL_0976,3,3.214781,0.969264,449968,17,65,31,54,71,13
B,EXP_DBL_0977,3,2.918203,0.948993,450000,17,65,31,54,71,13
B,EXP_DBL_0978,3,3.236929,0.906277,449968,17,65,31,54,71,13
B,EXP_DBL_0979,3,3.214754,0.908625,449968,17,65,31,54,71,13
B,EXP_DBL_0980,3,3.207157,0.963952,449968,17,65,31,54,71,13
B,EXP_DBL_0981,3,3.221795,2.027603,449968,17,65,31,54,71,13
B,EXP_DBL_0982,3,3.216059,0.969222,449968,17,65,31,54,71,13
B,EXP_DBL_0983,3,3.196673,0.920844,449968,17,65,31,54,71,13
B,EXP_DBL_0984,3,3.208587,0.923439,449968,17,65,31,54,71,13
B,EXP_DBL_0985,3,4.154783,1.034505,449984,17,65,31,54,71,13
B,EXP_DBL_0986,3,3.223905,0.941065,449968,17,65,31,54,71,13
B,EXP_DBL_0987,3,3.083902,0.971625,449968,17,65,31,54,71,13
B,EXP_DBL_0988,3,3.189117,0.929445,449968,17,65,31,54,71,13
B,EXP_DBL_0989,3,2.823922,0.738308,449968,17,65,31,54,71,13
B,EXP_DBL_0990,3,3.206752,0.944237,449968,17,65,31,54,71,13
B,EXP_DBL_0991,3,3.199327,0.912353,449968,17,65,31,54,71,13
B,EXP_DBL_0992,3,3.198949,0.940815,449968,17,65,31,54,71,13
B,EXP_DBL_0993,3,2.948020,0.972310,450144,17,65,31,54,71,13
B,EXP_DBL_0994,3,3.209281,0.935058,449968,17,65,31,54,71,13
B,EXP_DBL_0995,3,4.294750,0.933733,449984,17,65,31,54,71,13
B,EXP_DBL_0996,3,3.196954,0.901241,449968,17,65,31,54,71,13
B,EXP_DBL_0997,3,3.199388,0.949194,449968,17,65,31,54,71,13
B,EXP_DBL_0998,3,3.224454,0.975822,449968,17,65,31,54,71,13
B,EXP_DBL_0999,3,3.208305,0.902334,449968,17,65,31,54,71,13
B,EXP_DBL_1000,3,3.183273,0.908005,449968,17,65,31,54,71,13
B,EXP_DBL_1001,3,3.210753,0.984587,449968,17,65,31,54,71,13
B,EXP_DBL_1002,3,3.180101,0.963638,449968,17,65,31,54,71,13
B,EXP_DBL_1003,3,3.215409,0.933040,449968,17,65,31,54,71,13
B,EXP_DBL_1004,3,3.218185,0.956173,449968,17,65,31,54,71,13
B,EXP_DBL_1005,3,3.138970,0.934963,449968,17,65,31,54,71,13
B,EXP_DBL_1006,3,3.218671,0.995039,449968,17,65,31,54,71,13
B,EXP_DBL_1007,3,3.189423,0.918778,449968,17,65,31,54,71,13
B,EXP_DBL_1008,3,3.171560,0.965952,449968,17,65,31,54,71,13
B,EXP_DBL_1009,3,4.220118,0.981973,449984,17,65,31,54,71,13
B,EXP_DBL_1010,3,3.930159,0.924118,449888,17,65,31,54,71,13
B,EXP_DBL_1011,3,3.183926,0.973726,449968,17,65,31,54,71,13
B,EXP_DBL_1012,3,3.252666,0.989610,449968,17,65,31,54,71,13
B,EXP_DBL_1013,3,3.197496,0.936278,449856,17,65,31,54,71,13
B,EXP_DBL_1014,3,4.161676,0.963700,449952,17,65,31,54,71,13
B,EXP_DBL_1015,3,3.223164,0.941494,449968,17,65,31,54,71,13
B,EXP_DBL_1016,3,3.207793,0.932822,449968,17,65,31,54,71,13
B,EXP_DBL_1017,3,3.100550,0.998333,449968,17,65,31,54,71,13
B,EXP_DBL_1018,3,3.155789,0.913378,449968,17,65,31,54,71,13
B,EXP_DBL_1019,3,3.056519,0.997729,449968,17,65,31,54,71,13
B,EXP_DBL_1020,3,3.172547,0.899235,449968,17,65,31,54,71,13
B,EXP_DBL_1021,3,3.108661,0.962358,449968,17,65,31,54,71,13
B,EXP_DBL_1022,3,3.187402,0.966451,449968,17,65,31,54,71,13
B,EXP_DBL_1023,3,3.071594,0.886923,449968,17,65,31,54,71,13
B,EXP_DBL_1024,3,3.158588,0.750385,449968,17,65,31,54,71,13
B,EXP_DBL_1025,3,3.216669,0.915999,449968,17,65,31,54,71,13
B,EXP_DBL_1026,3,3.219307,0.950392,449968,17,65,31,54,71,13
B,EXP_DBL_1027,3,3.212181,0.924135,449968,17,65,31,54,71,13
B,EXP_DBL_1028,3,3.222477,0.924632,449968,17,65,31,54,71,13
B,EXP_DBL_1029,3,3.115330,0.949722,449968,17,65,31,54,71,13
B,EXP_DBL_1030,3,3.157264,0.910932,449968,17,65,31,54,71,13
B,EXP_DBL_1031,3,3.221679,0.937569,449968,17,65,31,54,71,13
B,EXP_DBL_1032,3,3.112465,0.937121,449968,17,65,31,54,71,13
B,EXP_DBL_1033,3,3.138628,0.998229,449968,17,65,31,54,71,13
B,EXP_DBL_1034,3,3.156112,1.022270,449968,17,65,31,54,71,13
B,EXP_DBL_1035,3,3.187203,0.954298,449968,17,65,31,54,71,13
B,EXP_DBL_1036,3,4.314341,1.020192,449952,17,65,31,54,71,13
B,EXP_DBL_1037,3,3.171067,0.999144,449968,17,65,31,54,71,13
B,EXP_DBL_1038,3,3.205339,0.989922,449968,17,65,31,54,71,13
B,EXP_DBL_1039,3,3.209220,0.896471,449968,17,65,31,54,71,13
B,EXP_DBL_1040,3,3.225393,0.951384,449968,17,65,31,54,71,13
B,EXP_DBL_1041,3,3.104022,0.966951,449984,17,65,31,54,71,13
B,EXP_DBL_1042,3,2.917937,0.928516,450000,17,65,31,54,71,13
B,EXP_DBL_1043,3,3.205970,0.916849,449968,17,65,31,54,71,13
B,EXP_DBL_1044,3,3.160122,0.897538,449968,17,65,31,54,71,13
B,EXP_DBL_1045,3,3.227231,0.946957,449968,17,65,31,54,71,13
B,EXP_DBL_1046,3,4.261103,0.945440,449952,17,65,31,54,71,13
B,EXP_DBL_1047,3,3.220123,1.077094,449968,17,65,31,54,71,13
B,EXP_DBL_1048,3,3.196632,2.050010,449968,17,65,31,54,71,13
B,EXP_DBL_1049,3,3.201210,1.177991,449968,17,65,31,54,71,13
B,EXP_DBL_1050,3,3.200987,1.022462,449968,17,65,31,54,71,13
B,EXP_DBL_1051,3,3.214049,0.950916,449968,17,65,31,54,71,13
B,EXP_DBL_1052,3,3.053771,1.052859,449968,17,65,31,54,71,13
B,EXP_DBL_1053,3,3.218719,0.949968,449968,17,65,31,54,71,13
B,EXP_DBL_1054,3,3.208731,1.006928,449968,17,65,31,54,71,13
B,EXP_DBL_1055,3,3.145957,0.993302,449968,17,65,31,54,71,13
B,EXP_DBL_1056,3,3.243921,0.961129,449968,17,65,31,54,71,13
B,EXP_DBL_1057,3,3.237769,0.964926,449968,17,65,31,54,71,13
B,EXP_DBL_1058,3,2.953388,0.842263,449968,17,65,31,54,71,13
B,EXP_DBL_1059,3,3.050750,0.864937,449968,17,65,31,54,71,13
B,EXP_DBL_1060,3,2.859200,0.974192,450000,17,65,31,54,71,13
B,EXP_DBL_1061,3,3.197033,0.971090,449968,17,65,31,54,71,13
B,EXP_DBL_1062,3,3.141848,0.968219,449968,17,65,31,54,71,13
B,EXP_DBL_1063,3,3.092410,1.044945,449968,17,65,31,54,71,13
B,EXP_DBL_1064,3,3.230140,1.119233,449968,17,65,31,54,71,13
B,EXP_DBL_1065,3,3.218181,0.978046,449968,17,65,31,54,71,13
B,EXP_DBL_1066,3,2.988301,1.009755,449968,17,65,31,54,71,13
B,EXP_DBL_1067,3,3.174522,0.911169,449968,17,65,31,54,71,13
B,EXP_DBL_1068,3,4.180664,1.043042,449984,17,65,31,54,71,13
B,EXP_DBL_1069,3,3.207841,0.993254,449968,17,65,31,54,71,13
B,EXP_DBL_1070,3,3.203937,0.968081,449968,17,65,31,54,71,13
B,EXP_DBL_1071,3,3.223661,1.029572,449968,17,65,31,54,71,13
B,EXP_DBL_1072,3,3.179947,1.019849,449968,17,65,31,54,71,13
B,EXP_DBL_1073,3,3.145041,0.923112,449968,17,65,31,54,71,13
B,EXP_DBL_1074,3,3.069944,1.064595,449968,17,65,31,54,71,13
B,EXP_DBL_1075,3,3.110713,0.990493,449968,17,65,31,54,71,13
B,EXP_DBL_1076,3,2.979501,1.060132,450144,17,65,31,54,71,13
B,EXP_DBL_1077,3,3.237333,0.975728,449968,17,65,31,54,71,13
B,EXP_DBL_1078,3,4.010696,0.920182,449984,17,65,31,54,71,13
B,EXP_DBL_1079,3,3.184101,0.969754,449968,17,65,31,54,71,13
B,EXP_DBL_1080,3,3.165270,0.920553,449968,17,65,31,54,71,13
B,EXP_DBL_1081,3,3.137671,1.052662,449968,17,65,31,54,71,13
B,EXP_DBL_1082,3,3.151215,0.951057,449968,17,65,31,54,71,13
B,EXP_DBL_1083,3,3.195596,0.901620,449968,17,65,31,54,71,13
B,EXP_DBL_1084,3,3.196671,0.942882,449968,17,65,31,54,71,13
B,EXP_DBL_1085,3,3.204625,0.915968,449968,17,65,31,54,71,13
B,EXP_DBL_1086,3,3.222319,0.933783,449968,17,65,31,54,71,13
B,EXP_DBL_1087,3,3.213906,0.899459,449968,17,65,31,54,71,13
B,EXP_DBL_1088,3,3.191169,0.975276,449968,17,65,31,54,71,13
B,EXP_DBL_1089,3,3.156978,1.014879,449968,17,65,31,54,71,13
B,EXP_DBL_1090,3,3.149192,0.966128,449968,17,65,31,54,71,13
B,EXP_DBL_1091,3,3.147962,0.999897,449968,17,65,31,54,71,13
B,EXP_DBL_1092,3,4.127958,1.040852,449984,17,65,31,54,71,13
B,EXP_DBL_1093,3,3.787829,0.715143,449888,17,65,31,54,71,13
B,EXP_DBL_1094,3,3.203940,0.883325,449968,17,65,31,54,71,13
B,EXP_DBL_1095,3,3.132646,0.999643,449968,17,65,31,54,71,13
B,EXP_DBL_1096,3,4.296998,0.968535,449856,17,65,31,54,71,13
B,EXP_DBL_1097,3,4.256712,1.153482,449952,17,65,31,54,71,13
B,EXP_DBL_1098,3,3.105435,0.987187,449968,17,65,31,54,71,13
B,EXP_DBL_1099,3,3.207061,0.984942,449968,17,65,31,54,71,13
B,EXP_DBL_1100,3,3.173193,1.013423,449968,17,65,31,54,71,13
B,EXP_DBL_1101,3,3.205949,1.013366,449968,17,65,31,54,71,13
B,EXP_DBL_1102,3,3.099203,1.087709,449968,17,65,31,54,71,13
B,EXP_DBL_1103,3,3.164982,1.011871,449968,17,65,31,54,71,13
B,EXP_DBL_1104,3,3.211645,0.976206,449968,17,65,31,54,71,13
B,EXP_DBL_1105,3,3.210627,1.005908,449968,17,65,31,54,71,13
B,EXP_DBL_1106,3,3.121513,0.942803,449968,17,65,31,54,71,13
