Variant,ConfigName,n,wall_mean,wall_med,wall_iqr,ns_mean,ns_med,ns_iqr,ns_iqr_ratio,mbps_mean,mbps_med,mbps_iqr,compile_mean,compile_med,compile_iqr,compile_iqr_ratio,size_mean,size_med
tokio,EXP_DBL_0590,10,10.151322,10.050656,0.078416,881.889000,880.795000,11.142500,0.012651,,,,58.446407,58.446407,0.000000,0.000000,4033128.000000,4033128
tokio,EXP_DBL_1515,10,10.094839,10.096683,0.049630,887.560000,885.610000,11.202500,0.012649,,,,61.577693,61.577693,0.000000,0.000000,4044336.000000,4044336
tokio,EXP_DBL_1079,10,10.137438,10.030328,0.092890,882.247000,876.580000,11.065000,0.012623,,,,58.480881,58.480881,0.000000,0.000000,4041384.000000,4041384
tokio,EXP_DBL_0971,10,10.129143,10.100410,0.036604,884.064000,884.070000,11.137500,0.012598,,,,58.337440,58.337440,0.000000,0.000000,4046360.000000,4046360
tokio,EXP_DBL_1227,10,10.143311,10.049200,0.051097,885.281000,881.670000,11.095000,0.012584,,,,58.825919,58.825919,0.000000,0.000000,4037448.000000,4037448
tokio,EXP_DBL_0715,10,9.942299,10.017830,0.030070,881.848000,880.980000,11.082500,0.012580,,,,58.087457,58.087457,0.000000,0.000000,4042528.000000,4042528
tokio,EXP_DBL_1585,10,10.114748,10.118163,0.085674,881.675000,876.595000,11.022500,0.012574,,,,61.402993,61.402993,0.000000,0.000000,4041384.000000,4041384
tokio,EXP_DBL_1002,10,10.117565,10.029625,0.029531,882.321000,880.900000,11.070000,0.012567,,,,58.597172,58.597172,0.000000,0.000000,4041384.000000,4041384
tokio,EXP_DBL_0838,10,9.997609,10.332907,0.935695,964.148000,952.945000,11.975000,0.012566,,,,61.768424,61.768424,0.000000,0.000000,4108280.000000,4108280
tokio,EXP_DBL_0009,10,10.015806,10.019710,0.051020,877.137000,874.950000,10.995000,0.012566,,,,58.727777,58.727777,0.000000,0.000000,4033872.000000,4033872
tokio,EXP_DBL_0456,10,10.052291,10.050204,0.070005,881.122000,877.485000,11.020000,0.012559,,,,58.422119,58.422119,0.000000,0.000000,4043744.000000,4043744
tokio,EXP_DBL_0904,10,9.442287,9.425006,0.057389,971.507000,962.170000,12.080000,0.012555,,,,61.944908,61.944908,0.000000,0.000000,4108056.000000,4108056
tokio,EXP_DBL_0169,10,10.143163,10.047287,0.061501,888.764000,878.260000,11.017500,0.012545,,,,58.759339,58.759339,0.000000,0.000000,4041304.000000,4041304
tokio,EXP_ABL_048_disable-mergeicmps,10,10.048426,10.024613,0.077451,878.328000,878.970000,11.020000,0.012537,,,,59.425007,59.425007,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_DBL_1042,10,10.151235,10.035938,0.067312,880.812000,880.685000,11.037500,0.012533,,,,58.867307,58.867307,0.000000,0.000000,4041960.000000,4041960
tokio,EXP_DBL_1406,10,10.130955,10.133414,0.048152,879.604000,878.175000,10.997500,0.012523,,,,60.652709,60.652709,0.000000,0.000000,4045544.000000,4045544
tokio,EXP_DBL_0956,10,10.261757,10.162868,0.119144,883.494000,883.040000,11.045000,0.012508,,,,58.419916,58.419916,0.000000,0.000000,4046360.000000,4046360
tokio,EXP_DBL_0289,10,10.091342,10.091390,0.044482,893.817000,887.025000,11.087500,0.012500,,,,59.326874,59.326874,0.000000,0.000000,4056104.000000,4056104
tokio,EXP_DBL_0980,10,10.164771,10.169421,0.071889,884.217000,883.710000,11.045000,0.012498,,,,58.697953,58.697953,0.000000,0.000000,4046360.000000,4046360
tokio,EXP_DBL_1131,10,10.071583,10.062147,0.057273,886.971000,877.605000,10.967500,0.012497,,,,58.470484,58.470484,0.000000,0.000000,4047664.000000,4047664
tokio,EXP_ABL_039_disable-cleanups,10,10.056938,10.050518,0.038383,882.209000,882.510000,11.015000,0.012481,,,,59.638689,59.638689,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_DBL_1524,10,10.101793,10.083740,0.066301,895.166000,887.750000,11.077500,0.012478,,,,60.952130,60.952130,0.000000,0.000000,4044336.000000,4044336
tokio,EXP_ABL_083_disable-strictnode-mutation,10,10.044089,10.029180,0.082022,882.200000,880.470000,10.985000,0.012476,,,,59.244309,59.244309,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_DBL_0960,10,10.168008,10.139021,0.095409,887.781000,886.895000,11.060000,0.012470,,,,58.097200,58.097200,0.000000,0.000000,4044408.000000,4044408
tokio,EXP_DBL_0727,10,10.188640,10.068492,0.142296,884.517000,882.135000,11.000000,0.012470,,,,58.132887,58.132887,0.000000,0.000000,4042304.000000,4042304
tokio,EXP_DBL_0077,10,10.038487,10.029996,0.038973,880.467000,880.425000,10.977500,0.012468,,,,59.292795,59.292795,0.000000,0.000000,4042272.000000,4042272
tokio,EXP_DBL_0857,10,10.119315,10.378897,0.705782,975.430000,953.730000,11.875000,0.012451,,,,62.523930,62.523930,0.000000,0.000000,4108264.000000,4108264
tokio,EXP_DBL_0767,10,10.061887,10.054275,0.068625,882.622000,879.965000,10.927500,0.012418,,,,59.173390,59.173390,0.000000,0.000000,4041064.000000,4041064
tokio,EXP_DBL_1050,10,10.162750,10.071683,0.046849,892.812000,882.265000,10.940000,0.012400,,,,59.437689,59.437689,0.000000,0.000000,4048360.000000,4048360
tokio,EXP_DBL_1449,10,10.137208,10.159350,0.074201,887.465000,884.950000,10.962500,0.012388,,,,61.910178,61.910178,0.000000,0.000000,4042624.000000,4042624
tokio,EXP_DBL_1530,10,10.053858,10.132008,0.068193,895.431000,892.090000,11.045000,0.012381,,,,61.286669,61.286669,0.000000,0.000000,4044336.000000,4044336
tokio,EXP_DBL_0825,10,10.147571,10.061597,0.136278,879.762000,880.285000,10.895000,0.012377,,,,59.987247,59.987247,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_DBL_1033,10,10.157279,10.039630,0.034046,884.188000,875.195000,10.830000,0.012374,,,,58.736386,58.736386,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_ABL_028_disable-ifcvt-triangle,10,10.045841,10.042022,0.053824,883.475000,881.935000,10.910000,0.012371,,,,59.590473,59.590473,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_DBL_0362,10,10.117367,10.101906,0.091928,884.184000,881.075000,10.897500,0.012368,,,,59.567255,59.567255,0.000000,0.000000,4047896.000000,4047896
tokio,EXP_DBL_0021,10,10.131868,10.052641,0.050674,877.160000,874.695000,10.817500,0.012367,,,,59.363399,59.363399,0.000000,0.000000,4042272.000000,4042272
tokio,EXP_DBL_1341,10,10.124747,10.140531,0.043847,903.354000,899.640000,11.122500,0.012363,,,,58.912484,58.912484,0.000000,0.000000,4037976.000000,4037976
tokio,EXP_DBL_0765,10,10.143535,10.022724,0.057862,883.299000,881.570000,10.897500,0.012361,,,,58.593261,58.593261,0.000000,0.000000,4054760.000000,4054760
tokio,EXP_DBL_0936,10,10.174220,10.223765,0.043634,893.241000,892.510000,11.027500,0.012356,,,,62.616171,62.616171,0.000000,0.000000,4045800.000000,4045800
tokio,EXP_ABL_013_InstSimplify-before-inline,10,10.192521,10.268434,0.062375,881.486000,880.730000,10.877500,0.012351,,,,62.746127,62.746127,0.000000,0.000000,4041384.000000,4041384
tokio,EXP_DBL_1281,10,10.089255,10.061101,0.107034,879.036000,874.985000,10.795000,0.012337,,,,60.532518,60.532518,0.000000,0.000000,4050376.000000,4050376
tokio,EXP_DBL_0360,10,10.138559,10.135901,0.065408,886.830000,884.490000,10.897500,0.012321,,,,60.239693,60.239693,0.000000,0.000000,4047896.000000,4047896
tokio,EXP_DBL_0494,10,10.068710,10.061032,0.053332,885.712000,883.115000,10.877500,0.012317,,,,58.613702,58.613702,0.000000,0.000000,4041376.000000,4041376
tokio,EXP_DBL_0982,10,10.105566,10.105619,0.051939,882.532000,882.015000,10.850000,0.012301,,,,58.625134,58.625134,0.000000,0.000000,4046360.000000,4046360
tokio,EXP_DBL_0955,10,10.046487,10.121130,0.039089,884.354000,882.920000,10.857500,0.012297,,,,58.391358,58.391358,0.000000,0.000000,4046360.000000,4046360
tokio,EXP_DBL_0393,10,10.094232,10.090250,0.074646,880.471000,876.135000,10.772500,0.012295,,,,60.683960,60.683960,0.000000,0.000000,4047896.000000,4047896
tokio,EXP_ABL_002_DataflowConstProp,10,10.307173,10.295870,0.108795,882.639000,881.335000,10.827500,0.012285,,,,68.456894,68.456894,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_DBL_0229,10,10.044563,10.038850,0.026601,880.183000,878.300000,10.777500,0.012271,,,,58.892485,58.892485,0.000000,0.000000,4041304.000000,4041304
tokio,EXP_DBL_0086,10,10.029787,10.028710,0.047271,883.326000,879.245000,10.782500,0.012263,,,,58.991030,58.991030,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_DBL_1203,10,10.125006,10.021527,0.061403,881.223000,879.535000,10.772500,0.012248,,,,58.508970,58.508970,0.000000,0.000000,4039800.000000,4039800
tokio,EXP_DBL_0244,10,10.032240,10.020155,0.024077,885.380000,878.960000,10.742500,0.012222,,,,59.386184,59.386184,0.000000,0.000000,4041304.000000,4041304
tokio,EXP_DBL_1467,10,10.112242,10.093634,0.050576,882.728000,879.980000,10.732500,0.012196,,,,60.593117,60.593117,0.000000,0.000000,4042528.000000,4042528
tokio,EXP_DBL_0829,10,10.083614,10.090661,0.092990,885.402000,882.905000,10.765000,0.012193,,,,60.208675,60.208675,0.000000,0.000000,4064392.000000,4064392
tokio,EXP_DBL_1376,10,9.965967,10.024081,0.029136,884.015000,876.765000,10.680000,0.012181,,,,60.343943,60.343943,0.000000,0.000000,4045544.000000,4045544
tokio,EXP_DBL_1529,10,10.194776,10.087252,0.062692,893.335000,886.685000,10.800000,0.012180,,,,60.901121,60.901121,0.000000,0.000000,4044336.000000,4044336
tokio,EXP_DBL_1161,10,10.156047,10.038721,0.069496,890.934000,877.790000,10.687500,0.012175,,,,58.718819,58.718819,0.000000,0.000000,4070368.000000,4070368
tokio,EXP_DBL_0694,10,10.070741,10.049394,0.056333,898.261000,883.630000,10.750000,0.012166,,,,59.083148,59.083148,0.000000,0.000000,4042272.000000,4042272
tokio,EXP_DBL_0993,10,10.145446,10.116597,0.052539,887.212000,885.890000,10.775000,0.012163,,,,58.313335,58.313335,0.000000,0.000000,4088408.000000,4088408
tokio,EXP_DBL_0549,10,10.065131,10.059719,0.091010,885.488000,878.130000,10.677500,0.012159,,,,58.650252,58.650252,0.000000,0.000000,4041640.000000,4041640
tokio,EXP_DBL_1279,10,10.104066,10.095046,0.062559,879.524000,876.695000,10.657500,0.012156,,,,61.149348,61.149348,0.000000,0.000000,4050376.000000,4050376
tokio,EXP_DBL_0171,10,9.948199,10.004550,0.070514,891.844000,879.120000,10.675000,0.012143,,,,59.089506,59.089506,0.000000,0.000000,4041304.000000,4041304
tokio,EXP_DBL_1541,10,10.147749,10.132196,0.093471,891.466000,890.015000,10.787500,0.012121,,,,62.647277,62.647277,0.000000,0.000000,4042576.000000,4042576
tokio,EXP_DBL_0486,10,10.224140,10.045333,0.044783,881.701000,878.215000,10.642500,0.012118,,,,58.899798,58.899798,0.000000,0.000000,4041376.000000,4041376
tokio,EXP_DBL_0662,10,10.059416,10.024548,0.116314,878.610000,877.205000,10.622500,0.012109,,,,58.970291,58.970291,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_DBL_0236,10,10.031999,10.013352,0.038782,891.333000,887.620000,10.725000,0.012083,,,,59.491836,59.491836,0.000000,0.000000,4041304.000000,4041304
tokio,EXP_DBL_0860,10,9.724375,9.407848,0.838958,974.394000,954.245000,11.517500,0.012070,,,,62.153016,62.153016,0.000000,0.000000,4108264.000000,4108264
tokio,EXP_DBL_0929,10,10.231279,10.230336,0.041008,887.532000,887.555000,10.707500,0.012064,,,,60.600391,60.600391,0.000000,0.000000,4045960.000000,4045960
tokio,EXP_DBL_0449,10,10.039243,10.057240,0.104664,881.717000,877.330000,10.565000,0.012042,,,,59.330396,59.330396,0.000000,0.000000,4041376.000000,4041376
tokio,EXP_DBL_0660,10,10.041389,10.029318,0.040118,879.494000,878.335000,10.575000,0.012040,,,,58.664946,58.664946,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_DBL_1351,10,10.142369,10.121571,0.045904,881.951000,878.020000,10.550000,0.012016,,,,60.685415,60.685415,0.000000,0.000000,4045192.000000,4045192
tokio,EXP_DBL_1168,10,10.123503,10.019286,0.073990,882.587000,880.520000,10.577500,0.012013,,,,58.407150,58.407150,0.000000,0.000000,4037448.000000,4037448
tokio,EXP_DBL_0726,10,10.174996,10.059226,0.131438,882.397000,883.755000,10.612500,0.012008,,,,58.449664,58.449664,0.000000,0.000000,4042272.000000,4042272
tokio,EXP_DBL_0031,10,10.035901,10.035601,0.067293,881.721000,880.395000,10.570000,0.012006,,,,59.609667,59.609667,0.000000,0.000000,4042272.000000,4042272
tokio,EXP_DBL_1035,10,10.026034,10.036062,0.059228,875.722000,874.910000,10.502500,0.012004,,,,59.328017,59.328017,0.000000,0.000000,4041384.000000,4041384
tokio,EXP_ABL_064_disable-nounwind-inference,10,10.063126,10.059381,0.095504,881.950000,881.355000,10.575000,0.011999,,,,59.909299,59.909299,0.000000,0.000000,4061824.000000,4061824
tokio,EXP_DBL_0081,10,10.065827,10.032769,0.067494,889.889000,877.595000,10.502500,0.011967,,,,59.623103,59.623103,0.000000,0.000000,4042272.000000,4042272
tokio,EXP_DBL_1553,10,10.223903,10.110437,0.046835,886.811000,884.345000,10.575000,0.011958,,,,61.324346,61.324346,0.000000,0.000000,4044336.000000,4044336
tokio,EXP_DBL_1568,10,10.057241,10.049979,0.041989,886.110000,880.345000,10.527500,0.011958,,,,60.887786,60.887786,0.000000,0.000000,4044144.000000,4044144
tokio,EXP_ABL_034_disable-cgp-store-extract,10,10.045720,10.033660,0.038120,878.637000,877.080000,10.485000,0.011954,,,,60.166318,60.166318,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_DBL_0182,10,10.063429,10.038932,0.109532,880.226000,878.520000,10.500000,0.011952,,,,59.564194,59.564194,0.000000,0.000000,4040888.000000,4040888
tokio,EXP_DBL_1451,10,10.104267,10.107342,0.086829,880.994000,876.755000,10.455000,0.011925,,,,60.579848,60.579848,0.000000,0.000000,4041680.000000,4041680
tokio,EXP_DBL_1006,10,10.060727,10.063741,0.072295,885.333000,885.265000,10.552500,0.011920,,,,58.515002,58.515002,0.000000,0.000000,4037960.000000,4037960
tokio,EXP_DBL_0295,10,10.075662,10.062226,0.053183,883.276000,882.560000,10.520000,0.011920,,,,59.517204,59.517204,0.000000,0.000000,4057176.000000,4057176
tokio,EXP_DBL_1577,10,10.104730,10.095277,0.090260,890.261000,890.455000,10.605000,0.011910,,,,61.518282,61.518282,0.000000,0.000000,4044336.000000,4044336
tokio,EXP_DBL_1010,10,10.065142,10.080955,0.074086,882.914000,883.315000,10.512500,0.011901,,,,58.305312,58.305312,0.000000,0.000000,4027784.000000,4027784
tokio,EXP_DBL_0789,10,10.149006,10.052594,0.065291,891.900000,878.995000,10.457500,0.011897,,,,58.766434,58.766434,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_DBL_1296,10,10.104819,10.074345,0.078086,886.983000,887.205000,10.525000,0.011863,,,,60.655469,60.655469,0.000000,0.000000,4050552.000000,4050552
tokio,EXP_ABL_081_disable-post-ra,10,10.061125,10.058874,0.057386,883.811000,882.660000,10.465000,0.011856,,,,60.192089,60.192089,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_DBL_0877,10,9.452616,9.444969,0.020243,975.304000,974.515000,11.552500,0.011855,,,,61.692328,61.692328,0.000000,0.000000,4106168.000000,4106168
tokio,EXP_DBL_0667,10,10.151022,10.049174,0.068116,888.228000,887.980000,10.522500,0.011850,,,,58.781410,58.781410,0.000000,0.000000,4042272.000000,4042272
tokio,EXP_DBL_1625,10,10.085285,10.077820,0.059579,883.583000,883.490000,10.455000,0.011834,,,,61.000765,61.000765,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_DBL_1326,10,10.089807,10.082872,0.069496,883.247000,880.315000,10.415000,0.011831,,,,60.891999,60.891999,0.000000,0.000000,4050376.000000,4050376
tokio,EXP_DBL_0918,10,10.282340,10.261609,0.073207,883.637000,882.805000,10.437500,0.011823,,,,62.296053,62.296053,0.000000,0.000000,4046360.000000,4046360
tokio,EXP_DBL_0447,10,10.147086,10.048911,0.061187,883.343000,882.875000,10.425000,0.011808,,,,58.888613,58.888613,0.000000,0.000000,4039392.000000,4039392
tokio,EXP_DBL_0225,10,10.034316,10.030251,0.038421,889.469000,885.525000,10.452500,0.011804,,,,59.212735,59.212735,0.000000,0.000000,4041304.000000,4041304
tokio,EXP_DBL_0350,10,10.032901,10.107038,0.023848,899.024000,893.655000,10.545000,0.011800,,,,59.592184,59.592184,0.000000,0.000000,4061160.000000,4061160
tokio,EXP_DBL_0647,10,10.020732,10.014758,0.032724,886.638000,876.965000,10.345000,0.011796,,,,59.604550,59.604550,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_DBL_0780,10,10.044373,10.028431,0.035872,884.617000,879.790000,10.375000,0.011793,,,,58.807162,58.807162,0.000000,0.000000,4041720.000000,4041720
tokio,EXP_DBL_0041,10,10.170224,10.027831,0.085184,882.413000,875.935000,10.327500,0.011790,,,,58.344843,58.344843,0.000000,0.000000,4044576.000000,4044576
tokio,EXP_DBL_0770,10,9.947634,10.041746,0.063913,882.607000,878.855000,10.350000,0.011777,,,,58.707688,58.707688,0.000000,0.000000,4040744.000000,4040744
tokio,EXP_DBL_0596,10,9.968441,10.041507,0.033917,887.872000,878.035000,10.340000,0.011776,,,,58.566619,58.566619,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_DBL_1101,10,10.050409,10.026808,0.046668,885.133000,872.590000,10.260000,0.011758,,,,59.012057,59.012057,0.000000,0.000000,4047664.000000,4047664
tokio,EXP_ABL_011_Inline,10,10.106581,10.097360,0.998255,960.874000,957.745000,11.247500,0.011744,,,,65.831393,65.831393,0.000000,0.000000,4108264.000000,4108264
tokio,EXP_DBL_1258,10,10.160522,10.044953,0.111970,882.971000,882.210000,10.350000,0.011732,,,,58.037687,58.037687,0.000000,0.000000,4042760.000000,4042760
tokio,EXP_DBL_0725,10,10.097216,10.088655,0.115623,883.021000,881.635000,10.342500,0.011731,,,,61.816105,61.816105,0.000000,0.000000,4042272.000000,4042272
tokio,EXP_DBL_0629,10,9.945900,10.013504,0.068229,885.414000,882.740000,10.350000,0.011725,,,,58.492894,58.492894,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_ABL_074_disable-complex-addr-modes,10,10.163718,10.060309,0.053397,891.081000,888.670000,10.407500,0.011711,,,,59.291599,59.291599,0.000000,0.000000,4041160.000000,4041160
tokio,EXP_ABL_076_disable-i2p-p2i-opt,10,10.182049,10.081270,0.071300,888.282000,886.100000,10.365000,0.011697,,,,59.874365,59.874365,0.000000,0.000000,4042296.000000,4042296
tokio,EXP_DBL_1600,10,10.140834,10.097472,0.057771,883.137000,880.640000,10.295000,0.011690,,,,61.298155,61.298155,0.000000,0.000000,4040744.000000,4040744
tokio,EXP_DBL_0409,10,10.115271,10.094224,0.056462,884.566000,883.925000,10.317500,0.011672,,,,60.218073,60.218073,0.000000,0.000000,4047896.000000,4047896
tokio,EXP_DBL_0414,10,10.043597,10.128668,0.026090,887.320000,886.840000,10.350000,0.011671,,,,59.972474,59.972474,0.000000,0.000000,4070312.000000,4070312
tokio,EXP_DBL_1405,10,10.110590,10.107470,0.073019,882.063000,878.660000,10.255000,0.011671,,,,60.736705,60.736705,0.000000,0.000000,4045544.000000,4045544
tokio,EXP_ABL_018_SingleUseConsts,10,10.256186,10.253725,0.043188,882.550000,878.445000,10.252500,0.011671,,,,61.038533,61.038533,0.000000,0.000000,4042528.000000,4042528
tokio,EXP_DBL_0513,10,10.024942,10.024120,0.034414,877.525000,877.610000,10.237500,0.011665,,,,58.523719,58.523719,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_DBL_1064,10,10.130823,10.028070,0.067286,880.945000,879.155000,10.240000,0.011648,,,,58.687116,58.687116,0.000000,0.000000,4041384.000000,4041384
tokio,EXP_DBL_0245,10,10.119385,10.018703,0.052456,884.754000,877.955000,10.217500,0.011638,,,,58.774244,58.774244,0.000000,0.000000,4041304.000000,4041304
tokio,EXP_DBL_1433,10,10.144255,10.141705,0.094531,883.220000,883.810000,10.280000,0.011631,,,,60.520628,60.520628,0.000000,0.000000,4042528.000000,4042528
tokio,EXP_DBL_0823,10,10.039343,10.027175,0.024999,880.946000,882.090000,10.237500,0.011606,,,,60.133883,60.133883,0.000000,0.000000,4042296.000000,4042296
tokio,EXP_DBL_1262,10,10.090061,10.090388,0.045481,893.592000,883.135000,10.247500,0.011604,,,,59.668355,59.668355,0.000000,0.000000,3984488.000000,3984488
tokio,EXP_DBL_0239,10,10.148433,10.041388,0.064090,885.714000,881.640000,10.230000,0.011603,,,,58.819747,58.819747,0.000000,0.000000,4041304.000000,4041304
tokio,EXP_DBL_0286,10,9.991974,10.070203,0.031643,893.377000,887.785000,10.300000,0.011602,,,,59.667969,59.667969,0.000000,0.000000,4056680.000000,4056680
tokio,EXP_DBL_0230,10,10.042572,10.013820,0.122963,882.856000,877.700000,10.182500,0.011601,,,,58.265674,58.265674,0.000000,0.000000,4061208.000000,4061208
tokio,EXP_DBL_0233,10,10.048355,10.033473,0.073526,882.178000,879.955000,10.202500,0.011594,,,,59.383178,59.383178,0.000000,0.000000,4041304.000000,4041304
tokio,EXP_DBL_0577,10,10.058260,10.056113,0.050299,885.328000,882.195000,10.215000,0.011579,,,,59.252270,59.252270,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_DBL_1163,10,10.123607,10.014775,0.029362,884.521000,879.560000,10.182500,0.011577,,,,59.030999,59.030999,0.000000,0.000000,4037464.000000,4037464
tokio,EXP_DBL_0872,10,9.930640,9.919961,0.972586,957.469000,952.605000,11.025000,0.011574,,,,62.696841,62.696841,0.000000,0.000000,4108264.000000,4108264
tokio,EXP_DBL_0255,10,10.013178,10.078447,0.078298,890.052000,891.405000,10.290000,0.011544,,,,58.615425,58.615425,0.000000,0.000000,4056696.000000,4056696
tokio,EXP_DBL_1137,10,10.070611,10.050562,0.050107,889.129000,875.970000,10.107500,0.011539,,,,58.773020,58.773020,0.000000,0.000000,4047664.000000,4047664
tokio,EXP_DBL_0635,10,10.042836,10.019271,0.085313,879.978000,877.720000,10.120000,0.011530,,,,58.901001,58.901001,0.000000,0.000000,4048344.000000,4048344
tokio,EXP_DBL_0988,10,10.131426,10.123689,0.042701,886.855000,885.635000,10.210000,0.011528,,,,59.304738,59.304738,0.000000,0.000000,4046360.000000,4046360
tokio,EXP_DBL_0594,10,10.036029,10.027739,0.052723,877.204000,879.155000,10.135000,0.011528,,,,56.421342,56.421342,0.000000,0.000000,4034136.000000,4034136
tokio,EXP_DBL_0814,10,10.050508,10.041612,0.033811,879.302000,880.055000,10.142500,0.011525,,,,59.623237,59.623237,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_DBL_1599,10,10.098469,10.100193,0.040105,882.197000,879.170000,10.117500,0.011508,,,,60.699314,60.699314,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_DBL_1513,10,10.110910,10.093989,0.075685,885.417000,884.085000,10.172500,0.011506,,,,60.560006,60.560006,0.000000,0.000000,4044352.000000,4044352
tokio,EXP_DBL_1644,10,10.098681,10.092045,0.062088,885.556000,887.035000,10.197500,0.011496,,,,60.883314,60.883314,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_DBL_1044,10,10.230310,10.022664,0.107784,889.847000,880.475000,10.105000,0.011477,,,,58.462440,58.462440,0.000000,0.000000,4041384.000000,4041384
tokio,EXP_DBL_0042,10,10.058637,10.033524,0.069778,873.946000,874.650000,10.035000,0.011473,,,,58.864107,58.864107,0.000000,0.000000,4042272.000000,4042272
tokio,EXP_DBL_1116,10,10.073802,10.058801,0.011906,883.069000,873.530000,10.012500,0.011462,,,,59.599382,59.599382,0.000000,0.000000,4047648.000000,4047648
tokio,EXP_DBL_0528,10,10.150292,10.045064,0.059835,878.193000,876.055000,10.032500,0.011452,,,,58.720483,58.720483,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_DBL_1507,10,10.107192,10.095163,0.048737,883.319000,881.225000,10.087500,0.011447,,,,59.453560,59.453560,0.000000,0.000000,4037824.000000,4037824
tokio,EXP_DBL_1328,10,10.017460,10.087447,0.050096,889.233000,884.785000,10.125000,0.011443,,,,60.725685,60.725685,0.000000,0.000000,4050376.000000,4050376
tokio,EXP_DBL_1206,10,10.045455,10.042411,0.079896,880.235000,879.310000,10.047500,0.011427,,,,58.790960,58.790960,0.000000,0.000000,4037448.000000,4037448
tokio,EXP_DBL_0620,10,10.339913,10.050287,0.683488,879.764000,874.980000,9.985000,0.011412,,,,59.572138,59.572138,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_DBL_0412,10,10.087035,10.076367,0.046770,889.119000,882.695000,10.067500,0.011405,,,,60.035217,60.035217,0.000000,0.000000,4089912.000000,4089912
tokio,EXP_DBL_1297,10,10.106191,10.102259,0.067814,882.336000,878.400000,9.995000,0.011379,,,,60.541374,60.541374,0.000000,0.000000,4050376.000000,4050376
tokio,EXP_DBL_1452,10,10.114929,10.105829,0.038255,879.463000,878.615000,9.992500,0.011373,,,,60.194303,60.194303,0.000000,0.000000,4044880.000000,4044880
tokio,EXP_DBL_0133,10,10.046896,10.031830,0.066465,886.338000,879.275000,9.987500,0.011359,,,,58.931858,58.931858,0.000000,0.000000,4039832.000000,4039832
tokio,EXP_DBL_1051,10,10.314165,10.024511,0.614410,884.739000,879.890000,9.990000,0.011354,,,,58.857627,58.857627,0.000000,0.000000,4041384.000000,4041384
tokio,EXP_DBL_0158,10,10.155986,10.045282,0.113291,891.800000,880.870000,9.997500,0.011350,,,,58.800467,58.800467,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_DBL_0862,10,10.204101,10.358878,0.852014,951.244000,943.350000,10.695000,0.011337,,,,61.625501,61.625501,0.000000,0.000000,4106488.000000,4106488
tokio,EXP_DBL_0150,10,10.078259,10.062748,0.088380,893.222000,883.440000,10.002500,0.011322,,,,59.140425,59.140425,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_DBL_1605,10,10.100152,10.081567,0.043755,878.405000,875.035000,9.907500,0.011322,,,,61.031797,61.031797,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_DBL_1171,10,10.116871,9.999088,0.074690,875.735000,876.145000,9.917500,0.011319,,,,58.363440,58.363440,0.000000,0.000000,4029160.000000,4029160
tokio,EXP_DBL_1562,10,10.198895,10.101760,0.060879,895.446000,892.070000,10.090000,0.011311,,,,61.327911,61.327911,0.000000,0.000000,4044336.000000,4044336
tokio,EXP_DBL_0013,10,10.005106,9.988993,0.017752,883.056000,878.975000,9.940000,0.011309,,,,57.134950,57.134950,0.000000,0.000000,4034416.000000,4034416
tokio,EXP_DBL_0786,10,10.237744,10.036286,0.117486,883.939000,875.695000,9.890000,0.011294,,,,58.579545,58.579545,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_DBL_1197,10,10.131627,10.023770,0.047071,886.864000,879.305000,9.930000,0.011293,,,,59.144000,59.144000,0.000000,0.000000,4037448.000000,4037448
tokio,EXP_DBL_1442,10,10.110322,10.113820,0.036454,886.098000,886.840000,10.012500,0.011290,,,,61.070138,61.070138,0.000000,0.000000,4042528.000000,4042528
tokio,EXP_DBL_0012,10,10.054285,10.035998,0.093744,875.203000,873.830000,9.855000,0.011278,,,,59.887765,59.887765,0.000000,0.000000,4042272.000000,4042272
tokio,EXP_DBL_0733,10,10.034577,10.020373,0.036908,895.095000,874.655000,9.860000,0.011273,,,,58.766108,58.766108,0.000000,0.000000,4042272.000000,4042272
